symbol,funded_by_address,newly_funded_addresses,funded_volume,rank
FRAX,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,1202,32025268.414308343,8
FRAX,0x97e7d56a0408570ba1a7852de36350f7713906ec,1096,23457219.773318052,9
FRAX,0x9008d19f58aabd9ed0d60971565aa8510560ab41,1014,130412305.83944651,10
FRAX,0x31351bf3fba544863fbff44ddc27ba880916a199,814,742137.099867767,11
FRAX,0x76f4eed9fe41262669d0250b2a97db79712ad855,773,2027860.0151995674,12
FRAX,0xe1573b9d29e2183b1af0e743dc2754979a40d237,729,17557697.430420663,13
FRAX,0xe06f8d30ac334c857fc8c380c85969c150f38a6a,665,5515650.276804857,14
FRAX,0xdcef968d416a41cdac0ed8702fac8128a64241a2,639,79984716.23059599,15
FRAX,0x2796317b0ff8538f253012862c06787adfb8ceb6,466,16610205.127149092,16
FRAX,0x0d0707963952f2fba59dd06f2b425ace40b492fe,458,1709846.1688836687,17
FRAX,0x5dc1bf6f1e983c0b21efb003c105133736fa0743,446,27151987.26447868,18
FRAX,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,430,49395861.68304073,19
FRAX,0xd152f549545093347a162dce210e7293f1452150,415,4629525.390250351,20
FRAX,0xd4937682df3c8aef4fe912a96a74121c0829e664,402,99375291.26757883,21
FRAX,0x1531c1a63a169ac75a2daae399080745fa51de44,325,14142433.954570478,22
FRAX,0x6021444f1706f15465bee85463bcc7d7cc17fc03,325,8834785.660551028,23
FRAX,0x78bb3aec3d855431bd9289fd98da13f9ebb7ef15,324,39191764.63401063,24
FRAX,0x378ba9b73309be80bf4c2c027aad799766a7ed5a,313,185380.34386740963,25
FRAX,0x92c7b5ce4cb0e5483f3365c1449f21578ee9f21a,313,159144.94441941672,26
FRAX,0x08780fb7e580e492c1935bee4fa5920b94aa95da,282,29179365.23729612,27
FRAX,0x1111111254eeb25477b68fb85ed929f73a960582,258,23504471.868383773,28
FRAX,0x1111111254fb6c44bac0bed2854e76f90643097d,256,124434339.60577703,29
FRAX,0x03b59bd1c8b9f6c265ba0c3421923b93f15036fa,254,5648128.9377104705,30
FRAX,0xdbe88dbac39263c47629ebba02b3ef4cf0752a72,234,2657315.145953174,31
FRAX,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,234,10261436.106718585,32
FRAX,0x99a58482bd75cbab83b27ec03ca68ff489b5788f,230,10445524.96570581,33
FRAX,0x15ada72a3b52a88e25ddd2cc2ba1120234e34bb0,203,1477869.5746991602,34
FRAX,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,201,13852459.17294716,35
FRAX,0xfa0f307783ac21c39e939acff795e27b650f6e68,196,1853111.629035,36
FRAX,0xa88800cd213da5ae406ce248380802bd53b47647,194,9171567.671915079,37
FRAX,0x3e5c122ffa75a9fe16ec0c69f7e9149203ea1a5d,188,2994484.9468861725,38
FRAX,0x5de4ef4879f4fe3bbadf2227d2ac5d0e2d76c895,160,4188809.2196561405,39
FRAX,0xb37d31b2a74029b5951a2778f959282e2d518595,155,7717648.344033671,40
FRAX,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,150,5037837.721764106,41
FRAX,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,146,15281207.412975114,42
FRAX,0x25e9aca5951262241290841b6f863d59d37dc4f0,143,2351570.094713897,43
FRAX,0xd4e245848d6e1220dbe62e155d89fa327e43cb06,143,3816155.655115502,44
FRAX,0x9a22cdb1ca1cdd2371cd5bb5199564c4e89465eb,141,2022789.6931953202,45
FRAX,0xabea9132b05a70803a4e85094fd0e1800777fbef,141,4350299.074248776,46
FRAX,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,121,4703101.388055651,47
FRAX,0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,120,8293604.535160497,48
FRAX,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,118,1176724.64872914,49
FRAX,0x2dce0dda1c2f98e0f171de8333c3c6fe1bbf4877,117,15120061.373487705,50
FRAX,0xe66b31678d6c16e9ebf358268a790b763c133750,110,84925.20045192081,51
FRAX,0x45312ea0eff7e09c83cbe249fa1d7598c4c8cd4e,107,1292357.7871811457,52
FRAX,0x32467a5fc2d72d21e8dce990906547a2b012f382,104,4474964.756818719,53
FRAX,0x111111125421ca6dc452d289314280a0f8842a65,102,5815701.722373415,54
FRAX,0x8c240c385305aeb2d5ceb60425aabcb3488fa93d,101,5260423.626102386,55
FRAX,0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,101,6850918.40362976,56
FRAX,0x839a989be40f2d60f00beeb648903732c041cbd7,99,7034601.418784636,57
FRAX,0x4f60a160d8c2dddaafe16fcc57566db84d674bd6,92,2795375.141817393,58
FRAX,0x5e1d94021484642863ea8e7cb4f0188e56b18fee,89,5328992.26099966,59
FRAX,0xc69ddcd4dfef25d8a793241834d4cc4b3668ead6,88,7238350.486089375,60
FRAX,0x45e2e36f2f08ee6d70084987edd6e30fd118c7ea,83,302105.0994690784,61
FRAX,0x8300f0528e00ad33b218bb05d396f61a9fdd68cd,83,101484.7761146494,62
FRAX,0x10c6b61dbf44a083aec3780acf769c77be747e23,79,6432369.41545542,63
FRAX,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,79,141152.7190887399,64
FRAX,0xc218001e3d102e3d1de9bf2c0f7d9626d76c6f30,79,143477.88445825072,65
FRAX,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,79,7477143.250255467,66
FRAX,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,77,2646711.3815897433,67
FRAX,0x5180db0237291a6449dda9ed33ad90a38787621c,75,6104731.109630417,68
FRAX,0x21e354da5d929a4da55428f6bfd71ed9ffd5001f,71,2038291.844966964,69
FRAX,0xa79828df1850e8a3a3064576f380d90aecdd3359,71,39375890.89370216,70
FRAX,0xa663b02cf0a4b149d2ad41910cb81e23e1c41c32,69,2767976.973514821,71
FRAX,0x5e116a4521c99324f344eb7c7bfe1f78e3226493,68,4824166.259712124,72
FRAX,0x794f6b13fbd7eb7ef10d1ed205c9a416910207ff,68,1818468.7035243115,73
FRAX,0x16c6521dff6bab339122a0fe25a9116693265353,67,2293971.7018415774,74
FRAX,0x55b916ce078ea594c10a874ba67ecc3d62e29822,64,2495371.0253623966,75
FRAX,0x85c5f05ae4cb68190c695a22b292c3ba90696128,62,5940575.45329977,76
FRAX,0x36a87d1e3200225f881488e4aeedf25303febcae,60,30602.99215233137,77
FRAX,0x66bf36dba79d4606039f04b32946a260bcd3ff52,59,3024072.475378753,78
FRAX,0xfb788f9e20ef426a32a67986654750172a6c1788,57,807412.84151297,79
FRAX,0x56695c26b3cdb528815cd22ff7b47510ab821efd,55,295779.9440777037,80
FRAX,0x820a9eb227bf770a9dd28829380d53b76eaf1209,54,1018177.6695836714,81
FRAX,0x8fe536c7dc019455cce34746755c64bbe2aa163b,54,1150596.0494885666,82
FRAX,0xdd3d72c53ff982ff59853da71158bf1538b3ceee,54,29211.15922257,83
FRAX,0x3835a58ca93cdb5f912519ad366826ac9a752510,53,1016689.8278970878,84
FRAX,0x98257c876ace5009e7b97843f8c71b3ae795c71e,53,2735614.9606645275,85
FRAX,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,51,31861.827503927365,86
FRAX,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,50,1639770.577649537,87
FRAX,0xfa9a30350048b2bf66865ee20363067c66f67e58,50,1147605.9405532423,88
FRAX,0xa1d100a5bf6bfd2736837c97248853d989a9ed84,49,1495024.8521985286,89
FRAX,0xb5e7f9cb9d3897808658f1991ad32912959b42e2,49,2829.1959564727013,90
FRAX,0x81c46feca27b31f3adc2b91ee4be9717d1cd3dd7,48,5180004.3843632685,91
FRAX,0xbaaa1f5dba42c3389bdbc2c9d2de134f5cd0dc89,47,11859044.751628838,92
FRAX,0xcc9557f04633d82fb6a1741dcec96986cd8689ae,47,2827977.3333191443,93
FRAX,0x8206412c107ef1adb70b9277974f5163760e128e,46,855506.6535863773,94
FRAX,0x6a000f20005980200259b80c5102003040001068,44,223786.32200471632,95
FRAX,0xb8f275fbf7a959f4bce59999a2ef122a099e81a8,44,83547.4633741577,96
FRAX,0xd6c783b257e662ca949b441a4fcb08a53fc49914,44,385227.0103527706,97
FRAX,0x3ee18b2214aff97000d974cf647e7c347e8fa585,43,2741360.223446,98
FRAX,0x0cd6f267b2086bea681e922e19d40512511be538,42,2574835.4435728863,99
FRAX,0x07af6bb51d6ad0cf126e3ed2dee6eac34bf094f8,41,739802.8606499427,100
PYUSD,0x264bd8291fae1d75db2c5f573b07faa6715997b5,153472,108298981.067354,1
PYUSD,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,37475,537641260.981533,2
PYUSD,0x46340b20830761efd32832a74d7169b29feb9758,10111,8457289.687453,3
PYUSD,0x233dd63556c91bd4db564a82612e3c252c1d71eb,5943,531629.310133,4
PYUSD,0x953bd59ef10c64302b30de57840b3759496d6a8f,3260,208444.47999999998,5
PYUSD,0xf89d7b9c864f589bbf53a82105107622b35eaa40,2662,9129830.764549,6
PYUSD,0xb61bb0c3f4afc30b1d8dbcb8767c0e38c4829322,2659,5010371.617789,7
PYUSD,0x7c0f5861f7ebd94fa614383cc6ff733372fcf7eb,2596,1364846.418781,8
PYUSD,0xdd3d72c53ff982ff59853da71158bf1538b3ceee,2579,1190464.53444,9
PYUSD,0x0914bafa7d8a7931645b03fc2d92b7a7aa3d922e,2387,153262.31,10
PYUSD,0x5c91ee4da2803ee4078ae7812392bbfc25e93701,1973,78920.0,11
PYUSD,0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,1906,649697.224326,12
PYUSD,0x58edf78281334335effa23101bbe3371b6a36a51,1866,2930506.846806,13
PYUSD,0x0afb3491ca4273318240804f13e217786aa62276,1708,180315.75,14
PYUSD,0x5008b832bb684080c5965c6a484ba75950be54d3,1568,169924.27521300002,15
PYUSD,0x935d2e470284fb536227a76a723f96a94efae6a9,1468,560499.778416,16
PYUSD,0x74de5d4fcbf63e00296fd95d33236b9794016631,1450,1226861.307289,17
PYUSD,0xa3222357a0eccf60c73606170be6c99adecb59b3,1416,1406722.839373,18
PYUSD,0x22bfbb68df0a4cb41c7e1bdf7908586992379413,1272,303943.0,19
PYUSD,0x9008d19f58aabd9ed0d60971565aa8510560ab41,1223,171214758.380557,20
PYUSD,0x13394005c1012e708fce1eb974f1130fdc73a5ce,1166,4782533.234867,21
PYUSD,0xd2895257490acad4ae28cf93b64c64299f8b4795,1143,124365.938308,22
PYUSD,0xb706aa2b892c44f93b001afc438aa384d55582a3,1142,140920.696223,23
PYUSD,0x5afe0000727040681d781fb23e8c82b468076042,1141,0.421728,24
PYUSD,0x465d7f907a7c232bcb6a4880f59a95c9919c266b,1081,102172.92000000001,25
PYUSD,0x6cb4bcd1aae35c8f5f9f8176ad4efcb8cc00b18b,1069,87629.8,26
PYUSD,0xa4b9569bf942c3aad23c0c2d322fe4aff8e1bf30,1058,4985843.939804,27
PYUSD,0xb14ec9081be1827809b5a6258a6861d0e6a984d9,964,101530.722764,28
PYUSD,0xa03400e098f4421b34a3a44a1b4e571419517687,933,1286975.253038,29
PYUSD,0x0c0d01abf3e6adfca0989ebba9d6e85dd58eab1e,921,247537685.870809,30
PYUSD,0xef99e445d3876cf779ed28eaf8b42c30e8368cb4,877,23131.74,31
PYUSD,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,875,12619150.507127,32
PYUSD,0x2eeffa41305f9f16c6c217de6b41d29e0dad25fb,870,23819.2,33
PYUSD,0xbe7002f8f3450a9f303f8771a1fb283f33c6a592,830,21819.5,34
PYUSD,0x1552bda2abf566462dcbf517d7510eab655897ca,787,114912.687718,35
PYUSD,0x6360a67c68dc3789e4088c58a2bc1a2a6148dfda,768,76566.0,36
PYUSD,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,686,283795.00053900003,37
PYUSD,0xee2100c22649dd636ce3053949d180d77847fc52,685,65409.781203,38
PYUSD,0xc30c8b862f7de6ba5d7eaeb113c78ec6b5ded04b,666,3052455.502595,39
PYUSD,0x41fba4d4a09838beafc18e383fb18c4a497f25eb,593,75170.247695,40
PYUSD,0xa5dcb610cc795eaee9fb9f4bd0e2ace801dfcdaa,580,49147.93,41
PYUSD,0xe65fd7704dd06755256cab2e04cb4487ce32325f,569,57356.140761,42
PYUSD,0x9cc31ae18cbc3db0bbee90f06d51a2ad29eedab5,560,0.060643999999999997,43
PYUSD,0x8193c238fc9021cb0be9b4d137ddc66b6ac3394d,556,0.136666,44
PYUSD,0x6cb0c772b661258001b274b688501a5cfc4273be,554,44836.745691,45
PYUSD,0x143d17c05fac084c06a698ab1439e31deff7aae5,528,27292.505402,46
PYUSD,0x582ff3b74b22e9f4749cd577777198367bd69404,522,0.10550899999999999,47
PYUSD,0x9050ea6415b5b73dc35e4507b51d5f64994ec872,516,205153.0,48
PYUSD,0x9bfd0ff90860da24fd63db31fec6c3475ade08b8,515,0.064533,49
PYUSD,0xb93e3d70ac9cacd51764f09ae0d01b905dc291e1,514,54464.77,50
PYUSD,0xf8906babc3b1a70639e46748f7c44d1feb516f13,503,0.113659,51
PYUSD,0xe7c11661532718c1dfb2c785e95900503b0ce7e3,485,0.113044,52
PYUSD,0xa6d139d11a6c50e6a3422381974444be68cdac8e,481,22809.978262,53
PYUSD,0x94826fac7346555c454ef5852e38863e42f1b082,475,55765.47464,54
PYUSD,0xc944f637f46d4aaae97edfd303f8c24c4740e29c,473,5227.75848,55
PYUSD,0xdd85744136893a6104e1a9161f5d08496f583383,472,79347.74,56
PYUSD,0x00bce2aaebd002fe0ec7411a9fe3abe9b9d4ec32,469,52574.691383000005,57
PYUSD,0x0d0707963952f2fba59dd06f2b425ace40b492fe,468,13950576.789362999,58
PYUSD,0x26c50e673fca05131c9b9f23d213b977d9a34c77,466,58388.96,59
PYUSD,0x5d573b088cc1a4aab486355968fe6f745aaace63,464,47595.673294,60
PYUSD,0x1111111254eeb25477b68fb85ed929f73a960582,461,1576989.8668540001,61
PYUSD,0x7d31942d19ebc1afa1a5bf12e9699b3e736a57f6,450,155259.909648,62
PYUSD,0x051bcc94d50e54cd2593cb93d4cbc7004a7c19a2,448,271540.58941200003,63
PYUSD,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,439,152994496.862147,64
PYUSD,0x2f788961a7cd0da6e9ae6377465dbbb6ab367716,430,57293.915426,65
PYUSD,0x8329d783f96e48d50f0f1f5a3c7f83b73a5c0218,426,67281.021178,66
PYUSD,0xbd0c8de9c47d66262bc8d22877809bc202ae94d1,417,34749.67,67
PYUSD,0x34d0972e3b2956b35938e4f016e8462df6a47127,411,77975.640507,68
PYUSD,0x3b0e54818dd6b82e8509523233ff0a1b4e8e7ebe,410,37370.109368000005,69
PYUSD,0x97b9d2102a9a65a26e1ee82d59e42d1b73b68689,408,4876612.613016,70
PYUSD,0x9e7d5a117e4d899b330f815a8537f31ab02ea38d,389,38576.727712,71
PYUSD,0xe57e425a2f8b21c4928e65215f3e47a020428876,379,6154.969999999999,72
PYUSD,0x2982bb64bcd07ac3315c32cb2bb7e5e8a2de7d67,374,272099.728732,73
PYUSD,0x7cfdeb2def0fa6810eda0ac17c2a4e2f9e12db4f,371,5.0737239999999995,74
PYUSD,0x39bb4e23d436a53f71916fa8e5942e93853ca6b8,362,0.07071799999999999,75
PYUSD,0x5e5c42824e490e3567838b1d091f7a2da55ef921,358,49009.01071,76
PYUSD,0xcd531ae9efcce479654c4926dec5f6209531ca7b,356,5896991.939102,77
PYUSD,0x530b81cff64f6143a737478675208283a6e2b808,355,0.080905,78
PYUSD,0x5560551e703adb375b07534ced3606f9cdf0a07e,355,30869.18,79
PYUSD,0x6a000f20005980200259b80c5102003040001068,349,39920983.099046,80
PYUSD,0xb30bd00ca08509afe65b26289fedcf55332cb261,344,22501.15,81
PYUSD,0x0170752a74a0a6cf08eec0014bb91682ca25d3c7,337,15095.1,82
PYUSD,0xd0d5c84c01d4c71e561a8470af9ef30121fcae97,335,73569.15,83
PYUSD,0x688e72142674041f8f6af4c808a4045ca1d6ac82,334,43399576.527296,84
PYUSD,0x666df6c8e800377044328f3719ccf9476d315657,326,34067.58,85
PYUSD,0xd8a44aa966d62897270b211d2fc7174162dff47b,323,12442.69,86
PYUSD,0x8195d3496305d2dbe43b21d51e6cc77b6c9c8364,320,53867.956352,87
PYUSD,0x90add0dc218b00748000221b1723b64d8aa16cd6,318,33335.240000000005,88
PYUSD,0xc09285e8aab54eeaead00489109d230f930aa01a,302,27010.41,89
PYUSD,0xdcb951829f6961b5679674947e265c3e8ad5b67e,302,0.08202,90
PYUSD,0x0b5c4a7fcda49e0a8661419bb55b86161a86db2a,295,7745.37,91
PYUSD,0x45312ea0eff7e09c83cbe249fa1d7598c4c8cd4e,288,31979967.072568998,92
PYUSD,0x4117e6d1fd7c21e77047920a0b2916926792b4cd,286,27019.1,93
PYUSD,0xf0a5bcf29906884dbd96dc41c5f5680a666f4db7,285,0.19150399999999998,94
PYUSD,0xdcb96609a6ebd0dd83e874ed72d74a1a5452e5d0,284,69316.126331,95
PYUSD,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,283,402478.369688,96
PYUSD,0x378ba9b73309be80bf4c2c027aad799766a7ed5a,280,208590.463776,97
PYUSD,0xde639aa24e204b000affc0a39350103e46ea1141,280,0.28,98
PYUSD,0x8f62e061cdc72045c794c3c1e3006cf142894a9b,275,35985.0,99
PYUSD,0xd8d858caf0f34dbe8c10d142314a1e34c4fe1347,275,15789.0,100
USDS,0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,4560,1058633157.0886202,1
USDS,0x9008d19f58aabd9ed0d60971565aa8510560ab41,3442,568208904.2078032,2
USDS,0x38e4254bd82ed5ee97cd1c4278faae748d998865,2718,5905291.258063439,3
USDS,0x508defdb5dd2adeefe36f58fdcd75d6efa36697b,2548,63729544.73812355,4
USDS,0x5afe0000727040681d781fb23e8c82b468076042,1023,3.391453198349759,5
USDS,0xc02ab1a5eaa8d1b114ef786d9bde108cd4364359,909,175896987.74413714,6
USDS,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,868,82481606.98150742,7
USDS,0x32a6268f9ba3642dda7892add74f1d34469a4259,855,248920462.58718142,8
USDS,0x111111125421ca6dc452d289314280a0f8842a65,834,74845291.2738615,9
USDS,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,715,953388.2776128753,10
USDS,0x888888888889758f76e7103c6cbf23abbf58f946,708,4570121.663932485,11
USDS,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,695,22483283.83379706,12
USDS,0x0650caf159c5a49f711e8169d4336ecb9b950275,659,258469830.7897491,13
USDS,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,622,1778017.2502856492,14
USDS,0xc56610f32ec64d785c21b86ff7a6c40e99807558,612,295087.22255515854,15
USDS,0x000000000004444c5dc75cb358380d2e3de08a90,563,2447747.6669755736,16
USDS,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,529,12096798.677087786,17
USDS,0x6a000f20005980200259b80c5102003040001068,512,21878082.066890374,18
USDS,0x173e314c7635b45322cd8cb14f44b312e079f3af,400,215000176.64603835,19
USDS,0xe9f1e2ef814f5686c30ce6fb7103d0f780836c67,344,467146.3321161298,20
USDS,0x74de5d4fcbf63e00296fd95d33236b9794016631,335,950493.998215569,21
USDS,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,308,5729327.13831422,22
USDS,0x2621cc0b3f3c079c1db0e80794aa24976f0b9e3c,284,68827559.97114435,23
USDS,0xf8191d98ae98d2f7abdfb63a9b0b812b93c873aa,269,38381050.0,24
USDS,0xf0a5bcf29906884dbd96dc41c5f5680a666f4db7,268,0.880882294450311,25
USDS,0x10ab606b067c9c461d8893c47c7512472e19e2ce,240,40024967.861077525,26
USDS,0x1e094fe00e13fd06d64eea4fb3cd912893606fe0,221,7216029.823149023,27
USDS,0x22cd3d778030dbacbefefe24301b84725011ec48,214,360034.7000121,28
USDS,0x5d409e56d886231adaf00c8775665ad0f9897b56,199,21583874.166673545,29
USDS,0xf7b02288475a588c771e10ec18075cea920aa8f9,199,29850.0,30
USDS,0x58b704065b7aff3ed351052f8560019e05925023,195,108095.81,31
USDS,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,188,99369.54717190727,32
USDS,0x99cd4ec3f88a45940936f469e4bb72a2a701eeb9,188,25664799.34029843,33
USDS,0x5cc9400ffb4da168cf271e912f589462c3a00d1f,181,953287.1141332976,34
USDS,0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,180,19992569.60789306,35
USDS,0xb0447068ff6c992af33bceb2cc6818f39749b6d5,179,6855278.4951344,36
USDS,0x45312ea0eff7e09c83cbe249fa1d7598c4c8cd4e,175,20787104.43623308,37
USDS,0x91d40e4818f4d4c57b4578d9eca6afc92ac8debe,163,282913.9814482,38
USDS,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,151,2056927.0190962302,39
USDS,0x21a31ee1afc51d94c2efccaa2092ad1028285549,150,2451819.20553269,40
USDS,0x301d9bc22d66f7bc49329a9d9eb16d3ecc4a12b4,149,0.149,41
USDS,0x1111111254eeb25477b68fb85ed929f73a960582,148,12090971.809423327,42
USDS,0x28c6c06298d514db089934071355e5743bf21d60,146,39010158.37002097,43
USDS,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,141,6250614.316694525,44
USDS,0xf5042e6ffac5a625d4e7848e0b01373d8eb9e222,132,189159.6431637154,45
USDS,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,130,4470902.094161486,46
USDS,0xad6752e44b90f0dde02e80ee9d1624adb3c90008,126,0.0012726,47
USDS,0xdf9c440111a17eafbecf5db37dd04c948e878878,125,84458.67501184504,48
USDS,0xf2614a233c7c3e7f08b1f887ba133a13f1eb2c55,124,34678.10648223355,49
USDS,0x6e4141d33021b52c91c28608403db4a0ffb50ec6,118,7890414.521652229,50
USDS,0x8aee53b873176d9f938d24a53a8ae5cf36276464,108,83343.50039490334,51
USDS,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,107,502905.52499270753,52
USDS,0xc5d3d8fbad6480f1234e7511a735f5718f2231bd,104,107908.53677702,53
USDS,0x3d90f66b534dd8482b181e24655a9e8265316be9,98,350658.9806695494,54
USDS,0x7d4958454a3f520bda8be764d06591b054b0bf33,95,27908360.431227997,55
USDS,0x0f4a1d7fdf4890be35e71f3e0bbc4a0ec377eca3,94,71603243.81900674,56
USDS,0x36014fbe13fed6dbb2e24b85c0c2fa9d6b7863a4,89,1192840.84875159,57
USDS,0xf48a3f7c0575c85cf4529aa220caf3c055773f1c,89,3559399.538671123,58
USDS,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,86,1840779.8868893853,59
USDS,0x182863131f9a4630ff9e27830d945b1413e347e8,78,67771185.5900385,60
USDS,0x09aa30b182488f769a9824f15e6ce58591da4781,77,94418318.91890757,61
USDS,0x17a749f7fa0055618aa5f958d5aa13f5f5d19ea1,73,436221.40754031,62
USDS,0x72774c04c1c29e5011f0f3751fc79473d9acfd7d,72,2680599.161157782,63
USDS,0x63242a4ea82847b20e506b63b0e2e2eff0cc6cb0,71,5979660.971270366,64
USDS,0x70bf6634ee8cb27d04478f184b9b8bb13e5f4710,70,14301918.97657139,65
USDS,0xeeeeee9ec4769a09a76a83c7bc42b185872860ee,67,90483.86059983191,66
USDS,0xe6c5dc8508939b1c417f83b7fed3149ef22cf3ff,66,2395581.4839632725,67
USDS,0xa66a2770bc0e0c65b63b5a3bb4560e90f95d6146,65,286114.4735440123,68
USDS,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,65,7100462.135979861,69
USDS,0x58edf78281334335effa23101bbe3371b6a36a51,64,2966597.744046012,70
USDS,0xc38e4e6a15593f908255214653d3d947ca1c2338,62,554066.0485115297,71
USDS,0xf335788b2251dec93332310d96d15500cdc4c34b,61,682240.4309599737,72
USDS,0x00000688768803bbd44095770895ad27ad6b0d95,59,33884204.32416387,73
USDS,0x28b1dc1a5e3699a428bc51d234dfab7c9cb2a183,58,94836.11857465765,74
USDS,0xdef1fce2df6270fdf7e1214343bebbab8583d43d,58,7397776.238863201,75
USDS,0x94870bd6724391b753a76c147742ea50e78c133a,55,584813.95102792,76
USDS,0xc1da33e8d60daf4f93a52357a57a076f44c45759,54,5083.878369,77
USDS,0xf89d7b9c864f589bbf53a82105107622b35eaa40,53,106206.29287911,78
USDS,0x09d94eb40f49be2adc2b9761e6041b27258ea029,51,451911.99243785,79
USDS,0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,51,26696.96569539299,80
USDS,0xad11109039f5f2c954db600c03ba0ef25e5fe9bd,51,0.22840499999999989,81
USDS,0xb685760ebd368a891f27ae547391f4e2a289895b,50,16524.293691,82
USDS,0x207e1074858a7e78f17002075739ed2745dbaece,49,22141657.897567794,83
USDS,0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,47,632224.2425810487,84
USDS,0x7cd01d5cad4ba0caeba02583a5c61d35b23e08eb,45,11994626.093092179,85
USDS,0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,44,189786.1702398793,86
USDS,0x0d0707963952f2fba59dd06f2b425ace40b492fe,43,2342682.597110925,87
USDS,0x9642b23ed1e01df1092b92641051881a322f5d4e,43,253866.40021467002,88
USDS,0x3c5142f28567e6a0f172fd0baaf1f2847f49d02f,41,238830.9,89
USDS,0x3e67e3e55f0e26d0c566910b51347e04222e808e,41,697873.2979150298,90
USDS,0xa632d59b9b804a956bfaa9b48af3a1b74808fc1f,41,8256654.501571111,91
USDS,0x000000000000c9b3e2c3ec88b1b4c0cd853f4321,39,39807.40526476325,92
USDS,0xe15fcc81118895b67b6647bbd393182df44e11e0,39,8629671.866560018,93
USDS,0xefbd77ab27f16bbbc45357d0c934a1254a10d2dd,38,69700.0,94
USDS,0x0d0e364aa7852291883c162b22d6d81f6355428f,36,4708106.672086855,95
USDS,0x2c7c98a3b1582d83c43987202aeff638312478ae,35,498430.44416773424,96
USDS,0xa2bcd1a4efbd04b63cd03f5aff2561106ebcce00,35,4.620240684430146,97
USDS,0xdf2eb8ca421fb1d8b54be41d6c06b3fee5625572,35,258231.21444936923,98
USDS,0x0096069767a756dbd1cb6c9f82e2bc092ad43414,34,414108.07970400003,99
USDS,0x225a38bc71102999dd13478bfabd7c4d53f2dc17,34,1740551.278759962,100
USDE,0x435664008f38b0650fbc1c9fc971d0a3bc2f1e47,42936,617769417.6786686,1
USDE,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,20558,479558351.79371184,2
USDE,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,9012,178913567.3696872,3
USDE,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,6087,249591104.12878,4
USDE,0xf89d7b9c864f589bbf53a82105107622b35eaa40,5106,158362915.19654462,5
USDE,0xe6d7ebb9f1a9519dc06d557e03c522d53520e76a,3863,17355014.338434573,6
USDE,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,3196,41444059.9934406,7
USDE,0x9008d19f58aabd9ed0d60971565aa8510560ab41,3018,414490217.309973,8
USDE,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2952,3051929.5071611707,9
USDE,0x4f5923fc5fd4a93352581b38b7cd26943012decf,2940,1130139388.8135374,10
USDE,0x99d22d6e99d4ccb25e36274eb7da6be72099276a,2799,181959.7,11
USDE,0x7fc7c91d556b400afa565013e3f32055a0713425,2614,986778766.7191153,12
USDE,0x111111125421ca6dc452d289314280a0f8842a65,2371,131431596.6998107,13
