symbol,funded_by_address,newly_funded_addresses,funded_volume,rank
USDT,0xea968f14b397fb9f14fc5539fea636227a7e8969,242142,1462944.7901,67
USDT,0x1a3989f830eb84ac8b72c6bb9d31d8df3c3eed40,231770,2.3177,68
USDT,0xcded3bb9d2dc98f6e4e772095b48051acfb84df9,225228,145878050.65743586,69
USDT,0xb73c3ce651a156f8399375870c7ab2e20032602d,224095,2.27107,70
USDT,0xd6cbe68fdbce759b3bd288a3af1df1237291b2e3,219658,294.9852859100002,71
USDT,0xa88f86e5685fca7c5d6de0e4d944875b007137b5,219370,66795632.89741759,72
USDT,0xe06770d70d5c6a3ba543cd667b091b82f735927b,210288,31.153071269999998,73
USDT,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,207290,50428754.0432975,74
USDT,0xec5f1817a8fba834fdb444edc1fffa7544d11242,205176,16800603.976117797,75
USDT,0x47a90a2d92a8367a91efa1906bfc8c1e05bf10c4,203173,20944343.1892031,76
USDT,0xe70b8dc28e795738a772379e9d456e7d74f50ab5,197250,44138688.08657256,77
USDT,0x093ab278bd09beab843f0afd6b9853a4c5145fb2,189960,178.0304400000002,78
USDT,0x69460570c93f9de5e2edbc3052bf10125f0ca22d,189501,105069237.75801446,79
USDT,0x3c02290922a3618a4646e3bbca65853ea45fe7c6,177297,51194286.83259436,80
USDT,0x56ad28cdc7bd15f0e02c401be4890f16298f7d88,171705,5227209.885675239,81
USDT,0x0defbb1b77a65e3bdf2b6e3b0ca644183e48f9b8,171627,29023413.504269768,82
USDT,0x7b20082fc63518d3a847ade1b147254eebd625ac,166542,347.5790436620967,83
USDT,0xbcb772c56e74ddd35eff87b2dd9c0804f65b1dc1,165545,25100065.612721726,84
USDT,0x7a5c4bb4930be5d3a056ef6228d93444da18041c,164001,56.420250870401915,85
USDT,0x7905e0d7442c784ca41822b50dbcc007dafa634a,160552,1942952.3357916973,86
USDT,0x60488f397b6ad0a078fcd31305da421732ada8d0,160155,190.80321300000017,87
USDT,0x21ea2212915620cab7fb6d4c5cbfcfd9c6161298,159355,53.18628533053706,88
USDT,0x1111111254eeb25477b68fb85ed929f73a960582,155955,38248606.81056698,89
USDT,0x6a97ced5fe756c5b89b3fa926cbafe259a1af9d0,153700,24873713.266213562,90
USDT,0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,153097,24202170.667045686,91
USDT,0x238a358808379702088667322f80ac48bad5e6c4,149551,305099517.3948499,92
USDT,0xc6189860d8435f365ddf0a8d5a469356ec7bff9a,149231,4426307.03575876,93
USDT,0x82916c48225948887faae3c4b6b819f6bf773ca2,146769,16500236.660770204,94
USDT,0xe4fb46b495a859c864907b3053dc1ef6094bf122,146442,20110255.14,95
USDT,0xcaf83f771985c6f7411333d4d2360460fa2b4db5,145150,19840854.10760673,96
USDT,0xd61e2c7bd203fb3d1afdf05d6a9a378d182fa8a4,144821,4.060306214622,97
USDT,0xf9c182189d6409767c1e8213cde371a5feed45d8,143063,22718663.65602973,98
USDT,0x20664cacdcfeb318c8e145a03c75e34bc2cc4a3b,141680,24557373.6043601,99
USDT,0xf8ccb86727a1f4a473d5ac019a7e7f94dbea3036,141186,21291101.32052973,100
USDC,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,1440190,2299082234.159827,1
USDC,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,1165030,1775020831.394164,2
USDC,0xf89d7b9c864f589bbf53a82105107622b35eaa40,401628,324888787.181853,3
USDC,0xc590175e458b83680867afd273527ff58f74c02b,329869,126124746.8485531,4
USDC,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,271074,417391608.6417151,5
USDC,0xd99c7f6c65857ac913a8f880a4cb84032ab2fc5b,185613,85215719.99359298,6
USDC,0x318d2aae4c99c2e74f7b5949fa1c34df837789b8,176023,135948946.077058,7
USDC,0xaeea044b8f5a54b17677257a69b1f6b565894f24,170160,9888097.004372,8
USDC,0x983a66e781ffb62468176ce17a3cb0cce4fe84bb,140353,568071.6325941739,9
USDC,0xb300000b72deaeb607a12d5f54773d1c19c7028d,138698,40614177.64331131,10
USDC,0x5afe0cfe5034ee1379d46acdab55f9d26f8d8425,123665,4.378328682409105,11
USDC,0xf70da97812cb96acdf810712aa562db8dfa3dbef,106938,44516813.29581922,12
USDC,0x2354ef4df11afacb85a5c7f98b624072eccddbb1,103137,189226429.5139879,13
USDC,0x317cd61fa24e2e4068b4c47bd58d5fc9f4e7a12b,86213,95485.51977145,14
USDC,0x1111111254eeb25477b68fb85ed929f73a960582,85692,44544042.568252884,15
USDC,0x88649f4743a758171077b98ee2003f1989b1615a,82278,23268883.604197532,16
USDC,0x92b7807bf19b7dddf89b706143896d05228f3121,79513,118183359.87519073,17
USDC,0xfa500178de024bf43cfa69b7e636a28ab68f2741,71572,32720986.85355361,18
USDC,0x5289a8dbf7029ee0b0498a84777ed3941d9acfec,69534,386581.4958253424,19
USDC,0x2c3c320d49019d4f9a92352e947c7e5acfe47d68,66857,23170238.31704097,20
USDC,0xf2688fb5b81049dfb7703ada5e770543770612c4,64263,14949627.402133869,21
USDC,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,61892,61903637.14888983,22
USDC,0xd152f549545093347a162dce210e7293f1452150,60663,6712156.748435705,23
USDC,0xde6e2fa9e8dda7eb498692e48064532bc54671ec,57605,52.27574450000006,24
USDC,0x625b02b687ec38f3085af5b108dda410775fa76a,56128,100932604.121759,25
USDC,0x09fe9db65c44b9610ab7dcd6853f887d2ade7e7f,55205,21237654.12009488,26
USDC,0x21298fffb0ccbd25e9f418caec7ecc2e8aeea099,53793,374.7684553628635,27
USDC,0xb8269b7e72904d51b3bd7066857771c4779ef1b9,53178,16.47853535960005,28
USDC,0x8965349fb649a33a30cbfda057d8ec2c48abe2a2,49916,277636020.4706253,29
USDC,0x02eb0a93c43e8c044154e49bc5074c832c067f65,48625,10.180973396612552,30
USDC,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,47165,60645953.38276015,31
USDC,0xec6557348085aa57c72514d67070dc863c0a5a8c,46794,60614528.170399465,32
USDC,0x9bb6a22da110c6c9bab745bcaf0ee142ee83af37,46777,48042910.43473257,33
USDC,0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,45879,385030.84547844034,34
USDC,0xc66540a3528f0b5ece54576ee0ca52e73947a514,45557,1.810093,35
USDC,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,44065,35746973.27462232,36
USDC,0xecc3657b8dbacd5afff96d07eeac3d2208b71813,43813,2.830051,37
USDC,0x8d5f7156eb384902b71ae991c563bb9ee47e0d68,43377,13.218291,38
USDC,0x111111125421ca6dc452d289314280a0f8842a65,42863,25175653.385040607,39
USDC,0xf32b7c76a0e6c9929c68d69aa0acddd67b2ec0d1,41962,52.03048501304988,40
USDC,0x238a358808379702088667322f80ac48bad5e6c4,40159,32868448.953811422,41
USDC,0x2b3bf74b29f59fb8dda41cf3d6a8da28cf8e7921,39955,12727350.681779359,42
USDC,0x7354abb551e41bbd9fb32e2e79f44631349119b8,39056,42415426.01567682,43
USDC,0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,37701,109036600.29147568,44
USDC,0x61e3fca605e2f0e29d5a176e1c9868d4f0ee817f,36003,7939.984614259447,45
USDC,0x40eeef69aa387c4a376cd310cd6915b0011b4cea,34097,1977086.010683,46
USDC,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,32109,306421895.45516235,47
USDC,0xc7632b7b2d768bbb30a404e13e1de48d1439ec21,30425,1035514.8312061235,48
USDC,0x8eb3c0d34ce08e655a8a2d8a9e601a3ffbb821ce,29780,4312685.693717322,49
USDC,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,29005,26361231.914690536,50
USDC,0x962bd449e630b0d928f308ce63f1a21f02576057,28625,151992433.526405,51
USDC,0x5998c1878d0025a8ddfe783105c8cfa3ed89ff4b,28590,2708225.565428,52
USDC,0xb8d1b8ae2e6fc781b1cf1aa10762933be54b9ad6,27983,2.23864,53
USDC,0x631fc1ea2270e98fbd9d92658ece0f5a269aa161,26350,298103990.86435443,54
USDC,0x81a9b5f18179ce2bf8f001b8a634db80771f1824,26162,794946.4651823414,55
USDC,0x7fcbd9d429932a11884cb5ce9c61055b369f56f7,26000,520337.3304864,56
USDC,0xf8000d18bcb23cb54461e0165d44055ec846052a,25646,0.927842,57
USDC,0x69460570c93f9de5e2edbc3052bf10125f0ca22d,25402,13236658.99304318,58
USDC,0x94d3e62151b12a12a4976f60edc18459538faf08,24953,10014818.597630486,59
USDC,0x4141325bac36affe9db165e854982230a14e6d48,24843,1152066.4626336452,60
USDC,0xec5f1817a8fba834fdb444edc1fffa7544d11242,24478,3363578.396075773,61
USDC,0x2a9ea5e8cddf40730f4f4f839f673a51600c314e,23666,19337527.504384417,62
USDC,0xb8e26cf11b5cb54e4eef6f9fa5ade6c834c3618e,23600,613618282.9368833,63
USDC,0x2762409baa1804d94d8c0bcff8400b78bf915d5b,23290,20093881.661151752,64
USDC,0x1f5eb15444a88081955ec756cb2e99d66eefb02f,23060,0.592009,65
USDC,0x0d0707963952f2fba59dd06f2b425ace40b492fe,22500,102750631.03371456,66
USDC,0x680dd100e4b394bda26a59dd5c119a391e747d18,21163,66205486.41824701,67
USDC,0xe5859f4efc09027a9b718781dcb2c6910cac6e91,20925,18638170.816656575,68
USDC,0x1111111254fb6c44bac0bed2854e76f90643097d,18562,92126227.64837821,69
USDC,0x3b75337a7937ba1f118939076a10fdf0a08d5f0c,18411,16937126.6447,70
USDC,0x82916c48225948887faae3c4b6b819f6bf773ca2,18378,4001282.8306574817,71
USDC,0x20bb82f2db6ff52b42c60ce79cde4c7094ce133f,18195,2823768.712767,72
USDC,0xe06770d70d5c6a3ba543cd667b091b82f735927b,17907,4.07999628,73
USDC,0x0000597f94721d15b7425e03346ed5eb47f20000,17550,3.47340319,74
USDC,0x41d3d33156ae7c62c094aae2995003ae63f587b3,17486,5037502.786391622,75
USDC,0xdb6f1920a889355780af7570773609bd8cb1f498,17151,27991039.02040497,76
USDC,0xb1256d6b31e4ae87da1d56e5890c66be7f1c038e,16709,210858606.77794057,77
USDC,0x8f0d024e780b7e2fd633a4d6d43631a96e8cb059,16242,5472526.30921145,78
USDC,0x63941b651286319da78f8aaeb61b3f16033c9c7d,15990,4205011.44,79
USDC,0x2dfadab8266483bed9fd9a292ce56596a2d1378d,15645,451101.9791324795,80
USDC,0xd123f70ae324d34a9e76b67a27bf77593ba8749f,15484,65546621.685698524,81
USDC,0xae853029faefaf639667c0426d71c7c545282acf,15379,3.9269499999999997,82
USDC,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,15336,8438835.53463192,83
USDC,0xf23b819a3cc63b7b9e031af87386060b131a6128,15332,110367.5785,84
USDC,0x71ceeb62eea023adef88e445ac1f30211b31e20b,15203,2.4613657,85
USDC,0xc38e4e6a15593f908255214653d3d947ca1c2338,14744,21012805.1171069,86
USDC,0x7cccf66db1a0d4069a52a0c26859edbc34177065,14520,355936.93036496005,87
USDC,0xf5042e6ffac5a625d4e7848e0b01373d8eb9e222,14131,2471400.690746606,88
USDC,0xc1da33e8d60daf4f93a52357a57a076f44c45759,14060,3773528.043059,89
USDC,0x25ab3efd52e6470681ce037cd546dc60726948d3,14030,8316689.848007,90
USDC,0xdded049bb0e27369390f40f8c4a252298e35308e,13810,68801.79407221699,91
USDC,0x56731046176e68716a83d6cb7d1abb499f42226a,13068,0.0065441064344601,92
USDC,0x2f2dd99235cb728fc79af575f1325eaa270f0c99,12799,5273543.232250223,93
USDC,0x55a0e3b6579972055faa983482aceb4b251dcf15,12621,10348469.526727516,94
USDC,0x1906c1d672b88cd1b9ac7593301ca990f94eae07,12136,5398660.3551247185,95
USDC,0xaec97c3465d83b1952c3a251036df88a635c060c,11873,1036784.2537731985,96
USDC,0xff87bda5270d2fbcc8b131dbd630996214861450,11809,17153428.20787027,97
USDC,0xc087c78abac4a0e900a327444193dbf9ba69058e,11723,7772112.765200705,98
USDC,0x827bbc2ae714686ba35ea2adea387bfcb863acb7,11684,17.926792141653088,99
USDC,0x6cfadd6abc272165e31c7517cdcf34805f782b15,11667,3.56215354,100
DAI,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,36832,111785857.64979143,1
DAI,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,33982,71181509.94347438,2
DAI,0xc7c3ccce4fa25700fd5574da7e200ae28bbd36a3,33919,3996312.312338256,3
DAI,0x66fdb2eccfb58cf098eaa419e5efde841368e489,29881,66061426.4151253,4
DAI,0xc590175e458b83680867afd273527ff58f74c02b,22435,8323596.048435335,5
DAI,0xf2626ae766a3bdbc4b077aa54c15a15768dc3829,20842,4747321.12374,6
DAI,0x20bb82f2db6ff52b42c60ce79cde4c7094ce133f,14184,3704389.5243740003,7
DAI,0x631fc1ea2270e98fbd9d92658ece0f5a269aa161,12651,115468071.75620632,8
DAI,0x3ab77e40340ab084c3e23be8e5a6f7afed9d41dc,12091,28990841.82358497,9
DAI,0xe043558b77e2b4c262d7d6e579b005ceb7f4591c,10373,7823546.952589275,10
DAI,0x1282911d3600b202698997f61f46379db3b9f01e,10335,59373959.10221363,11
DAI,0x83f5f0fa302e6df65902cbd2fca45f2d612e0245,9793,2328942.86,12
DAI,0xf89d7b9c864f589bbf53a82105107622b35eaa40,9728,12438893.61568245,13
DAI,0x039df62583ddc1c5fda75db152b87113d863b6d6,9661,2176711.51428851,14
DAI,0x56c77d59e82f33c712f919d09fceddf49660a829,8650,1008395.5747582113,15
DAI,0xf6f5ce9a91dd4fae2d2ed92e25f2a4dc8564f174,6969,934977.6616291751,16
DAI,0x1a1d9fe7d7bcad73f2d7e2cd734b51373c989df6,6805,2754088.9077741555,17
DAI,0xfd5c1c3d086a9cc0f21beab6dde3900c9351fc59,6700,1659946.4437194,18
DAI,0xe6cf29055e747e95c058f64423d984546540ede5,6562,20575.7660843057,19
DAI,0xb1256d6b31e4ae87da1d56e5890c66be7f1c038e,6292,57553934.22296956,20
DAI,0x7fcbd9d429932a11884cb5ce9c61055b369f56f7,5986,29930.0,21
DAI,0x1111111254eeb25477b68fb85ed929f73a960582,5536,6899633.41414051,22
DAI,0x1111111254fb6c44bac0bed2854e76f90643097d,5435,38071454.01502377,23
DAI,0x2a9ea5e8cddf40730f4f4f839f673a51600c314e,5424,4843596.010690752,24
DAI,0x334b3ecb4dca3593bccc3c7ebd1a1c1d1780fbf1,4773,291817963.66402465,25
DAI,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,4640,10134383.543440253,26
DAI,0xdb6f1920a889355780af7570773609bd8cb1f498,4460,8805861.699925339,27
DAI,0xa4920079501a12b6170c6ceaa8439b75c6b657b7,4343,968029.195,28
DAI,0xd99589f1b1695996533bb4db43b97dd6331dbcc2,4222,1376579.9686559672,29
DAI,0x21298fffb0ccbd25e9f418caec7ecc2e8aeea099,3970,11.230245352565056,30
DAI,0x7be44b47c12761eab1b80b5779638fb09165c743,3805,2277284.437816524,31
DAI,0x97376e9f7960b1bb72ef4d478b7e1543fabec8c7,3727,540345.6737822,32
DAI,0xb3c4217ab2b265bf8c69718d280e3708b5e50577,3406,861167.6684065145,33
DAI,0xe5859f4efc09027a9b718781dcb2c6910cac6e91,3291,2841005.062600438,34
DAI,0x928cb35129a0b70de7c88a6fc86d1f9846fd7cef,3267,247.22258807179907,35
DAI,0x7a72b31918f598154f3e6171c5f341fbaf1fd0b7,2789,733525.0211975308,36
DAI,0xbaf9a5d4b0052359326a6cdab54babaa3a3a9643,2677,13828572.43500686,37
DAI,0xa86c90436664229c60166a52f9d1048e1dd3bfab,2593,475400.0,38
DAI,0xecc3657b8dbacd5afff96d07eeac3d2208b71813,2533,0.145527,39
DAI,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,2525,1367231.7192254467,40
DAI,0x363e89d76336ba371a46a64fd7c61665c1158d7e,2508,702500.0,41
DAI,0xe0caab61ee7a12d03b268e1f6a56537ac1b61d13,2349,1943786.7722082115,42
DAI,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,2341,1449344.089205886,43
DAI,0x9d0a463d5dcb82008e86bf506eb048708a15dd84,2295,9881270.412806597,44
DAI,0xe561583d3a0dba55569da8ff2e51a74d435ef372,2274,3523634.4849323863,45
DAI,0x0642bdf1dafcfa9aa853c4323b0ee2b3c7424a25,2236,442479.6710533852,46
DAI,0x8b6ecea3e9bd6290c2150a89af6c69887aaf1870,2210,1820406.8199306647,47
DAI,0xfa500178de024bf43cfa69b7e636a28ab68f2741,2190,869775.7563038704,48
DAI,0xa2d86bcb4a7651e2926b2dd9a3f4d4d2ec6abd21,2092,11024.871124375593,49
DAI,0x111111125421ca6dc452d289314280a0f8842a65,2042,1459903.0485203671,50
DAI,0x83a9282679389e3967f8834655ea89da144f684a,2007,1405.9907722440403,51
DAI,0x1d7eaaaf364e77061b9d3c5cc3f6be9e2cb34611,1964,397203.2957676318,52
DAI,0x8932fe7726c1ee743f662f485c3e5a5d1d595f71,1949,1255082.3935039002,53
DAI,0x5162f992edf7101637446ecccd5943a9dcc63a8a,1905,5105463.658195824,54
DAI,0x2dfadab8266483bed9fd9a292ce56596a2d1378d,1844,70095.97187543164,55
DAI,0x70c132a2ddeccf0d76cc9b64a749ffe375a79a21,1827,358361.1100869105,56
DAI,0x8bc495dbeac561d5a7700e9403518d74123bd65a,1779,1165738.640948693,57
DAI,0x0bfebcaa1873ff6bac70b36a54860d301d434e43,1668,3556.173259723623,58
DAI,0xc0697036cbfc8ed470c0416af44463136a862ebe,1471,151631.5415974665,59
DAI,0x44f948f9c4351a64c785351edea89c64f8d52175,1470,1249.7691994200138,60
DAI,0xcb29d9dac1251ce41bc67170db17a4b70db94281,1464,404034.15610892756,61
DAI,0xdd15e622185261a7e42398ee9df5ec1849387fd5,1429,749270.5516818468,62
DAI,0xf2df71e31b4c30c8f1da0ea06e2b3ae255b6bddb,1417,0.052492000000000004,63
DAI,0x709de0b97e369661c99ad54f2b858139897d3dba,1390,603382.3894361723,64
DAI,0xbebebeb035351f58602e0c1c8b59ecbff5d5f47b,1377,135373.05364012928,65
DAI,0x55a0e3b6579972055faa983482aceb4b251dcf15,1363,1268947.7131988814,66
DAI,0xadbba1ef326a33fdb754f14e62a96d5278b942bd,1313,157461.5306612466,67
DAI,0xc603a00595d5f8ea8d93c5c338c00ff29dba6258,1305,18289525.593837433,68
DAI,0xf16d312d119c13dd27fd0dc814b0bcdcaaa62dfd,1225,3602293.00510207,69
DAI,0xb3f0c9ea1f05e312093fdb031e789a756659b0ac,1218,11100105.573006272,70
DAI,0x5afe0cfe5034ee1379d46acdab55f9d26f8d8425,1210,0.0403670236895568,71
DAI,0xc1e16013a158d57a60d6aa5bb3108722b0ac6df5,1197,9272856.476902956,72
DAI,0x59b76b5d39370ba2aa7e723c639861266e85bfec,1181,4534978.379984951,73
DAI,0x45989cf0de6e732f31ca4b289aab51a236d1a9f0,1170,1687.5630691624892,74
DAI,0x07ddf3f7cba961923cfbb45924bda3fb01822c6a,1168,512.8873882441832,75
DAI,0x04449e9b89a2e72e5aa1dc3cc15264f518f24357,1158,594181.1878309046,76
DAI,0xc6c68811e75efd86d012587849f1a1d30427361d,1138,4338011.444199588,77
DAI,0xcd401c10afa37d641d2f594852da94c700e4f2ce,1136,628588.3948683818,78
DAI,0x356f029fb2f673ca083ea223d5835f4ac00539dd,1125,340319.34,79
DAI,0x124d9bf2fecbc16b54ec4accdb14d44c2144f012,1068,1512485.8916,80
DAI,0x0639556f03714a74a5feeaf5736a4a64ff70d206,1067,3658534.90261528,81
DAI,0xc66540a3528f0b5ece54576ee0ca52e73947a514,1059,0.011649,82
DAI,0xb685760ebd368a891f27ae547391f4e2a289895b,1058,974340.537034,83
DAI,0x260ee8f2b0c167e0cd6119b2df923fd061dc1093,1035,2775822.566184,84
DAI,0xc7029e939075f48fa2d5953381660c7d01570171,1012,709875.8870552,85
DAI,0x35bcb49afb0e457e2029386e7bd131f3a2cd6bf5,966,177973.0,86
DAI,0xbdd777351deee754cac9cf227a9bba85f606a117,960,2695.9324858883265,87
DAI,0x814005fdf300d08ee80ca6b9fe0e0e601be8dca8,938,26157.324251,88
DAI,0xb75fa2a799fc7935f37500ba9780cbe10aa6610a,921,2828777.577459028,89
DAI,0x3d90f66b534dd8482b181e24655a9e8265316be9,902,141749.4550329445,90
DAI,0x2431459f3d248ec340db22680c00f31c03ec0982,891,379770.7203437805,91
DAI,0xb300000b72deaeb607a12d5f54773d1c19c7028d,882,507235.0678852261,92
DAI,0xf157a4799be445e3808592edd7e7f72150a7b050,882,100550845.72070281,93
DAI,0x1d0ae300eec4093cee4367c00b228d10a5c7ac63,866,4949898.002626304,94
DAI,0xbaddc3a6b8ec98752414810d9152552845ab4b0d,863,179025.64798895695,95
DAI,0xf0b456250dc9990662a6f25808cc74a6d1131ea9,859,806229.155523198,96
DAI,0x1268c917f98c85048f7d85e52dbfa574a3a33a3b,838,15753.9957,97
DAI,0xc95e4b6e9af7c84c5db89753b45e4bd9fef1bb61,822,6796.213,98
DAI,0xc6a752948627becab5474a10821df73ff4771a49,820,10819184.020831872,99
DAI,0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,820,101501.47735082633,100
USDE,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,916,281270774.7074343,1
USDE,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,736,36170150.45247369,2
USDE,0xb300000b72deaeb607a12d5f54773d1c19c7028d,630,369759.66443263466,3
USDE,0xdc35157217a3aeff3dcaf2e86327254fbf9f4601,540,4004039.004487815,4
