month,symbol,token_volume,raw_transfer_count,transfer_count,genius_excluded_transfer_count,genius_qualifying_transfer_volume,genius_dust_filter_applied,active_addresses,newly_adopted_addresses,average_transfer_size,volume_per_active_address,transfers_per_active_address
2021-08-01,USDT,77786843487.18259,10776847,10600073.0,176774.0,77786843149.60632,True,1187193,729825,7338.330891646343,65521.649375613386,8.928685563341428
2021-09-01,USDT,73120644609.27773,11717028,11532313.0,184715.0,73120644204.67554,True,1398884,795822,6340.501181738264,52270.69907817784,8.243938024882691
2021-10-01,USDT,67204619926.52569,15486886,15250393.0,236493.0,67204619328.84947,True,1856214,1061086,4406.7467198287595,36205.21121299898,8.215859270536695
2021-11-01,USDT,152654608030.2824,21676814,21449760.0,227054.0,152654607660.95212,True,2621423,1478157,7116.8445549484995,58233.489227142054,8.182487145340527
2021-12-01,USDT,198669009772.4282,18123563,17902012.0,221551.0,198669009362.08273,True,2285823,1127083,11097.579945878862,86913.55794933737,7.831757752021919
2022-01-01,USDT,58611358389.77978,15388852,15150348.0,238504.0,58611357834.67569,True,2035207,983567,3868.6476267525795,28798.72091132734,7.444131235790757
2022-02-01,USDT,56582325799.31452,16583796,16214255.0,369541.0,56582325062.12216,True,1957004,942033,3489.665424783449,28912.728742156134,8.285243668382895
2022-03-01,USDT,61039059604.06101,18596293,17913758.0,682535.0,61039058448.487656,True,2595013,1365245,3407.384338254857,23521.677773506726,6.903147691360313
2022-04-01,USDT,72810299526.29527,20687732,20307140.0,380592.0,72810298745.7839,True,2558806,1149402,3585.453133517763,28454.79474657136,7.936178045541554
2022-05-01,USDT,65459123427.01156,21973992,21645473.0,328519.0,65459122623.21608,True,2699004,1189138,3024.148403835577,24253.066474525996,8.019800267061479
2022-06-01,USDT,34934945335.87975,21139909,20633063.0,506846.0,34934944535.72401,True,2693757,1298531,1693.1535824673247,12968.855518845892,7.659585849800112
2022-07-01,USDT,26838925658.117508,24004010,23342459.0,661551.0,26838924605.755398,True,2836622,1310969,1149.7899431141936,9461.579885553136,8.228963534795964
2022-08-01,USDT,25380332385.561172,21468247,20856337.0,611910.0,25380330662.342888,True,2499876,984254,1216.9121865619493,10152.636524996109,8.342948610251069
2022-09-01,USDT,28386630572.01188,19898591,19456109.0,442482.0,28386629595.373936,True,3012104,1394502,1459.0085610321125,9424.18673857605,6.459308509931928
2022-10-01,USDT,25520776769.023212,18018448,17522069.0,496379.0,25520775879.623764,True,2645849,1122111,1456.493287386539,9645.590798652232,6.6224750543209385
2022-11-01,USDT,34322681225.191048,22368817,21017814.0,1351003.0,34322679799.385403,True,3257707,1639074,1633.0280494149108,10535.840462383832,6.451720182324562
2022-12-01,USDT,22056780680.362286,24856353,18900118.0,5956235.0,22056779152.72702,True,4647722,2836846,1167.0180658516006,4745.718586516638,4.066533669612769
2023-01-01,USDT,18351599760.906815,32220153,18609954.0,13610199.0,18351598236.616943,True,4308235,2765635,986.117334659556,4259.656161028081,4.319623697407407
2023-02-01,USDT,23133824950.50308,51101414,18631520.0,32469894.0,23133823184.94056,True,6693565,4863626,1241.6498055413922,3456.1291255860037,2.783497284332041
2023-03-01,USDT,38793560277.908966,47363062,24229055.0,23134007.0,38793556416.73144,True,9577012,7010728,1601.1171882985711,4050.6955904314377,2.5299179952995776
2023-04-01,USDT,45109197813.50027,47494918,27545447.0,19949471.0,45109194651.03522,True,10203996,7362985,1637.627977176599,4420.738484560388,2.6994764600064522
2023-05-01,USDT,55965634583.03476,58434106,31820335.0,26613771.0,55965630931.4622,True,10619675,7396326,1758.800808711228,5269.995040623631,2.996356762330297
2023-06-01,USDT,33429054500.131077,43848559,26430100.0,17418459.0,33429049926.522274,True,7434626,4575535,1264.8098163276823,4496.40028968923,3.5550006146913105
2023-07-01,USDT,31426867515.654503,50066923,27888802.0,22178121.0,31426859177.680824,True,9107524,6104009,1126.8630032111391,3450.6488827978387,3.0621716725643546
2023-08-01,USDT,29745932178.95465,49117096,26692567.0,22424529.0,29745922605.847332,True,9768350,6151811,1114.3897327614586,3045.133741005866,2.7325563682709975
2023-09-01,USDT,25164862404.80872,46094526,23906547.0,22187979.0,25164851696.573986,True,7884020,4761346,1052.6343137958813,3191.882111512746,3.0322788374458716
2023-10-01,USDT,26119546200.024487,41433639,24968336.0,16465303.0,26119536830.38262,True,6742199,3880110,1046.1064297750006,3874.039641966143,3.703292649771981
2023-11-01,USDT,31683198760.642643,43675230,28199523.0,15475707.0,31683193400.739132,True,7044597,4015067,1123.5365009805,4497.517567100381,4.003000171620889
2023-12-01,USDT,49980471565.45106,41731688,32051953.0,9679735.0,49980461250.36836,True,6759180,3678279,1559.3577480401386,7394.457843325826,4.7419883772883695
2024-01-01,USDT,44843426687.88676,40155328,30797385.0,9357943.0,44843415740.49305,True,6182497,3410264,1456.0786813715856,7253.287253982777,4.981382926671861
2024-02-01,USDT,45110042585.5717,33357461,30155013.0,3202448.0,45110039282.74803,True,5211126,2569224,1495.9383132332932,8656.486637546608,5.786659735343187
2024-03-01,USDT,92260062210.22461,57860627,52730925.0,5129702.0,92260055643.3866,True,7687311,3903665,1749.6384833641093,12001.603969219484,6.859475959799207
2024-04-01,USDT,68744741480.77852,61991822,54285117.0,7706705.0,68744733614.47685,True,7089630,3714116,1266.3642893958736,9696.520337560425,7.6569746234993925
2024-05-01,USDT,51092305301.05595,69928243,47753705.0,22174538.0,51092299079.49096,True,8241949,5063800,1069.912775971853,6199.056230638645,5.793982103019565
2024-06-01,USDT,49718971803.403595,112684085,51815779.0,60868306.0,49718965883.793205,True,10029573,6351740,959.5333090291513,4957.23714293755,5.166299602186454
2024-07-01,USDT,47654574687.490486,97380882,60046340.0,37334542.0,47654560430.50254,True,8458885,4470969,793.6297271491076,5633.670949243368,7.098611696458812
2024-08-01,USDT,50433233902.36118,98474480,66964268.0,31510212.0,50433220649.25543,True,7210501,3403203,753.1362942585355,6994.4146602796645,9.287047876423566
2024-09-01,USDT,48228550514.08164,79103926,63873442.0,15230484.0,48228534413.40826,True,7685233,4200268,755.0639656057405,6275.483191476646,8.311191345792638
2024-10-01,USDT,58429009540.22066,67276478,52597200.0,14679278.0,58428995855.89873,True,8217721,4494213,1110.8765458218065,7110.123298201613,6.400460662998902
2024-11-01,USDT,84432995294.02867,67325793,50320771.0,17005022.0,84432984388.97572,True,9478790,5251421,1677.8952848114295,8907.571039555542,5.308775803662704
2024-12-01,USDT,114913758434.2212,74974850,59898768.0,15076082.0,114913747177.57158,True,11495567,6950451,1918.4659553861204,9996.354110608134,5.210597093644881
2025-01-01,USDT,129133336066.59224,71904655,55763993.0,16140662.0,129133326288.7044,True,11471294,6767972,2315.7116149968747,11257.085387803001,4.861177213311768
2025-02-01,USDT,120272954035.96854,68463124,55422231.0,13040893.0,120272945316.52919,True,11282076,6585752,2170.1209631299253,10660.533933291048,4.9124142578014895
2025-03-01,USDT,92719373798.71056,86879844,73194465.0,13685379.0,92719367043.39793,True,15042371,9467845,1266.753804996019,6163.88026852353,4.865886169141819
2025-04-01,USDT,73257815185.46675,75166247,63485834.0,11680413.0,73257811255.57834,True,10735007,5695131,1153.9237439265323,6824.198175694412,5.913907089208233
2025-05-01,USDT,297927757979.59985,275612720,252378495.0,23234225.0,297927748316.08636,True,14691085,9316420,1180.479930812197,20279.49317423457,17.179023537063465
2025-06-01,USDT,604881977353.8632,463018149,398704958.0,64313191.0,604881955792.5852,True,16045493,10207408,1517.1167141407486,37697.936570341786,24.84840808568487
2025-07-01,USDT,459627383487.51355,397878680,344637733.0,53240947.0,459627364008.6816,True,19565449,12073126,1333.6536310395286,23491.788176571543,17.61460894661809
2025-08-01,USDT,290978791833.61646,278953852,231205080.0,47748772.0,290978779729.2812,True,17794951,10455213,1258.531083007697,16351.761341383657,12.992734849340131
2025-09-01,USDT,400500399236.7711,331629626,300560353.0,31069273.0,400500385610.0981,True,17256568,9490559,1332.5123610368466,23208.577698460733,17.417156934101843
2025-10-01,USDT,601650710390.469,444450136,397436815.0,47013321.0,601650690505.2029,True,19750362,11176194,1513.8272746705734,30462.768752819266,20.1230142009549
2025-11-01,USDT,331488583579.5493,357581686,311281095.0,46300591.0,331488564217.129,True,18506036,10247324,1064.9171104243546,17912.457512756882,16.820517100474678
2025-12-01,USDT,287108774058.0384,332376973,276211390.0,56165583.0,287108750760.0759,True,20774094,12249277,1039.4529738982737,13820.519636526069,13.295953604523017
2026-01-01,USDT,360941757346.8285,334743586,289316458.0,45427128.0,360941732878.965,True,18195698,10001836,1247.5672326908034,19836.653551121177,15.900267085109897
2026-02-01,USDT,300992787445.05286,285828908,236623683.0,49205225.0,300992760258.63745,True,17103184,9590464,1272.031423239395,17598.640548160674,13.835066207555272
2026-03-01,USDT,255806426807.4091,330173681,239664135.0,90509546.0,255806394878.63907,True,20184996,11362664,1067.353673417339,12673.0977210701,11.87338035637956
2026-04-01,USDT,180909138536.8952,314806888,238883544.0,75923344.0,180909091436.19342,True,21089060,11329180,757.3108151652062,8578.340548933675,11.327368028731485
2026-05-01,USDT,205210762410.85916,340763774,238894114.0,101869660.0,205210728248.13824,True,22276517,13190044,859.0028645416447,9211.977007485468,10.724033474353284
2026-06-01,USDT,195721907627.0418,393532290,277692312.0,115839978.0,195721863833.4378,True,22504497,13053219,704.8155651980665,8697.013207051097,12.339414295729426
