symbol,address,outgoing_volume,rank
USDE,0xefa42908e5c0f3ea76984bdf749abf79ec9e3608,36030000.0,24
USDE,0xd383165100047d9b3691eebcbb490f481f6ada2c,35810233.44731739,25
USDE,0x873e7979ad5ed714d447b2c99f3370ae39397b90,35295228.8185222,26
USDE,0x4421d14d4ab52c7c4bb82741ed274415563a0e22,34896476.05663228,27
USDE,0x6e4141d33021b52c91c28608403db4a0ffb50ec6,34344140.76138335,28
USDE,0x6d42aab8b4efd1ad0c5454a040b59ae3c99440b5,34181224.9430884,29
USDE,0xdbc652411605f8bb8969136923aa039c79989482,33699999.000000335,30
USDE,0x01f78f128f09034744d2847cc8d5939719285527,33332855.893498003,31
USDE,0x710f90cf08f5c5b1c082aabe24b5cca93b9ae35e,32331780.663546838,32
USDE,0xf31cf032babd7c060c4277d27ff0491c42fd467b,30957101.1556808,33
USDE,0x5a3dbccff46ea4c197be8094243ec38754a7f118,30845530.764076967,34
USDE,0x8be46b25d59616e594f0a9e20147fb14c1b989d9,30845530.764076967,35
USDE,0x4f31e05967a312414ff42115ba6de54d56f08f80,28095387.576,36
USDE,0x152287865b1ea79727fcde3f471d80923cd197ec,28060582.607748,37
USDE,0x866175649d6e17eb337ab305443196ca86bad6a3,27722329.53724578,38
USDE,0x2f821d8936d47b2fd15371fb0812fda35396036b,27143094.707009792,39
USDE,0x7fa9ae25d2666f142d2e974a0ba537056be18e9a,25890472.81220735,40
USDE,0x23ddfe708e80b05d4796bdb121e3e2787a11f8f6,24924523.372939385,41
USDE,0xa024fcedb8de2802c322bfc9cff9404ec7ea45a0,24098712.46290828,42
USDE,0xc6dd9976066f3364b4d6a72cd4f1fa0468327aa7,23596815.020675894,43
USDE,0x36e7837845ccbf97f5321811fd970958ec0d7f67,21418933.054890893,44
USDE,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,20972065.27138388,45
USDE,0x25a0e55a9f1f5a57c2cb9df363fddeabb6a2732a,20027512.433467,46
USDE,0x586df97edf4b03f508a1fc65a8423c3b4bb7595b,19265293.40613211,47
USDE,0x7bdc2f3352429c8a9aa518dfcde3813bda522f68,18291333.26396203,48
USDE,0x345e7d44e1eb8894b4524cfc918906718bc1ffe2,17224915.52565036,49
USDE,0xcd812016b15e1937e281b7b7b1f1654e54cc0818,16036680.85124717,50
USDE,0x70f7fb8f4713fec0ad176844422a974ded80184b,14915702.89935871,51
USDE,0xbbacb7f97ba96aa90e5603cfb47eae09517c8731,14604090.941,52
USDE,0xe9409925ffea95f562ca866860430e6f19f156f4,13653520.410782,53
USDE,0x5072c8ade979dd10ef02e19a17dbc9f0e3eb78f3,13494852.439267,54
USDE,0x47669d1cd7091fe1dafe741fe3528fdf559b8a67,13125242.000001555,55
USDE,0xff80d12d571c711f11be7ef38553f486439e5f76,12227391.80765108,56
USDE,0x74ca6930108f775cc667894eea33843e691680d7,11887723.294498585,57
USDE,0x95dffd3084631e623ef06768355d381d5d700423,11827083.0,58
USDE,0xed7c23f2e05e767857d7be231a03cf5127f16338,11771724.225218,59
USDE,0x5f89eb2e3f5b52dcdd187706bbc34a5e2c1e2a35,11476421.155539,60
USDE,0x17ab87762f8e2175e36e8a2a6bc3a6efc46f7eb0,11327404.48035,61
USDE,0x9b17f918b9df3e661ec68a4accdc1cbc621af2f8,11241670.088359,62
USDE,0x89b8aa89fdd0507a99d334cbe3c808fafc7d850e,11206089.843850773,63
USDE,0x0ed513b033700abb42f8efaa8fe6d2e907d57aa7,10997219.207043,64
USDE,0x2299a8f3c9d0bb838538dcc5309bcc9014d60b23,10797763.593724,65
USDE,0x247d1a3880fb44e47d5556f162613b8079eef200,10720083.684081,66
USDE,0xf774532566f2e77395c715ed2545f7a08ea2519e,10720083.684081,67
USDE,0x6307119078556fc8ad77781dfc67df20d75fb4f9,10474890.508158961,68
USDE,0x4250ee3b28b4dc24459d1ae4a67c1afafe604aa6,9958066.72238389,69
USDE,0x1f9b1b84fe59fce1dba1ac2542c725bf23215f22,9771393.075965,70
USDE,0xd4a131412083aca2fe6e30fa71a7185a4b063204,9539381.946749,71
USDE,0xda436db56e7d5d7ceeb20003fc63acd4d8b465ba,9401089.938798243,72
USDE,0x73c8f95073e312e9ff75a7055a6294f88723c217,9351146.155025627,73
USDE,0x8f73b65b4caaf64fba2af91cc5d4a2a1318e5d8c,9118951.2275271,74
USDE,0x6dae3f488035023cf7df5fa51e685c3b3cbe50d7,8873831.77715,75
USDE,0xa4fa7905ceec1186117d4f0e9069330ebf543460,8813953.855915245,76
USDE,0x0f4a1d7fdf4890be35e71f3e0bbc4a0ec377eca3,8328156.563947572,77
USDE,0x83c7030d148e4cee63b73b0c96afa264044a5605,8248832.169612659,78
USDE,0x12302bd9c7f236ad927bb2c4a5331d16080ae173,7952978.565046,79
USDE,0xa1b5e8c6eb4ea1ab59d9f439bad884020d69e806,7897751.633112071,80
USDE,0x793491fe4a7b25eee0065e484a52c7a0dfd8c0d9,7732093.573600379,81
USDE,0xb300000b72deaeb607a12d5f54773d1c19c7028d,7646123.246007075,82
USDE,0x0ff2bb1639c9b6d8f21bf8eef424e2f931a3fb79,7599996.0,83
USDE,0x5b30506175844cc91eddc6d66fdca6bc75758882,7599996.0,84
USDE,0x65cfbe9fc553026ff4d1af52b9d12c30168a0428,7589336.296229,85
USDE,0xbd91f397ecbdcbdda797786a5148023b0134131f,7563476.691590724,86
USDE,0x1d440a65d3f701561d1fed432998fc6cef44e2a0,7471710.372,87
USDE,0x2c187a4520af5574646f68c96b688b114e5288bf,7294114.056919031,88
USDE,0x53bb1c3c04a207f5769cb953273d48daaf366877,7251964.904094693,89
USDE,0xbdcb41c73274eceded3e9ade6e212d062fb4c24f,7251964.904094693,90
USDE,0x5c36bf03596d05b15816f687e55ed18f73d0abf1,7232016.110429031,91
USDE,0x0761e5555f308f11683e9e9cc9f032b885b75d81,7001000.000745,92
USDE,0x9c0a628ffac8c01eae0f646d4ca364778abc342f,7001000.000745,93
USDE,0x4cb03ba3a625302624cae4a2978b1bbdb29fafc8,6721335.729898835,94
USDE,0x557ce6b9a3c2ac13312804e8a3c5a691c8e35ca1,6681543.849566763,95
USDE,0x67e1533e9c1fed4c8639971865ceeabbcf8c0b90,6499993.0,96
USDE,0xcd40532686b94abc88b06b9705aacbc14c8364d6,6492144.94,97
USDE,0xde9e4fe32b049f821c7f3e9802381aa470ffca73,6335792.363724019,98
USDE,0xfe50011a022047e2485a053442b4b4a4fdab1615,6177363.602388,99
USDE,0x000010036c0190e009a000d0fc3541100a07380a,6140360.114647997,100
USD1,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,12149519112.475723,1
USD1,0x8f73b65b4caaf64fba2af91cc5d4a2a1318e5d8c,8454139738.742525,2
USD1,0xb300000b72deaeb607a12d5f54773d1c19c7028d,6645996039.576204,3
USD1,0x6d76e7bb743fee795a2f00a317760acf822ee2be,6440792330.444237,4
USD1,0xf977814e90da44bfa03b6295a0616a897441acec,4541677635.519,5
USD1,0x0f0cf38f67ed6fb00881cdb815e25441f7f022e0,4240472859.583606,6
USD1,0x02f1d5744d5bfb53353d9a84a0601d8413167f35,4072445804.1336946,7
USD1,0xfa27f172e0b6ebcef9c51abf817e2cb142fbe627,3668394459.504057,8
USD1,0x7a4420381162847a2d98511d41be1b210a1284f5,3649483626.420326,9
USD1,0x81e485b1ad303a7b2a0bfec8cc77e638a910f477,3321150118.5018144,10
USD1,0x62526b883c52598afabbc5cad7bc1c5df98cb5d1,3274401616.8531027,11
USD1,0xf653124173b00bcffef9784e86723ba82d0806c0,3004361813.558522,12
USD1,0x00000000000039bb9ad99adf9e58161e6b2907f8,2921252757.608964,13
USD1,0x5a498e57badd5f13a3b8d653a20fc37f9bae2396,2842897028.8881035,14
USD1,0x8e996aa3d1d18ace1daf350cbdce690509486483,2801732397.1540494,15
USD1,0x238a358808379702088667322f80ac48bad5e6c4,2789219732.594457,16
USD1,0x48bc32f212d539b23e1459e57dc27724aea6677a,2465447334.292113,17
USD1,0x9c4ee895e4f6ce07ada631c508d1306db7502cce,2424914966.853089,18
USD1,0x5ffc98b6d2df3504e5bd5bab7c0569db385ce446,2387166369.3301315,19
USD1,0x9a46f44f3a383a4ebf97a48ef7984da9ddbc4300,2361896509.7229843,20
USD1,0x9006902c4a913a7e29dbb5bf8da9a9344d231f33,2174035695.9999,21
USD1,0x0d190b74308669e8f4fe7dbce3466169b285289d,2084170344.0,22
USD1,0x751817452f48fb01980f7931290a7f4514764353,2023489724.0794685,23
USD1,0x2087be884f1d98fe12164302822398c9bb393e36,2000000000.0,24
USD1,0xbca03cc53ff2d77fb8c06682d5b7581132f2c885,1917528931.1827283,25
USD1,0x5b620eabc2aba77d2bc4092f6d1fad6515872c34,1771035668.5852673,26
USD1,0x4a3218606af9b4728a9f187e1c1a8c07fbc172a9,1760101696.7792459,27
USD1,0x6045479ab46df901e7c86977ed22ddeb80728165,1676445836.8611207,28
USD1,0x507ae1ee2507eb296c349165eb476c5e440e2605,1523902041.0164952,29
USD1,0x3d7c319090edf2293608a0f9a786317c66d320f8,1496447513.4976232,30
USD1,0x5a52e96bacdabb82fd05763e25335261b270efcb,1448981057.315,31
USD1,0xca852767b43a395ac1dd54737193eba5e20c78bd,1411934947.1156478,32
USD1,0x0d0707963952f2fba59dd06f2b425ace40b492fe,1342596254.248014,33
USD1,0xd8fb071cbfe4bab46f60bff4a65f1ead94ab6570,1268414064.2712069,34
USD1,0x00948a4bce324833868ded45840f11e5a2a22d8a,1253319973.9665287,35
USD1,0x76801132a22801640284cd67f7dd41fed2926b6a,1247137651.7420661,36
USD1,0x6baa8dee0b357f01933b7bc969aaf9e222b768b1,1183929480.8967726,37
USD1,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,1095124872.1918159,38
USD1,0x6a9621798d5b5b398e15a67afb22082aaacfd67f,1007709623.9334227,39
USD1,0xbaf9f711a39271701b837c5cc4f470d533bacf33,954230647.5873492,40
USD1,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,917639116.2751024,41
USD1,0xa180fe01b906a1be37be6c534a3300785b20d947,914165283.7290952,42
USD1,0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,886123672.8254595,43
USD1,0x2ce40f5c4ca78337f281d85245a4977d4ab5eef1,879371995.0,44
USD1,0x515b72ed8a97f42c568d6a143232775018f133c8,870731374.6493485,45
USD1,0xf7ccbc5ae9319c5854a6385b0e451e0ac4d619c1,868641003.313976,46
USD1,0xee9b1a09aedaced9dcda74964ea447feb93861c2,865318394.2653754,47
USD1,0xf150d29d92e7460a1531cbc9d1abeab33d6998e4,852463464.0842195,48
USD1,0xbd612a3f30dca67bf60a39fd0d35e39b7ab80774,841770817.8828175,49
USD1,0xc57bac98c9a231feb5f3706a344d908e10f06427,816545448.2259443,50
USD1,0xb35dbffd9130325dad595502cc36c6280389b53b,802482287.7920363,51
USD1,0x3469953169f128a7bef36e08b5370d98d1fb1630,799999690.0,52
USD1,0xa6db7b396371154cae58f144ad76cb588d76aa16,782547718.6722513,53
USD1,0xf89d7b9c864f589bbf53a82105107622b35eaa40,774676727.6348221,54
USD1,0x161ba15a5f335c9f06bb5bbb0a9ce14076fbb645,735617860.5488153,55
USD1,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,727637555.6759117,56
USD1,0xbce729580490534fdaa5a4306c49c019418e2823,700452675.6489433,57
USD1,0x08439901c2bb071cd0812ed329675c9657434083,622869897.0586193,58
USD1,0x41e892e508d72848c2ba7ee08ea1e52e1709e2b5,600000100.0,59
USD1,0xd11d5b1b04898817dc2fbb09591a115c8af20506,600000100.0,60
USD1,0x0175b3acd1d4896b584f962accccddea4b434840,586665824.8772104,61
USD1,0xc66fb503e61a449c11b01ec1c0ea365405f4f053,581840034.537955,62
USD1,0xcde5d48fca07f9c52300d2e65632dd71ed169b90,576892447.187236,63
USD1,0x4bb93402b161eb2be4f2a703124a34f252964a45,559962097.5619951,64
USD1,0x51cd0752767f7eaa094b6a2d42481ce856966796,559561149.1263696,65
USD1,0xa5aa69f4a9f403ea32611b4da4da3f5afa985a0c,539757944.5005765,66
USD1,0x3bc367866468d4f80096be899b66ab29d03f2717,529084860.1012366,67
USD1,0xed9b63d1d4efa9ae415854486400c9354227bcdd,521727089.0944468,68
USD1,0xe38b4d4dc90e6a0859bee047689d97db7fd94621,504674374.0002321,69
USD1,0x240d67c7ae490c14affb2d3317983f82b14695cb,498946209.0982318,70
USD1,0xa22a03222094cfc23541f143011812241ff5c4c9,485953424.65064746,71
USD1,0x8b10830f86295295717b71c74b3ef7699d1f2825,485624089.257638,72
USD1,0xc23ce8253dfa1628a68c29a3c41de904fe27a51c,477867281.3839351,73
USD1,0xc81b1a49946263c22b89b3aad98f7561be9b4a84,449571325.8122486,74
USD1,0xc0d651f5f92fb69d4c3d7117c1087136723c6004,447278232.58294153,75
USD1,0x3d90f66b534dd8482b181e24655a9e8265316be9,417976581.1120207,76
USD1,0x00e3f49d4919c5322200c7ed9955dae38b5c67d6,413816071.8274949,77
USD1,0x9999b0cdd35d7f3b281ba02efc0d228486940515,396926062.8380028,78
USD1,0x6b5c22a67b44faac1eddd6ae1b284b2606f62071,395446112.955485,79
USD1,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,393095110.8785878,80
USD1,0x3156020dff8d99af1ddc523ebdfb1ad2018554a0,379337865.6329003,81
USD1,0xfee9966e53827c947197e16e103122129b7f5f76,374532817.9900707,82
USD1,0xeae7380dd4cef6fbd1144f49e4d1e6964258a4f4,367190361.65643877,83
USD1,0x820183e9d8229f51f739f4c2e6fde01b9f61011c,360443430.7462255,84
USD1,0xeb76547574acf7b4c67fdf96b6c67dfd722e658f,355233710.3601042,85
USD1,0xba53da030f3504db8cf0309bb89791950d0ce5e6,350158495.5143131,86
USD1,0x9643e37693d1c7971fb8b854da2da6beca0c14fe,349788961.53710526,87
USD1,0xaa86268030aae432ac471f220080ba3e46b52b43,322334221.2365387,88
USD1,0xe57435b7ae0facca9c77b9ae5a58d36dad091378,313426893.4246109,89
USD1,0x1de460f363af910f51726def188f9004276bf4bc,308741950.53125274,90
USD1,0x0d5f1716963c2541ee0ae8bf65c4fcf5cb6f9849,307700028.0,91
USD1,0x9b0be4ffa4db75832aade5d3ad2d33ffbc5c739d,307700028.0,92
USD1,0xb3f27fe82bd1e5d7458e02b543cf0c6610ffad83,300936500.53841734,93
USD1,0xde9e4fe32b049f821c7f3e9802381aa470ffca73,297339483.35965544,94
USD1,0xe69a89bf579a9c53cbb3fce34e4e835546eb58bb,275000000.0,95
USD1,0x5cfe6ee4bc1e21bb5e03ca59c283a882fa8fd01b,272405375.57992136,96
USD1,0x4e9be051fb30e7bd7040ad44ac7d67c60ee43d4a,267586782.00982246,97
USD1,0x144d395b5562c742259932d2ee6e1d8d092a21b8,260733341.01478368,98
USD1,0x802b65b5d9016621e66003aed0b16615093f328b,259581519.18484387,99
USD1,0x7af3497c02aa2d53f9c73094ee8a1c02699cebe8,248789887.1151251,100
ETH,0xf508fcd89b8bd15579dc79a6827cb4686a3592c8,130972788.44325183,1
ETH,0xd57e8730792f3d1358506914e5d2dbb2b6a1dd3f,81191832.15523867,2
ETH,0x825b59385221be27495056c08c8fe38941126ffa,30234166.303680513,3
ETH,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,19448922.58716857,4
ETH,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,7185241.68902438,5
ETH,0xb4f2976cf76b0b8b68505672b64a60b1662adfd2,6902145.643718056,6
ETH,0xbff4a34a4644a113e8200d7f1d79b3555f723afe,5315471.911752033,7
ETH,0x631fc1ea2270e98fbd9d92658ece0f5a269aa161,5227845.86223456,8
ETH,0x8123cafca48b37e0f4936b2388d6b8a29f8f0da5,4193751.296593156,9
ETH,0xc5083dbb64dab12bc5c586539ed1fd053d411aec,4152538.7109990283,10
ETH,0xf977814e90da44bfa03b6295a0616a897441acec,3922123.766579519,11
ETH,0x561fd68a190962c600850a5ebd7c7926b839fe97,3606827.479410579,12
ETH,0x0fb881c078434b1c0e4d0b64d8c64d12078b7ce2,3028477.7095594346,13
ETH,0x63b30de1a998e9e64fd58a21f68d323b9bcd8f85,2790442.976569822,14
ETH,0x7033a512639119c759a51b250bfa461ae100894b,2481150.312582688,15
ETH,0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,2325159.237334973,16
ETH,0x0d0707963952f2fba59dd06f2b425ace40b492fe,2317058.300830668,17
ETH,0x6ba7d75ec6576f88a10be832c56f0f27dc040ddd,2200394.9797306256,18
ETH,0x5f3ef8b418a8cd7e3950123d980810a0a1865981,2055235.4865489865,19
ETH,0x1123e75b71019962cd4d21b0f3018a6412edb63c,2034102.545272775,20
ETH,0xdc012ee194179ceb4f5431015148b0da1f964e1a,2032897.693645972,21
ETH,0xd0e226f674bbf064f54ab47f42473ff80db98cba,1963930.3564388922,22
ETH,0x0639556f03714a74a5feeaf5736a4a64ff70d206,1932616.5664029699,23
ETH,0xbe141893e4c6ad9272e8c04bab7e6a10604501a5,1832906.6884984695,24
ETH,0x62fcb3c1794fb95bd8b1a97f6ad5d8a7e4943a1e,1743570.5144646075,25
ETH,0xb1256d6b31e4ae87da1d56e5890c66be7f1c038e,1586888.8727635797,26
ETH,0x802b65b5d9016621e66003aed0b16615093f328b,1574493.3538389062,27
ETH,0x76801132a22801640284cd67f7dd41fed2926b6a,1553934.8199940443,28
ETH,0x577d005912c49b1679b4c21e334fdb650e92c077,1535946.4088843216,29
ETH,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,1454342.0607447245,30
ETH,0xf68a4b64162906eff0ff6ae34e2bb1cd42fef62d,1390000.0,31
ETH,0xf06b404e9c8ab8ae3e660e2e0af8c053363538b5,1310000.0,32
ETH,0x58f04aada1051885a3c4e296aab0a454ea1233a3,1275116.2939018381,33
ETH,0x70d8929d04b60af4fb9b58713ebcf18765ade422,1251171.305124852,34
ETH,0xf89d7b9c864f589bbf53a82105107622b35eaa40,1185084.9843541144,35
ETH,0x2d6ffec3acbdaff0f895e70fcc699246a2798102,1140390.8311283558,36
ETH,0x3507e4978e0eb83315d20df86ca0b976c0e40ccb,1055714.3524898284,37
ETH,0x4bba1018b967e59220b22ca03f68821a3276c9a6,1034116.4332849873,38
ETH,0xaa20e8cb61299df2357561c2ac2e1172bc68bc25,1027776.1331249254,39
ETH,0x10bf6e7b28b1cffb1c047d7f815953931e5ee947,1004870.8521254667,40
ETH,0xaf30736465dec110ec6ab68d3a22e4b24968401f,984588.5933102753,41
ETH,0x5a52e96bacdabb82fd05763e25335261b270efcb,931825.59692263,42
ETH,0x6216e04cd40db2c6fbed64f1b5830a98d3a91740,882139.9185492056,43
ETH,0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83,860430.8068865921,44
ETH,0x9f599f3d64a9d99ea21e68127bb6ce99f893da61,770054.1524668535,45
ETH,0xa5abfb56a78d2bd4689b25b8a77fd49bb0675874,763518.1119630365,46
ETH,0xb31f5d117541825d6692c10e4357008edf3e2bcd,759561.165697135,47
ETH,0x0895196562c7868c5be92459fae7f877ed450452,725029.5509097783,48
ETH,0xc851a293ed8b8888a2e4140744973dd23bbcbaf2,707145.13644053,49
ETH,0xa60a504d92a1c95bda729c3f745b361ca822d6dd,701544.2336712109,50
ETH,0x30032ac497ab92bf4ced1d607b77087afdfae953,684711.1205070766,51
ETH,0x0f338ec12d3f7c3d77a4b9fcc1f95f3fb6ad0ea6,667693.3727014568,52
ETH,0xffa8db7b38579e6a2d14f9b347a9ace4d044cd54,658667.0007,53
ETH,0xbddbcbaa9cf9603b7055aad963506ede71692f12,653964.2391157987,54
ETH,0x6aceca12de5a15f11ca51b654433259533b0b802,646204.8471550933,55
ETH,0xb4b77834c73e9f66de57e6584796b034d41ce39a,589910.3247465937,56
ETH,0x9ba8966b706c905e594acbb946ad5e29509f45eb,586991.1628496769,57
ETH,0xea26b78255df2bbc31c1ebf60010d78670185bd0,547455.7769999617,58
ETH,0x5bf6941f029424674bb93a43b79fc46bf4a67c21,536260.2774716511,59
ETH,0x238debc283b3b866d801e583ef36255665f0f9e3,533936.5464463414,60
ETH,0xa81650535be191df2ac2a7900f3b675dc83076e8,516268.5492579367,61
ETH,0x50cd943d2d572e2eb35f75e06102162b72db35d2,515518.5209747715,62
ETH,0x6cb5392b9ca52d7a0e6940e82d29087361360ec3,510351.684629873,63
ETH,0xd4dca84e1808da3354924cd243c66828cf775470,508591.17444617243,64
ETH,0xd171b26e4484402de70e3ea256be5a2630d7e88d,505914.5796816634,65
ETH,0x01625c940b20d7ffa33852319b43a19bfbd6441f,491452.6340028528,66
ETH,0xba53da030f3504db8cf0309bb89791950d0ce5e6,471801.14964068145,67
ETH,0xe37e799d5077682fa0a244d46e5649f71457bd09,465113.75516228424,68
ETH,0x3dd878a95dcaef2800cd57bb065b5e8f2f438131,458696.7241080214,69
ETH,0x8811d836690c3466deded10b1212b59c42778c96,449275.68459825026,70
ETH,0x506884697f0bb3715b0ff07ab256bce1e705cf4b,447627.4019946242,71
ETH,0x52d22f040dee3027422e837312320b42e1fd737f,447277.3546582645,72
ETH,0xc882b111a75c0c657fc507c04fbfcd2cc984f071,442129.8612791109,73
ETH,0x2fdf04ccf2b7479a8b007bd5bdf87a203c4702f2,440655.26920847676,74
ETH,0x4094698a1fa1d3aa03ac58593c6c11ec0ffecf37,440149.1078172421,75
ETH,0xfae71cb2c736c37b9ff04874de06f95753930a81,439233.5295075354,76
ETH,0x7d05c84581f0c41ad80ddf677a510360bae09a5a,433730.5203987498,77
ETH,0x8931d1be968b4f3a8391f9d6a518fc990062a607,431101.87791378,78
ETH,0xeae7380dd4cef6fbd1144f49e4d1e6964258a4f4,430164.99807000003,79
ETH,0x539e0ebfffd39e54a0f7e5f8fec40ade7933a664,428879.4999599787,80
ETH,0xdebb1d6a2196f2335ad51fbde7ca587205889360,422722.73752935044,81
ETH,0x0a1fcfbe9ec7da59f556a4921c270856f3fb24c1,419921.80243432254,82
ETH,0x07de034a0fc0da7a0bf703f6dca7025bcd61ba3e,419631.22876462893,83
ETH,0x174b229d397af711da58bfddb142f1babe6bfaad,419475.68983922753,84
ETH,0xefdca55e4bce6c1d535cb2d0687b5567eef2ae83,407582.69880998,85
ETH,0x551e668d75ae61597410aea9babb8e7e0b8a543f,407497.27421876485,86
ETH,0x4fc7cf8eeea6bbf3876d83d09bc6f86540530eff,401995.68034739944,87
ETH,0xe592857be8e2587f9c9027ced92df90ff0313819,397318.20408455667,88
ETH,0x0f0067cd819cb8f20bda62046daff7a2b5c88280,391343.9274316949,89
ETH,0x000000a0c521dd28025b937b1f15141d61969959,387366.45940998005,90
ETH,0x9363a5ea65b1ccda4052fa2e9d59d8e34ca9272d,385579.71315636294,91
ETH,0x27bffb0f09c18539f9a47a39958bb149fe42a155,383220.48475711,92
ETH,0x7d0168e0bc515c3501d293c18354da2623b7c310,383187.15083661984,93
ETH,0x06dbc4fe79e2541b03fe4731b2579c0b7f46f099,382573.1685525353,94
ETH,0x12c62464d8cf4a9ca6f2eead1d7954a9fc21d053,382126.6338399687,95
ETH,0x0314ada39ac6b6573126cd94822b9752883e42e3,381010.53073680593,96
ETH,0x752328a1e16d38933789860b8c09f6f2cc6c63d6,370496.05610819376,97
ETH,0x13f12f5d8b269197be17f0ad4f0a5b27463c7839,366500.00000004,98
ETH,0x8bee7340304a051b16cecee05fb8c999db3b65ed,365968.8255393,99
ETH,0x4fff5696f74c85fd617385842c58d3fb4b29654d,354396.26085664437,100
BTCB,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,9368800.008895427,1
BTCB,0x8e24b8136c3076829a4ed0412cd8f302fa651d84,6153469.414414086,2
BTCB,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,1563684.89991871,3
BTCB,0xca26a1f9d3e6ec97a555d9444f782d61b64c1b0e,1539002.5593793003,4
BTCB,0x6ba7d75ec6576f88a10be832c56f0f27dc040ddd,737618.8369856048,5
BTCB,0x08fc9ba2cac74742177e0afc3dc8aed6961c24e7,624201.9972991212,6
BTCB,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,571270.64128403,7
BTCB,0x07465f930fd964ac4beb6f652d9a4b3b2ad8e534,571018.5275550144,8
BTCB,0x8123cafca48b37e0f4936b2388d6b8a29f8f0da5,412226.0702910428,9
BTCB,0xa8c50e9f552886612109fe27cb94111a2f8006de,387075.4463406046,10
BTCB,0xf977814e90da44bfa03b6295a0616a897441acec,321397.45498622506,11
BTCB,0x631fc1ea2270e98fbd9d92658ece0f5a269aa161,276233.36732290307,12
BTCB,0x3aaae57923c93fdeb333f947ace4a09b2e80170b,233903.21785077304,13
BTCB,0x8674b965a98805bf56ab8dab8759276e267b65c5,200101.72850027325,14
BTCB,0x47baa29244c342f1e6cde11c968632e7403ae258,193660.97874939739,15
BTCB,0x46cf1cf8c69595804ba91dfdd8d6b960c9b0a7c4,192909.157400874,16
BTCB,0xe545721e35ad2cd9f1616b22509de643eb0de789,191286.78299392,17
BTCB,0xc78248d676debb4597e88071d3d889eca70e5469,170043.24094292987,18
BTCB,0xa987f0b7098585c735cd943ee07544a84e923d1d,169946.84189353985,19
BTCB,0xda28eb7aba389c1ea226a420bce04cb565aafb85,168486.77609654953,20
BTCB,0x7033a512639119c759a51b250bfa461ae100894b,166055.49643639664,21
BTCB,0x0d0707963952f2fba59dd06f2b425ace40b492fe,160622.36960338193,22
BTCB,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,153702.95856570313,23
BTCB,0x05b36a99eb71f6c89f8222cb06109602d53d1773,151296.81019836394,24
BTCB,0x3cb04e6140370d0df59341b2be238126e6b23abd,146948.64654026783,25
BTCB,0x8f73b65b4caaf64fba2af91cc5d4a2a1318e5d8c,117888.55536706596,26
BTCB,0x0639556f03714a74a5feeaf5736a4a64ff70d206,111506.52210399162,27
BTCB,0xf68a4b64162906eff0ff6ae34e2bb1cd42fef62d,111300.97000236,28
BTCB,0xf2872198636a41484ec5ba9991c6c4295e95585a,110756.01780508763,29
BTCB,0xd8b2ecc16b5622540d755220027ad72613e0018b,103827.79891530449,30
BTCB,0x61eb789d75a95caa3ff50ed7e47b96c132fec082,100790.18425744801,31
BTCB,0xf45cd219aef8618a92baa7ad848364a158a24f33,100281.56980512796,32
BTCB,0x19ca3baaeaf37b857026dfed3a0ba63987a1008d,96749.76842394707,33
BTCB,0xf06b404e9c8ab8ae3e660e2e0af8c053363538b5,93501.00000236,34
BTCB,0x238debc283b3b866d801e583ef36255665f0f9e3,91435.56595533923,35
BTCB,0x6bbc40579ad1bbd243895ca0acb086bb6300d636,91198.06542712895,36
BTCB,0xb1256d6b31e4ae87da1d56e5890c66be7f1c038e,90609.05556162,37
BTCB,0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83,87096.75039957247,38
BTCB,0x76801132a22801640284cd67f7dd41fed2926b6a,86930.47770163386,39
BTCB,0x51bd63f240fb13870550423d208452ca87c44444,75084.17078565637,40
BTCB,0x802b65b5d9016621e66003aed0b16615093f328b,74090.15686374223,41
BTCB,0x577d005912c49b1679b4c21e334fdb650e92c077,73152.7388216554,42
BTCB,0x25ab3efd52e6470681ce037cd546dc60726948d3,68337.814271,43
BTCB,0x666d6b8a44d226150ca9058beebafe0e3ac065a2,66058.077658,44
BTCB,0xa8e7d6126de28b683777f847493c548ae97ab5d6,62961.87790572787,45
BTCB,0x6216e04cd40db2c6fbed64f1b5830a98d3a91740,61690.03340552204,46
BTCB,0x3507e4978e0eb83315d20df86ca0b976c0e40ccb,60400.39176105728,47
BTCB,0x52d22f040dee3027422e837312320b42e1fd737f,58533.064691870386,48
BTCB,0x614846326a5c991a6e47c8c159c681ab1a7c4e61,56941.212391473666,49
