month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2018-11-01,0.000042400000000000000000,2,2,1,1
2019-01-01,21.4139956400000000,101,101,134,134
2019-02-01,25.9788143500000000,177,153,260,261
2019-03-01,34.4500106300000000,198,172,352,352
2019-04-01,67.4486202100000000,200,152,546,546
2019-05-01,224.8278641800000000,271,192,769,776
2019-06-01,147.2401779800000000,328,207,840,871
2019-07-01,488.9724820900000000,473,330,1385,1405
2019-08-01,245.1418784300000000,531,334,2239,2339
2019-09-01,449.5186590200000000,452,238,1846,1948
2019-10-01,343.5265456600000000,437,227,1883,2055
2019-11-01,403.5977109400000000,419,212,1590,1668
2019-12-01,327.2498448300000000,366,194,1515,1563
2020-01-01,873.0651672400000000,552,309,2767,2831
2020-02-01,1529.0744806800000000,815,486,3980,4100
2020-03-01,2189.9042260400000000,928,593,4161,4447
2020-04-01,29911.882813330000,755,418,13239,13435
2020-05-01,23884.722018920000,1390,928,11053,11225
2020-06-01,36358.312493280000,3007,2352,9293,9541
2020-07-01,36117.656997870000,2806,1562,8901,9192
2020-08-01,79934.163887970000,3864,2598,13199,13752
2020-09-01,257116.392920950000,10054,8008,28023,28309
2020-10-01,173182.488858740000,11411,7193,33491,33923
2020-11-01,160305.453623620000,13977,7605,42014,43459
2020-12-01,125542.143590980000,15966,9380,48713,49599
2021-01-01,200093.273839820000,17243,9350,60548,61802
2021-02-01,191171.601465020000,13711,6648,45552,46778
2021-03-01,222397.863768830000,11925,5537,33281,34675
2021-04-01,162689.884898410000,12364,5315,32172,33431
2021-05-01,325536.851090400000,14505,6753,49075,50828
2021-06-01,272725.106596400000,13943,6857,53097,55137
2021-07-01,225403.324107020000,11797,5345,43397,46600
2021-08-01,122351.966547910000,10855,4874,28124,34048
2021-09-01,196842.998782780000,8817,3696,25133,26581
2021-10-01,194717.688426530000,12258,6562,27927,30049
2021-11-01,139394.594957810000,7596,3387,16682,17527
2021-12-01,178183.863398400000,6530,2851,15273,15643
2022-01-01,160837.362486430000,5328,2186,13766,14066
2022-02-01,127098.366771150000,4747,1958,13243,13485
2022-03-01,146707.844260320000,6070,2853,19725,20152
2022-04-01,96710.815877500000,5034,2224,16595,16942
2022-05-01,361176.122314040000,7816,3874,35162,35855
2022-06-01,544861.089444210000,7966,3716,37183,38042
2022-07-01,265343.313545120000,6903,3188,39030,39631
2022-08-01,132808.493682600000,6726,3339,25584,26032
2022-09-01,189943.071087770000,7859,4176,30177,30697
2022-10-01,62371.545666250000,7697,4387,16728,17101
2022-11-01,132370.241615140000,11354,5968,25545,26282
2022-12-01,76013.210165790000,7799,4169,14428,14773
2023-01-01,58507.244653450000,8135,4318,17945,18597
2023-02-01,42339.556510370000,7414,4032,14902,15235
2023-03-01,99477.964937730000,12336,7103,25127,26080
2023-04-01,57308.743061180000,6873,3256,14102,14794
2023-05-01,43566.594185000000,5107,2441,9246,9645
2023-06-01,47904.519836810000,7633,3960,15446,15951
2023-07-01,41941.043413500000,6833,3472,12657,13150
2023-08-01,37910.077519220000,6500,3231,13406,14096
2023-09-01,31677.879821810000,5709,2840,11016,11526
2023-10-01,58304.763429070000,10984,6832,29752,32932
2023-11-01,56060.683154650000,8247,4119,17249,18460
2023-12-01,33153.174795280000,8573,4303,16284,17442
2024-01-01,58333.718126960000,11423,6401,26234,28963
2024-02-01,43406.367249030000,9405,5344,20420,21728
2024-03-01,47371.015618270000,10819,6099,22074,23476
2024-04-01,37510.087474930000,15960,11264,27435,30076
2024-05-01,36361.041031450000,19807,11699,34664,35731
2024-06-01,21768.780090440000,12819,8463,16909,21365
2024-07-01,47522.695685380000,11030,6524,22931,24027
2024-08-01,53612.128392850000,16466,10616,34944,36621
2024-09-01,27587.167302650000,14639,9427,28846,30078
2024-10-01,37075.596935500000,11328,5865,23810,25186
2024-11-01,50477.565095280000,14076,7447,33030,34844
2024-12-01,48585.142584420000,14190,8045,25715,27278
2025-01-01,37264.519641710000,15825,9757,29708,31686
2025-02-01,39690.541313520000,20219,12390,39146,41494
2025-03-01,35436.437930740000,16859,9997,37198,39582
2025-04-01,30284.805930890000,19018,10822,42578,45119
2025-05-01,36008.673955320000,24267,15054,48037,50979
2025-06-01,25831.767921670000,17484,10926,36333,39635
2025-07-01,24333.156424630000,15074,8059,36208,38000
2025-08-01,28007.825348940000,15000,8335,38811,40960
2025-09-01,24905.127539730000,14584,8418,35027,37122
2025-10-01,29430.483561330000,23283,15046,53648,57032
2025-11-01,44849.178814380000,18720,10220,52891,57013
2025-12-01,24442.511861510000,15222,8747,44949,49998
2026-01-01,29901.684897600000,22330,14880,56207,63347
2026-02-01,37068.242837280000,24395,15428,65241,72465
2026-03-01,22132.707342100000,19994,12559,58292,64419
2026-04-01,35186.089757780000,17245,8911,42940,47587
2026-05-01,19083.2218733000000000,13949,6762,32000,35521
2026-06-01,21504.660754300000,18570,9866,43423,48942
