month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2018-11-01,1,1,4240,0.000042400000000000000000,1,1,2
2019-01-01,49,49,1155377054,11.5537705400000000,22,10,32
2019-02-01,163,163,1970459587,19.7045958700000000,98,25,123
2019-03-01,218,218,5334482007,53.3448200700000000,97,31,128
2019-04-01,379,379,6290236488,62.9023648800000000,130,36,166
2019-05-01,538,538,13706805324,137.0680532400000000,170,48,218
2019-06-01,502,501,12224423907,122.2442390700000000,185,54,239
2019-07-01,1214,1209,54128971948,541.2897194800000000,362,96,458
2019-08-01,2175,2112,26645327055,266.4532705500000000,350,114,464
2019-09-01,1913,1859,43411311972,434.1131197200000000,327,85,412
2019-10-01,2124,1985,37613210655,376.1321065500000000,320,75,395
2019-11-01,1833,1744,36578385223,365.7838522300000000,319,83,402
2019-12-01,1729,1642,38505952160,385.0595216000000000,299,64,363
2020-01-01,3078,2939,91748056707,917.4805670700000000,430,78,508
2020-02-01,4319,4194,163100531148,1631.0053114800000000,630,106,736
2020-03-01,4893,4813,213825459216,2138.2545921600000000,759,73,832
2020-04-01,13424,13364,3002455008256,30024.550082560000,566,140,706
2020-05-01,11393,11343,2657975863773,26579.758637730000,962,278,1240
2020-06-01,10282,10140,4208810523871,42088.105238710000,2584,479,3063
2020-07-01,8593,8462,4272168053099,42721.680530990000,2127,534,2661
2020-08-01,13232,13133,9913226408670,99132.264086700000,2941,887,3828
2020-09-01,29777,29620,30955819914994,309558.199149940000,9594,1174,10768
2020-10-01,31543,31317,18494270920466,184942.709204660000,9377,984,10361
2020-11-01,38682,38358,15826927585156,158269.275851560000,11155,1190,12345
2020-12-01,42075,41713,13467298519012,134672.985190120000,12256,1346,13602
2021-01-01,57567,57237,21677257111829,216772.571118290000,14407,1411,15818
2021-02-01,42008,41649,20134423136411,201344.231364110000,11856,1235,13091
2021-03-01,32610,32294,23214682478042,232146.824780420000,10249,1277,11526
2021-04-01,31072,30821,17325465646134,173254.656461340000,10219,1181,11400
2021-05-01,48428,47960,33075437750323,330754.377503230000,12179,1216,13395
2021-06-01,52437,51850,27625216995954,276252.169959540000,12573,1008,13581
2021-07-01,36853,36541,23005900970685,230059.009706850000,10262,811,11073
2021-08-01,26569,26357,11922892303302,119228.923033020000,8593,759,9352
2021-09-01,23064,22813,19913730544910,199137.305449100000,7268,687,7955
2021-10-01,27177,26887,18349532476410,183495.324764100000,8909,808,9717
2021-11-01,17170,16989,16426051779675,164260.517796750000,6457,677,7134
2021-12-01,14845,14676,17926156085904,179261.560859040000,5493,644,6137
2022-01-01,13967,13789,16865922494691,168659.224946910000,4840,633,5473
2022-02-01,12786,12621,12352054953336,123520.549533360000,3820,521,4341
2022-03-01,20510,20177,13053622244066,130536.222440660000,4787,506,5293
2022-04-01,17432,17298,10548501355143,105485.013551430000,4219,526,4745
2022-05-01,28819,28386,35736089945973,357360.899459730000,5756,776,6532
2022-06-01,30542,29971,56728901691021,567289.016910210000,5596,861,6457
2022-07-01,31147,30629,25254090169103,252540.901691030000,5098,607,5705
2022-08-01,23793,23452,14889480239461,148894.802394610000,5494,573,6067
2022-09-01,28694,28206,15830881831184,158308.818311840000,6381,613,6994
2022-10-01,14238,13796,9573094808039,95730.948080390000,5710,563,6273
2022-11-01,23112,22194,14992471949727,149924.719497270000,8595,1010,9605
