month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2025-03-01,11,11,608399999979,608399.999979000000,5,5,6
2025-04-01,19728,10129,1501397701510742,1501397701.5107420000,25,10052,10053
2025-05-01,1616,1266,476940060510966,476940060.5109660000,28,40,42
2025-06-01,1499,944,42654142632153,42654142.632153000000,59,92,100
2025-07-01,1100,594,9694700966245,9694700.966245000000,81,140,152
2025-08-01,2478,1534,595196337326708,595196337.3267080000,308,434,442
2025-09-01,2478,1890,141424351906478,141424351.9064780000,504,678,703
2025-10-01,5351,4263,348396263422852,348396263.4228520000,961,1176,1200
2025-11-01,5561,3818,174227739102630,174227739.1026300000,836,1517,1560
2025-12-01,6473,4213,466890056480057,466890056.4800570000,909,1033,1062
2026-01-01,3047,2176,206682941313214,206682941.3132140000,719,713,789
2026-02-01,4602,3400,161427340573436,161427340.5734360000,915,1097,1126
2026-03-01,5345,3808,281269459781217,281269459.7812170000,1218,1197,1336
2026-04-01,7362,5941,259730539923841,259730539.9238410000,1000,1135,1175
2026-05-01,22327,19448,572735357712219,572735357.7122190000,1388,1340,1519
2026-06-01,10362,8845,473477999733078,473477999.7330780000,1047,993,1108
