size_bucket,transfer_count,bucket_volume
<0.01,18229,32.852281000000000000000000
0.01-0.1,14434,263.44560200000000000000
0.1-1,7328,3335.57024300000000000000
1-10,19195,84071.55724900000000000000
10-100,45091,1849746.2463360000000000
100-1000,38611,14557849.0504990000000000
1000-10000,23814,80922484.6649920000000000
10000-100000,18008,889161564.0261260000000000
100000-1000000,29567,9073692262.126449000000
1000000-10000000,4605,10437398490.750723000000
>=10000000,225,4726771103.415310000000
