month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2017-12-01,2561.4858430000000000,9,9,26,26
2018-01-01,206659192.7354850000,126,122,396,396
2018-02-01,88876953.234792000000,382,357,1114,1114
2018-03-01,78397650.201880000000,336,256,1286,1286
2018-04-01,107763476.5761390000,798,707,2279,2279
2018-05-01,84966600.513640000000,1045,824,2730,2730
2018-06-01,113171007.0149170000,1407,1052,2677,2677
2018-07-01,129802855.5860310000,1909,1339,4481,4481
2018-08-01,47906041.310113000000,937,650,2589,2589
2018-09-01,50103026.340524000000,1447,1125,4191,4191
2018-10-01,94927122.225422000000,1129,717,3081,3081
2018-11-01,53751342.399292000000,1347,855,3627,3627
2018-12-01,259376640.2142020000,1669,1289,9241,9241
2019-01-01,34400947.820073000000,1203,776,3811,3811
2019-02-01,122565014.0860110000,1125,632,3158,3200
2019-03-01,193705372.1810780000,2556,2016,10117,10123
2019-04-01,2618770610.9378210000,12770,11532,52288,52374
2019-05-01,3920990350.1189750000,34325,30349,122687,123814
2019-06-01,6079481794.5887650000,102350,91256,384474,386829
2019-07-01,13639741150.7593910000,253211,222259,891871,896155
2019-08-01,15311178006.8156730000,509608,415289,2164456,2184367
2019-09-01,19777031630.9017990000,660095,402964,3796889,3815684
2019-10-01,23188898152.6061900000,565552,371478,2452590,2464503
2019-11-01,22778552037.4519630000,553376,350771,2618231,2629106
2019-12-01,20007013677.7203590000,539855,357726,2244596,2258572
2020-01-01,17699149246.5743720000,473411,256557,1921299,1936507
2020-02-01,22540643553.5349470000,616518,363102,2594501,2618416
2020-03-01,34885098606.9519260000,903753,587396,3467606,3513771
2020-04-01,33678053963.9095230000,1157844,789019,4238971,4313439
2020-05-01,38102283435.8204340000,1514219,1033478,5361243,5439947
2020-06-01,46951016399.5224670000,1987765,1006067,6704237,6813237
2020-07-01,59445616760.6337590000,1584635,968989,6724971,6836582
2020-08-01,78603413566.4565780000,1787342,1068078,7033081,7138328
2020-09-01,103438147795.4941040000,1506559,860975,5930196,6095819
2020-10-01,91609489214.4740700000,1588460,779394,7311974,7476805
2020-11-01,95075422948.2931240000,1566028,900151,6950083,7085120
2020-12-01,115828111877.8527580000,1545639,896020,6717865,6911714
2021-01-01,170167166888.1181180000,1474354,796474,6490163,6697362
2021-02-01,193791644181.1942760000,1239889,708471,4602433,4747213
2021-03-01,188881314640.2861230000,1232825,701092,4662661,4785656
2021-04-01,208526565529.8814450000,1494739,896456,4962717,5099641
2021-05-01,301114582512.8042980000,1763599,1024411,5246855,5479521
2021-06-01,187479133002.9030430000,1457765,726617,4509039,4792650
2021-07-01,167054306213.4931710000,1182112,629385,4022699,4285107
2021-08-01,206231931952.7302820000,1130462,607507,3727867,3915601
2021-09-01,191311530415.3054940000,1108575,599042,3318329,3491003
2021-10-01,202553248028.4575880000,1266640,721935,3506641,3665719
2021-11-01,219999666141.2710270000,1409935,845181,3779041,3924793
2021-12-01,217583266905.5908140000,1259620,621913,3073836,3223000
2022-01-01,193455937543.8830870000,927783,476646,2408652,2538424
2022-02-01,126107977333.8745860000,786423,387608,1953102,2074713
2022-03-01,151902534203.3285800000,1028991,476910,2534283,2694850
2022-04-01,125090383729.2490950000,835118,443012,2266660,2407162
2022-05-01,216142542191.6437690000,994700,478403,2658330,2853614
2022-06-01,157190622525.9436280000,782294,370287,2200988,2368912
2022-07-01,92957223817.7994900000,951331,382674,2513017,2716164
2022-08-01,90744803894.2094400000,971989,399691,2607398,2886822
2022-09-01,87483026578.6727050000,952944,404338,2597700,2914808
2022-10-01,91246103709.3403240000,1036446,552279,2867041,3178357
2022-11-01,184300269504.1297480000,1282456,569520,3422811,3888612
2022-12-01,115903241220.5343320000,2017516,968292,3636689,4606535
2023-01-01,134570043089.0066870000,1640542,1071461,3180778,4529807
2023-02-01,112641538234.9633970000,1746459,1141465,3272530,5579250
2023-03-01,214091533262.6899570000,1509113,854505,3933339,5211363
2023-04-01,110626387432.9317840000,1082707,556974,3074984,3605393
2023-05-01,107253679502.2817340000,1014803,512584,2892801,3337675
2023-06-01,138218344072.6909070000,1218801,605045,3023802,3671518
2023-07-01,103076145748.9890650000,1122878,622070,2839607,3565571
2023-08-01,118410436139.2626620000,1149566,600439,2991240,3697394
2023-09-01,92968303806.8027370000,1097116,529291,2951646,3588091
2023-10-01,113085033284.2294050000,1257196,607721,3475059,4297745
2023-11-01,134030021551.2849110000,1262604,655383,3575246,4432990
2023-12-01,146307136765.1956610000,1363334,711248,3821804,4689428
2024-01-01,164651530749.5556500000,1373676,724805,3918094,4810968
2024-02-01,152665071176.6357360000,1215151,613917,3461209,4135402
2024-03-01,245394616009.1117570000,1460679,781589,4095105,4925014
2024-04-01,215848007647.6640740000,1391508,694217,3964176,4845575
2024-05-01,187569022740.6039780000,1314127,621743,3894805,4740493
2024-06-01,161579366379.1858220000,1355113,583569,3764387,4536966
2024-07-01,189390688099.9074980000,1229851,618243,3837820,4732081
2024-08-01,209981214984.4108090000,1375816,725131,4375122,5560846
2024-09-01,152108831396.2646200000,1427795,751245,4258696,5444700
2024-10-01,189736918137.6742410000,1235391,595566,3860351,4781025
2024-11-01,375330034706.1645190000,1455153,730064,4402001,5522030
2024-12-01,366089038678.7077100000,1566601,773375,4693877,5851648
2025-01-01,272535393920.1852680000,1438158,754364,4436039,5605351
2025-02-01,291066225778.5958760000,1526802,823695,4889745,6509974
2025-03-01,274423329887.8862050000,1756706,1004228,5625285,7759587
2025-04-01,295247421289.0139340000,1883324,1100896,5645347,9115293
2025-05-01,284949114032.7133790000,1821037,1033767,5811923,8253539
2025-06-01,264315319825.9677160000,1947226,1174951,5793729,8480684
2025-07-01,420702498380.3271070000,1980459,1137724,6424225,9009650
2025-08-01,532297021952.3436920000,2272103,1332308,7842544,11207143
2025-09-01,580807524314.7338910000,2378588,1400399,8317919,12520321
2025-10-01,895488785585.0910330000,2689948,1544530,9236187,13784368
2025-11-01,978338128629.2074450000,2806880,1632515,9214319,14155711
2025-12-01,532034914964.0128100000,3694605,2550880,11536072,24304273
2026-01-01,549214489819.7533650000,5363321,3970546,14992217,27840220
2026-02-01,631623106987.7274440000,4822841,3425006,13244233,22047056
2026-03-01,983023806195.7281990000,5300711,3638741,14496592,26851078
2026-04-01,606952664073.0901850000,4097145,2454087,11232566,23438968
2026-05-01,532403051498.6946090000,4233466,2841129,10672685,25668354
2026-06-01,665888724865.7124060000,4538124,3054246,10886156,30307428
