month,newly_adopted_addresses
2024-09-01,2
2024-10-01,8
2024-11-01,2
2024-12-01,32
2025-01-01,247
2025-02-01,458
2025-03-01,355
2025-04-01,429
2025-05-01,451
2025-06-01,540
2025-07-01,1032
2025-08-01,732
2025-09-01,861
2025-10-01,973
2025-11-01,1090
2025-12-01,713
2026-01-01,759
2026-02-01,738
2026-03-01,808
2026-04-01,723
2026-05-01,650
2026-06-01,673
