month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2018-09-01,6323128.249536000000,74,74,179,179
2018-10-01,318625922.5084170000,944,908,1785,1795
2018-11-01,415728229.0502720000,7601,7370,16454,16476
2018-12-01,954203639.2782280000,14901,13768,31019,31507
2019-01-01,3040370702.1796190000,16854,14782,34797,35861
2019-02-01,1205443591.2752980000,17690,14832,37713,38663
2019-03-01,549449698.7134340000,20289,16547,43882,45881
2019-04-01,1328633888.8401480000,28066,23037,61615,63131
2019-05-01,1692911615.6181760000,50781,42516,104458,107911
2019-06-01,1814892591.5800000000,53899,43742,114745,121837
2019-07-01,2551729804.2316480000,46464,36200,110043,123936
2019-08-01,2133313347.9694200000,38894,28953,92606,106582
2019-09-01,2224891632.7772640000,37514,27268,83657,92675
2019-10-01,2644888881.7467460000,43678,31574,99319,115443
2019-11-01,2565497816.9449600000,43127,31123,103090,121216
2019-12-01,2374022912.7248810000,41965,30310,97009,112432
2020-01-01,3405731553.0142370000,53215,39110,129560,150409
2020-02-01,3100613345.2691720000,70915,52136,184144,222462
2020-03-01,6402134190.2274040000,93933,73127,284360,392712
2020-04-01,4067174104.6343110000,93019,70288,237466,328900
2020-05-01,4128318780.8213950000,113918,88032,263121,335456
2020-06-01,7571920339.3642990000,127609,92876,318128,416231
2020-07-01,18135601324.2601210000,159447,118073,452570,610504
2020-08-01,24483427217.6719280000,217280,145251,614969,748625
2020-09-01,51770797585.0224270000,198348,147029,794523,979005
2020-10-01,47639496218.6711710000,404278,340478,1035497,1170909
2020-11-01,35756793368.8348980000,725719,635759,1450293,1596517
2020-12-01,43752537186.3391790000,472552,379752,1277649,1454153
2021-01-01,91985843100.7039280000,427538,319227,1374267,1580560
2021-02-01,104763857925.1334930000,508765,387212,1387720,1535027
2021-03-01,113625948504.3614870000,549412,415659,1480110,1637600
2021-04-01,141727810396.8642550000,765446,578561,1834581,1984730
2021-05-01,272885314293.0035920000,610881,393892,1968886,2261436
2021-06-01,193260169335.1435510000,530828,316566,1823373,2175299
2021-07-01,172657132208.1303190000,447626,270926,1694246,2053813
2021-08-01,170877183754.1257380000,485396,280886,1633561,1896028
2021-09-01,188826231039.2673910000,522950,311390,1631691,1873896
2021-10-01,197167274745.5116520000,567491,331650,1644883,1858951
2021-11-01,215415866835.3780630000,595255,361930,1653110,1878365
2021-12-01,221066538264.5087890000,602344,329360,1669656,1934546
2022-01-01,234169532468.6095080000,494133,262642,1480770,1733267
2022-02-01,181504509997.3747840000,419768,222946,1228750,1441762
2022-03-01,241457188439.4750840000,511129,244510,1504513,1793258
2022-04-01,207723284227.7612220000,418057,206801,1325343,1584872
2022-05-01,399733103716.3116730000,580703,279640,1804279,2203254
2022-06-01,347359830368.5434130000,515834,242109,1688015,2060281
2022-07-01,341837818107.1429600000,471728,212311,1768330,2193446
2022-08-01,419203354692.2312770000,472278,191115,1793209,2293553
2022-09-01,367811871211.8042980000,459701,190877,1723305,2254582
2022-10-01,295645976324.5378860000,403703,160632,1453909,1904415
2022-11-01,547915221366.7948720000,645976,245015,2136603,2839728
2022-12-01,436618939605.3017290000,640980,377206,1508756,2209204
2023-01-01,462453926969.4617160000,753107,431466,1660895,2560600
2023-02-01,286525982315.8332650000,697210,412867,1737723,2798403
2023-03-01,421641103372.5538920000,650645,303219,1898825,2726041
2023-04-01,152841595190.2457430000,407314,183851,1146960,1572358
2023-05-01,109840181360.8382480000,367815,148047,998858,1308711
2023-06-01,176287054051.9184510000,479653,214699,1133901,1487064
2023-07-01,140027260004.1085930000,524240,292976,1194595,1541136
2023-08-01,151698459832.9839720000,393545,185745,1052307,1412457
2023-09-01,122257491062.4956340000,361447,162582,963346,1296832
2023-10-01,149447576891.8740520000,420473,188753,1247310,1714257
2023-11-01,142797203814.1720810000,417529,188164,1283073,1763089
2023-12-01,142866994385.4713830000,504834,240109,1504042,2060487
2024-01-01,182976223511.5591230000,496323,241963,1550048,2146895
2024-02-01,160845341832.3772450000,452815,215206,1352685,1822948
2024-03-01,270522737128.4329820000,544134,270230,1702171,2299571
2024-04-01,270289269974.9761050000,538297,258483,1655897,2377554
2024-05-01,230984610889.2651280000,571532,300220,1765076,2608506
2024-06-01,196177622172.3258100000,514513,239917,1532005,2279022
2024-07-01,226700042031.4577930000,514422,247119,1693246,2535253
2024-08-01,250300562993.3632900000,544662,266424,1960129,2955342
2024-09-01,200468406261.4693810000,538183,269498,1800790,2652736
2024-10-01,236458889509.5573060000,523957,255502,1759574,2588682
2024-11-01,356875700353.1682020000,635234,310244,2129738,3164355
2024-12-01,378061582777.3960640000,713151,366603,2404157,3555799
2025-01-01,441466901656.6175150000,810019,449806,2753577,4217089
2025-02-01,480700411353.8922870000,878796,482349,3324219,5204314
2025-03-01,565676823833.6315010000,990256,553771,3831226,6063493
2025-04-01,614228011232.1603910000,1125286,649484,4121754,7148733
2025-05-01,567839756133.8158060000,1144150,643717,4398403,7092985
2025-06-01,528464512991.6110270000,1231603,710089,4456616,7268442
2025-07-01,718092221275.7905600000,1323779,734183,5027163,8180594
2025-08-01,1069314129583.7614410000,1507384,840000,5947400,10037407
2025-09-01,1018995134655.1390240000,1617244,930554,6140194,10894937
2025-10-01,1583781274858.8732560000,1922613,1090890,6860437,12031397
2025-11-01,1389710064376.0760610000,2203831,1198058,7118211,13239829
2025-12-01,1607834900988.3007400000,2502008,1639265,7956676,16539924
2026-01-01,1546278638913.3187540000,3242711,2262898,9619071,18368398
2026-02-01,1670278482923.7513250000,2733340,1899613,8422574,15494199
2026-03-01,1822018462924.0325570000,3010946,2015891,8974400,17940434
2026-04-01,1149067699479.1744310000,2229597,1373955,6852295,16190294
2026-05-01,945622084410.8224810000,2477270,1623239,6949688,18742689
2026-06-01,1595767097644.6697930000,2596097,1683828,7038190,20994169
