month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2024-08-01,3,3,400000000000000000000,400.0000000000000000,2,2,3
2024-09-01,55,55,3141773000000000000000000,3141773.000000000000,7,7,8
2024-10-01,189,189,56855742530000000000000000,56855742.530000000000,19,24,25
2024-11-01,109,109,51202013890000000000000000,51202013.890000000000,20,18,21
2024-12-01,1172,1164,131045400354168074444783000,131045400.35416807,177,873,874
2025-01-01,2045,1441,430503493055103511241515548,430503493.05510351,310,723,778
2025-02-01,3360,1840,465800945915186671707078076,465800945.91518667,447,861,957
2025-03-01,3418,2112,720450089068576271502533587,720450089.06857627,440,796,894
2025-04-01,6212,4089,1279277899459518661509097689,1279277899.45951866,718,1101,1252
2025-05-01,6501,4309,1367120499928061309109364294,1367120499.92806131,813,1171,1302
2025-06-01,11406,7355,2461819837353042080447999426,2461819837.35304208,1056,1463,1574
2025-07-01,18091,12216,3238560037020932594059440833,3238560037.02093259,1623,2481,2690
2025-08-01,19672,11960,3107785489377474327032551762,3107785489.37747433,1768,2341,2604
2025-09-01,19404,11219,4245724881770950704716925113,4245724881.77095070,1972,2479,2759
2025-10-01,27325,16857,5423012201992302899742379712,5423012201.99230290,2381,2971,3265
2025-11-01,27352,17708,4545409404401748162597925032,4545409404.40174816,3493,4343,4629
2025-12-01,22903,14099,4300998707850209567186460997,4300998707.85020957,2254,2789,3163
2026-01-01,21119,13014,3477090025959057031087850433,3477090025.95905703,2493,2840,3288
2026-02-01,22856,14607,4479374427763840128043805125,4479374427.76384013,2550,3224,3493
2026-03-01,28445,17609,9701962013453564438956335053,9701962013.45356444,3081,3582,3892
2026-04-01,34528,20828,15495776638505313888005108443,15495776638.50531389,3014,3502,3869
2026-05-01,28385,17018,11507866427253913526738758141,11507866427.25391353,2636,2959,3429
2026-06-01,28902,16540,9206687288617580856660041547,9206687288.61758086,2737,3290,3614
