month,mint_event_count,mint_transaction_count,unique_mint_recipients,raw_minted_amount,minted_volume,burn_event_count,burn_transaction_count,unique_burn_senders,raw_burned_amount,burned_volume,net_issuance,cumulative_net_issuance
2020-11-01,0,0,0,0,0E-24,9,9,7,964777616,964.7776160000000000,-964.777616000000000000000000,-990521.904991000000000000000000
2020-12-01,0,0,0,0,0E-24,12,12,11,1195289068,1195.2890680000000000,-1195.289068000000000000000000,-991717.194059000000000000000000
2021-01-01,0,0,0,0,0E-24,418,418,414,1204884642685,1204884.642685000000,-1204884.642685000000000000000000,-2196601.836744000000000000000000
2021-02-01,0,0,0,0,0E-24,9,9,9,9668748785,9668.7487850000000000,-9668.748785000000000000000000,-2206270.585529000000000000000000
2021-03-01,0,0,0,0,0E-24,5,5,3,1305390000,1305.3900000000000000,-1305.390000000000000000000000,-2207575.975529000000000000000000
2021-04-01,0,0,0,0,0E-24,14,14,13,17108382861,17108.382861000000,-17108.382861000000000000000000,-2224684.358390000000000000000000
2021-05-01,0,0,0,0,0E-24,5,5,5,6129531554,6129.5315540000000000,-6129.531554000000000000000000,-2230813.889944000000000000000000
2021-06-01,0,0,0,0,0E-24,8,8,8,1164271041,1164.2710410000000000,-1164.271041000000000000000000,-2231978.160985000000000000000000
2021-07-01,0,0,0,0,0E-24,7,7,3,1893817360,1893.8173600000000000,-1893.817360000000000000000000,-2233871.978345000000000000000000
2021-08-01,0,0,0,0,0E-24,22,22,20,2393318491779,2393318.491779000000,-2393318.491779000000000000000000,-4627190.470124000000000000000000
2021-09-01,0,0,0,0,0E-24,3534,3534,3478,20000190585311,20000190.585311000000,-20000190.585311000000000000000000,-24627381.055435000000000000000000
2021-10-01,0,0,0,0,0E-24,1,1,1,122450,0.12245000000000000000,-0.122450000000000000000000,-24627381.177885000000000000000000
2021-11-01,0,0,0,0,0E-24,5,5,5,50771388924,50771.388924000000,-50771.388924000000000000000000,-24678152.566809000000000000000000
2021-12-01,0,0,0,0,0E-24,13,13,6,1998806804,1998.8068040000000000,-1998.806804000000000000000000,-24680151.373613000000000000000000
2022-01-01,0,0,0,0,0E-24,5,5,4,2904417095,2904.4170950000000000,-2904.417095000000000000000000,-24683055.790708000000000000000000
2022-03-01,0,0,0,0,0E-24,6,6,6,59059114,59.0591140000000000,-59.059114000000000000000000,-24683114.849822000000000000000000
2022-04-01,0,0,0,0,0E-24,3,3,3,2138725290,2138.7252900000000000,-2138.725290000000000000000000,-24685253.575112000000000000000000
2022-05-01,0,0,0,0,0E-24,4,4,4,6298410000,6298.4100000000000000,-6298.410000000000000000000000,-24691551.985112000000000000000000
2022-06-01,0,0,0,0,0E-24,3,3,2,96000000,96.0000000000000000,-96.000000000000000000000000,-24691647.985112000000000000000000
2022-07-01,0,0,0,0,0E-24,4,4,2,49670000,49.6700000000000000,-49.670000000000000000000000,-24691697.655112000000000000000000
2022-08-01,0,0,0,0,0E-24,7,7,5,15000000,15.0000000000000000,-15.000000000000000000000000,-24691712.655112000000000000000000
2022-09-01,0,0,0,0,0E-24,6,6,4,118652307,118.6523070000000000,-118.652307000000000000000000,-24691831.307419000000000000000000
2022-10-01,0,0,0,0,0E-24,13,13,9,10455601822,10455.601822000000,-10455.601822000000000000000000,-24702286.909241000000000000000000
2022-11-01,0,0,0,0,0E-24,18,18,13,8676334015,8676.3340150000000000,-8676.334015000000000000000000,-24710963.243256000000000000000000
2022-12-01,0,0,0,0,0E-24,8,8,5,90353500,90.3535000000000000,-90.353500000000000000000000,-24711053.596756000000000000000000
2023-01-01,0,0,0,0,0E-24,9,9,6,3836883271,3836.8832710000000000,-3836.883271000000000000000000,-24714890.480027000000000000000000
2023-02-01,0,0,0,0,0E-24,2,2,2,415000000,415.0000000000000000,-415.000000000000000000000000,-24715305.480027000000000000000000
2023-03-01,0,0,0,0,0E-24,2,2,2,20560000,20.5600000000000000,-20.560000000000000000000000,-24715326.040027000000000000000000
2023-04-01,0,0,0,0,0E-24,7,7,7,1409425742,1409.4257420000000000,-1409.425742000000000000000000,-24716735.465769000000000000000000
2023-05-01,0,0,0,0,0E-24,12,12,9,27693124101,27693.124101000000,-27693.124101000000000000000000,-24744428.589870000000000000000000
2023-06-01,0,0,0,0,0E-24,12,12,7,1149892133,1149.8921330000000000,-1149.892133000000000000000000,-24745578.482003000000000000000000
2023-07-01,0,0,0,0,0E-24,2,2,2,17962155817,17962.155817000000,-17962.155817000000000000000000,-24763540.637820000000000000000000
2023-08-01,0,0,0,0,0E-24,2,2,2,1074212,1.0742120000000000,-1.074212000000000000000000,-24763541.712032000000000000000000
2023-09-01,0,0,0,0,0E-24,8,8,6,443896210,443.8962100000000000,-443.896210000000000000000000,-24763985.608242000000000000000000
2023-10-01,0,0,0,0,0E-24,3,3,3,136060222,136.0602220000000000,-136.060222000000000000000000,-24764121.668464000000000000000000
