size_bucket,transfer_count,bucket_volume
0.01-0.1,2,0.02650378631663847000
1-10,29,73.87223173258001360000
10-100,11,386.6990484063339888
100-1000,33,7602.7772680083768788
1000-10000,10,35492.4116668212607123
10000-100000,74,3470572.693578474056
100000-1000000,7,1004438.953815319606
