month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2022-05-01,3,3,26600000,26.6000000000000000,1,2,3
2022-06-01,52,52,717810000,717.8100000000000000,15,32,37
2022-07-01,324,324,1783226121449,1783226.121449000000,183,144,220
2022-08-01,2224,2224,75370711311117,75370711.311117000000,1173,964,1252
2022-09-01,918,918,82719672948520,82719672.948520000000,176,248,288
2022-10-01,1123,1123,70900934920307,70900934.920307000000,184,209,272
2022-11-01,594,594,145448730788079,145448730.7880790000,164,256,327
2022-12-01,176,176,6191871581465,6191871.581465000000,101,110,172
2023-01-01,187,187,4128571189973,4128571.189973000000,94,114,168
2023-02-01,171,171,5258400665219,5258400.665219000000,89,100,155
2023-03-01,372,372,35159620525310,35159620.525310000000,229,246,419
2023-04-01,265,265,25303551827061,25303551.827061000000,135,149,248
2023-05-01,331,331,45943873156992,45943873.156992000000,115,143,225
2023-06-01,384,384,17848198749663,17848198.749663000000,139,161,245
2023-07-01,329,329,28587329919274,28587329.919274000000,159,160,273
2023-08-01,250,249,19358105613753,19358105.613753000000,125,152,250
2023-09-01,292,292,12012265100569,12012265.100569000000,179,177,310
2023-10-01,455,455,22297836964019,22297836.964019000000,190,218,336
2023-11-01,471,471,36252594766671,36252594.766671000000,196,205,339
2023-12-01,434,432,23263364505688,23263364.505688000000,188,212,337
2024-01-01,440,436,6822617176028,6822617.176028000000,202,229,363
2024-02-01,347,347,7023162102742,7023162.102742000000,169,181,287
2024-03-01,401,400,12762886901093,12762886.901093000000,189,219,337
2024-04-01,364,361,25250305225979,25250305.225979000000,182,207,323
2024-05-01,575,573,12619214310039,12619214.310039000000,219,241,382
2024-06-01,647,647,10689200883835,10689200.883835000000,211,237,356
2024-07-01,766,766,33740439196582,33740439.196582000000,220,267,390
2024-08-01,920,920,63486784921868,63486784.921868000000,237,280,408
2024-09-01,844,844,58378643126610,58378643.126610000000,250,331,454
2024-10-01,977,977,87482757019269,87482757.019269000000,258,376,503
2024-11-01,1197,1197,103022654144334,103022654.1443340000,373,466,653
2024-12-01,1209,1209,138107245044338,138107245.0443380000,457,486,757
2025-01-01,1363,1363,70006887434477,70006887.434477000000,464,655,925
2025-02-01,1395,1394,171413178159660,171413178.1596600000,508,606,867
2025-03-01,1586,1584,127844639275071,127844639.2750710000,556,676,968
2025-04-01,2390,2360,376447993355747,376447993.3557470000,689,875,1222
2025-05-01,2926,2907,283485887745887,283485887.7458870000,769,918,1307
2025-06-01,2914,2870,181789202218084,181789202.2180840000,780,917,1326
2025-07-01,3939,3900,278567332917662,278567332.9176620000,1033,1219,1721
2025-08-01,3631,3600,295679097155296,295679097.1552960000,1160,1202,1803
2025-09-01,3757,3716,341589410784741,341589410.7847410000,1149,1277,1870
2025-10-01,5858,5747,451881939371366,451881939.3713660000,1579,1940,2689
2025-11-01,5839,5768,417991414849021,417991414.8490210000,1655,1864,2594
2025-12-01,7476,7434,345140620082301,345140620.0823010000,2047,2203,3094
2026-01-01,9261,9227,442497849263050,442497849.2630500000,3148,2501,4266
2026-02-01,15275,15196,524141741480016,524141741.4800160000,4996,3333,6284
2026-03-01,11325,11248,789172272251228,789172272.2512280000,3562,3082,4787
2026-04-01,7667,7629,804976381005965,804976381.0059650000,2609,2282,3527
2026-05-01,7829,7800,775726873980759,775726873.9807590000,2296,1915,3104
2026-06-01,9953,9902,720436496035879,720436496.0358790000,2899,2320,3847
