month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2020-12-01,109,109,3036529943371299052529710,3036529.943371299053,86,80,144
2021-01-01,1079,1079,30250397632228414843302541,30250397.632228414843,698,522,820
2021-02-01,108,108,4367016346495611180640657,4367016.346495611181,69,66,115
2021-03-01,117,117,5462086714106266782420950,5462086.714106266782,74,68,114
2021-04-01,219,219,11584286794721832494751214,11584286.794721832495,102,51,134
2021-05-01,692,692,30125206091935006011340941,30125206.091935006011,205,175,274
2021-06-01,226,226,7719987721230159238362538,7719987.721230159238,54,84,119
2021-07-01,142,142,6770791138127428075414434,6770791.138127428075,71,84,130
2021-08-01,244,244,13649438683647751777584481,13649438.683647751778,127,104,193
2021-09-01,300,300,11927642898900364393559240,11927642.898900364394,121,110,183
2021-10-01,855,855,27558262711843362180274537,27558262.711843362180,275,272,472
2021-11-01,3623,3623,131354263892989355507178280,131354263.89298936,1721,1820,3088
2021-12-01,1289,1289,61048204767792952383606316,61048204.767792952384,537,523,913
2022-01-01,1670,1670,513443901535884380230314697,513443901.53588438,834,663,1248
2022-02-01,1013,1013,308461381288237365584702518,308461381.28823737,503,437,812
2022-03-01,643,643,262588975718223399103271921,262588975.71822340,323,394,621
2022-04-01,470,470,54401608448432815922641569,54401608.448432815923,286,302,525
2022-05-01,602,602,88819246333300336077262995,88819246.333300336077,287,317,523
2022-06-01,465,465,145582567467375170786597847,145582567.46737517,209,236,377
2022-07-01,352,352,29760477320292057954379659,29760477.320292057954,183,255,380
2022-08-01,380,380,55344839292545095419726269,55344839.292545095420,234,247,412
2022-09-01,251,250,30764842052288351562506657,30764842.052288351563,174,196,324
2022-10-01,216,216,10843364080084249732949031,10843364.080084249733,164,163,278
2022-11-01,314,314,20010075582270987660505708,20010075.582270987661,213,198,354
2022-12-01,189,189,5102084920064187630288712,5102084.920064187630,131,138,225
2023-01-01,361,357,8837500404107350976461740,8837500.404107350976,202,223,334
2023-02-01,200,198,4039371771196174285579592,4039371.771196174286,133,162,247
2023-03-01,204,204,12940309976091880839421254,12940309.976091880839,147,161,267
2023-04-01,139,139,5160346982580999338448333,5160346.982580999338,99,114,183
2023-05-01,86,86,2857505272494498923787866,2857505.272494498924,62,71,115
2023-06-01,166,166,4593771663732132148723584,4593771.663732132149,115,103,186
2023-07-01,175,175,4328907934922816021175554,4328907.934922816021,116,122,204
2023-08-01,170,170,5659664396395244099007228,5659664.396395244099,121,114,206
2023-09-01,143,143,2045172377024614006915890,2045172.377024614007,101,114,189
2023-10-01,172,172,5151107855546027952909817,5151107.855546027953,116,121,208
2023-11-01,208,207,4189321739461821626462548,4189321.739461821626,134,143,232
2023-12-01,183,182,13800391851218708041412392,13800391.851218708041,123,128,221
2024-01-01,163,162,15229688550119791201331832,15229688.550119791201,107,120,195
2024-02-01,157,157,5530445671940841789859002,5530445.671940841790,108,106,187
2024-03-01,153,153,8381854798069373870629917,8381854.798069373871,106,114,191
2024-04-01,159,159,8148322684475525439634591,8148322.684475525440,107,107,189
2024-05-01,133,133,2784672074038773706013951,2784672.074038773706,100,87,167
2024-06-01,147,146,3472956244205709973282741,3472956.244205709973,82,101,155
2024-07-01,123,120,2621648766248349178111561,2621648.766248349178,80,92,146
2024-08-01,162,162,10747060214427911572018661,10747060.214427911572,97,105,173
2024-09-01,73,73,1649721681399764963563962,1649721.681399764964,48,61,97
2024-10-01,82,82,1642028982620850136978955,1642028.982620850137,46,71,105
2024-11-01,100,99,4663175936004572113480589,4663175.936004572113,62,79,123
2024-12-01,104,104,2980205665424961788506302,2980205.665424961789,62,71,119
2025-01-01,88,87,1400884790950289670255853,1400884.790950289670,57,73,112
2025-02-01,104,101,1923978726343919371124194,1923978.726343919371,45,76,105
2025-03-01,92,92,1961146323263369624851929,1961146.323263369625,50,70,107
2025-04-01,79,79,1171566366415973906179954,1171566.366415973906,44,45,73
2025-05-01,220,220,1118504418822701252894768,1118504.418822701253,178,66,224
2025-06-01,43,43,799823126768212148806413,799823.126768212149,30,30,53
2025-07-01,77,77,1256808124355846336412209,1256808.124355846336,43,57,84
2025-08-01,106,105,1783667509055543803126936,1783667.509055543803,43,59,87
2025-09-01,86,82,1141067930128926831381075,1141067.930128926831,30,66,83
2025-10-01,93,93,781264250493369952679036,781264.250493369953,33,35,51
2025-11-01,36,36,155523335010535795832510,155523.335010535796,23,26,45
2025-12-01,73,72,234176649375229271637423,234176.649375229272,31,34,54
2026-01-01,56,56,18822589336345958249889,18822.589336345958,39,44,68
2026-02-01,38,38,210204142493118007605918,210204.142493118008,25,26,44
2026-03-01,82,80,9406920499858510433914,9406.9204998585104339,19,19,30
2026-04-01,26,25,9756758251104448523967,9756.7582511044485240,21,19,38
2026-05-01,101,101,336447154018958587863367,336447.154018958588,45,53,82
2026-06-01,27,27,24069337512761927774674,24069.337512761928,20,18,34
