month,newly_adopted_addresses
2024-10-01,4
2024-11-01,1
2024-12-01,792
2025-01-01,389
2025-02-01,263
2025-03-01,282
2025-04-01,435
2025-05-01,420
2025-06-01,444
2025-07-01,922
2025-08-01,875
2025-09-01,664
2025-10-01,933
2025-11-01,2181
2025-12-01,829
2026-01-01,821
2026-02-01,1189
2026-03-01,1514
2026-04-01,1012
2026-05-01,869
2026-06-01,1195
