month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2024-10-01,4,4,25229550000000000000000,25229.550000000000,1,3,4
2024-11-01,8,8,135350000000000000000000,135350.000000000000,4,4,4
2024-12-01,984,983,16568709701689494444783000,16568709.701689494445,117,794,796
2025-01-01,621,616,40968904504566756003561475,40968904.504566756004,172,412,474
2025-02-01,444,444,70144050346401774974232567,70144050.346401774974,149,278,358
2025-03-01,600,592,239154999850137664831707926,239154999.85013766,154,297,371
2025-04-01,1357,1320,531988916178843570510095608,531988916.17884357,291,451,600
2025-05-01,1259,1200,610250662525195746442392429,610250662.52519575,243,446,554
2025-06-01,2744,2551,628719292952920475778382999,628719292.95292048,304,519,633
2025-07-01,4746,4466,744362964853622450300487791,744362964.85362245,637,868,1200
2025-08-01,4590,4010,865565002090519204727405332,865565002.09051920,714,979,1281
2025-09-01,3303,2646,1068244347651250961995880148,1068244347.65125096,551,775,1060
2025-10-01,5040,4461,1600586418595626523422123134,1600586418.59562652,813,1033,1447
2025-11-01,8172,7370,1323229099717380712024467472,1323229099.71738071,1967,2212,2754
2025-12-01,6015,5343,1360408911851476316341495058,1360408911.85147632,822,1046,1453
2026-01-01,5802,5238,1691673074284708784280831355,1691673074.28470878,1020,1019,1579
2026-02-01,6999,6385,2279870656178170671414519315,2279870656.17817067,1243,1442,1865
2026-03-01,8287,8013,3529053860905578188661953235,3529053860.90557819,1687,1753,2255
2026-04-01,9477,9227,5045381345807976255058065066,5045381345.80797626,1311,1424,1874
2026-05-01,8734,8467,6330229747157362544228849411,6330229747.15736254,1160,1220,1693
2026-06-01,7576,7510,3701700348853331401183334022,3701700348.85333140,1270,1563,1923
