size_bucket,transfer_count,bucket_volume
<0.01,1,0.001982
0.01-0.1,3,0.03
0.1-1,3,0.9933170000000001
1-10,28,84.819243
10-100,27,837.0305679999997
100-1000,20,3812.0573280000003
1000-10000,3,27360.78864
10000-100000,7,379975.79192
100000-1000000,2,422028.868948
1000000-10000000,2,18787745.50952
>=10000000,5,78637212.49687
