month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2020-12-01,11288,9683,248466990392516675829356156,248466990.39251668,1415,1351,1473
2021-01-01,23816,19716,901226867431690179153283293,901226867.43169018,2139,2177,2239
2021-02-01,9531,7946,367386750699319494586565414,367386750.69931949,787,809,866
2021-03-01,8141,6984,370596286634159582093450713,370596286.63415958,709,709,759
2021-04-01,6263,5322,266295137137100410410209833,266295137.13710041,636,782,819
2021-05-01,10038,7806,594304660680844149653482501,594304660.68084415,686,697,738
2021-06-01,11306,8424,427505044980701246370171517,427505044.98070125,744,736,796
2021-07-01,14949,11560,569560560632239531477526063,569560560.63223953,1036,1094,1133
2021-08-01,13287,11007,811649261075105993506874692,811649261.07510599,1132,1178,1222
2021-09-01,10585,8587,566021704870029500189164282,566021704.87002950,963,1065,1120
2021-10-01,16690,13837,1220554879589190514131296647,1220554879.58919051,1864,2095,2183
2021-11-01,44881,38412,2615006561638513014706978060,2615006561.63851301,10043,10196,10358
2021-12-01,27806,21998,3111855726936296757523298530,3111855726.93629676,3880,4196,4438
2022-01-01,31973,26009,6033214220759312686535218242,6033214220.75931269,4759,4773,5170
2022-02-01,19861,16271,2641151235720054632084318024,2641151235.72005463,2866,2887,3241
2022-03-01,21329,17173,2587247546864674917066658026,2587247546.86467492,2658,2742,3046
2022-04-01,41099,30837,3409900915891834228215773985,3409900915.89183423,2939,3078,3361
2022-05-01,38024,29481,6088230104691495373306960344,6088230104.69149537,2887,2797,3187
2022-06-01,23709,18278,2852181921546411859851612087,2852181921.54641186,2249,2256,2525
2022-07-01,22802,17254,1679802827534881757032934449,1679802827.53488176,2091,2128,2361
2022-08-01,25386,19061,1755479560942960410744839776,1755479560.94296041,2322,2383,2656
2022-09-01,30573,21080,1632359215000091283662094998,1632359215.00009128,2375,2418,2706
2022-10-01,23661,16337,1384088680839068979592953595,1384088680.83906898,2396,2478,2736
2022-11-01,31238,20320,2439860010965376035237387287,2439860010.96537604,2359,2327,2711
2022-12-01,19167,12657,732135686712099651588179563,732135686.71209965,1630,1651,1910
2023-01-01,37566,22879,1171180997561582862674441735,1171180997.56158286,1905,1986,2248
2023-02-01,40110,25464,1229797943676334202873534545,1229797943.67633420,1655,1704,1937
2023-03-01,32814,20550,2410423769453452060583632682,2410423769.45345206,1958,1879,2206
2023-04-01,19145,12441,812782948752624802029568578,812782948.75262480,1327,1304,1508
2023-05-01,10279,6849,513368244634402204140876893,513368244.63440220,956,948,1101
2023-06-01,16754,10760,1261666091300737251514164466,1261666091.30073725,1286,1292,1476
2023-07-01,14943,9944,1434440688445850393429341897,1434440688.44585039,1276,1362,1496
2023-08-01,17823,11580,1273039923208902681533808598,1273039923.20890268,1404,1396,1597
2023-09-01,12964,8079,453588186344113052864762536,453588186.34411305,1154,1189,1358
2023-10-01,16723,10653,1068897093804745815701346748,1068897093.80474582,1547,1569,1760
2023-11-01,15969,10761,621432194949894020971748675,621432194.94989402,1332,1342,1503
2023-12-01,13693,9142,673798405401347675990436055,673798405.40134768,1320,1316,1494
2024-01-01,17227,11704,997289229854060694328399162,997289229.85406069,1402,1437,1607
2024-02-01,15257,9709,608681627965099264401316282,608681627.96509926,1529,1575,1694
2024-03-01,17960,11140,987256653374543251872461095,987256653.37454325,1253,1262,1406
2024-04-01,22756,12954,1778210687483985847672288430,1778210687.48398585,1455,1461,1602
2024-05-01,17300,10054,889760589844691855437768072,889760589.84469186,1206,1211,1353
2024-06-01,16520,9243,2065022230322675986972591431,2065022230.32267599,1060,1059,1186
2024-07-01,22837,12320,801183957005091524383838358,801183957.00509152,1117,1123,1250
2024-08-01,33088,17612,816192627302581921926098577,816192627.30258192,1306,1393,1538
2024-09-01,15711,8973,457132522855164125344233892,457132522.85516413,965,996,1108
2024-10-01,10547,6641,476472321596607157212419383,476472321.59660716,814,847,947
2024-11-01,15643,9465,1005013304706497578232831642,1005013304.70649758,937,957,1067
2024-12-01,21950,13105,908229140738289813374175103,908229140.73828981,950,984,1115
2025-01-01,16797,9938,843209277839845065249168370,843209277.83984507,941,1014,1142
2025-02-01,28251,15103,775696482668323086003878358,775696482.66832309,957,960,1105
2025-03-01,37156,18862,695264943367825416508781136,695264943.36782542,1122,1203,1366
2025-04-01,29855,15943,400473243000256951521499437,400473243.00025695,971,944,1112
2025-05-01,22614,12657,415571223795028198692342732,415571223.79502820,908,836,1062
2025-06-01,14384,7944,226685959425358544121941305,226685959.42535854,615,636,726
2025-07-01,22663,12822,440887257853037994114644252,440887257.85303799,727,736,845
2025-08-01,23359,12321,340253224336826456039333361,340253224.33682646,694,696,812
2025-09-01,22179,11738,185682520645272499179249145,185682520.64527250,624,645,751
2025-10-01,34502,16865,396491959850364221713185187,396491959.85036422,657,661,760
2025-11-01,36587,17681,254170854517852643074517165,254170854.51785264,605,608,700
2025-12-01,32503,14821,125927922775526885374854875,125927922.77552689,673,688,793
2026-01-01,63913,29281,288164047605741783214280390,288164047.60574178,776,800,897
2026-02-01,54511,23933,452979042860241157172886365,452979042.86024116,706,704,794
2026-03-01,37260,16929,198869311822338608014486173,198869311.82233861,663,693,769
2026-04-01,23778,11148,85124663600042724808003760,85124663.600042724808,568,560,654
2026-05-01,15749,7555,63184135553496491627125615,63184135.553496491627,620,628,718
2026-06-01,30634,15109,132050234655428735987277829,132050234.65542874,647,640,725
