month,user_rank,address_id,address,outgoing_transfer_count,outgoing_transaction_count,raw_outgoing_volume,outgoing_volume
2025-03-01,1,-264936442,744e138bc41b60b777c2c7eada7666c35d601fa4,2,2,239999999993,239999.999993000000
2025-03-01,2,-191007409,3aedc1e7b792bbf6aae74bfb86661f2ae132bf4d,2,2,2099999997,2099.9999970000000000
2025-04-01,1,-264936442,744e138bc41b60b777c2c7eada7666c35d601fa4,2,2,300228889324378,300228889.3243780000
2025-04-01,2,1549171620,0bfa8b6dfa4c78a94d0eac8647e3546ff3a94bf2,1,1,389731375709,389731.375709000000
2025-04-01,3,-191007409,3aedc1e7b792bbf6aae74bfb86661f2ae132bf4d,7,7,3087099993,3087.0999930000000000
2025-04-01,4,-123936236,07776e95847a41b8bb6d76210ee256163d28d35d,1,1,2940900017,2940.9000170000000000
2025-04-01,5,-269521207,480b2b8b7c8ad7d2a60921c76df0c2a705b69e6d,1,1,1499999999,1499.9999990000000000
2025-04-01,6,-74855451,16efaefdc912aba95d5fb80fb9800234329f00c8,3,3,353751976,353.7519760000000000
2025-04-01,7,1721598878,79d254a735fbfbfdfae63ada76e3281189c4043b,2,2,190126225,190.1262250000000000
2025-05-01,1,-342390357,5736cd505685e93a92afd08340dc24f19ffa1810,315,315,9209209643047,9209209.643047000000
2025-05-01,2,-264936442,744e138bc41b60b777c2c7eada7666c35d601fa4,365,365,6611218716452,6611218.716452000000
2025-05-01,3,-342378708,1f4a7eaf9bbc36d2bcb45abb0361e300185d9288,1,1,999999999999,999999.999999000000
2025-05-01,4,1573686955,caa7f6416cc2c97c329b1e3c73cabacacef4c97d,3,3,209941537813,209941.537813000000
2025-05-01,5,-340798287,5c5839b319bf95a5896fbb4248b0186db5cab924,2,2,82414612588,82414.612588000000
2025-05-01,6,663218202,dbf348ffc3cd84b1bd59ece577b1382d06db6d18,9,9,14833305507,14833.305507000000
2025-05-01,7,-341546943,f4454accdecec61714ca89352e1fba5f9a55fde4,1,1,9377329099,9377.3290990000000000
2025-05-01,8,-338620413,cb7fbbebf04fa21fd71fdc683c48c9b2342f61ce,1,1,8499999998,8499.9999980000000000
