month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2024-09-01,312763,307381,25038523174572035,25038523174.5720350000,127812,20245,148057
2024-10-01,363595,357618,34051220023827452,34051220023.8274520000,152288,21878,174166
2024-11-01,416260,409789,58445962369719707,58445962369.7197070000,160603,26231,186834
2024-12-01,486056,477665,60631641725389558,60631641725.3895580000,202139,27503,229642
2025-01-01,527928,518724,66069531138881700,66069531138.8817000000,211630,34551,246181
2025-02-01,563907,552081,66328115761315960,66328115761.3159600000,227488,36846,264334
2025-03-01,582509,570606,64890041730202139,64890041730.2021390000,207070,36939,244009
2025-04-01,601961,590795,60452082308916473,60452082308.9164730000,191607,41751,233358
2025-05-01,700420,688756,67255443805860254,67255443805.8602540000,213236,50037,263273
2025-06-01,751353,741090,56154099556324510,56154099556.3245100000,229300,52405,281705
2025-07-01,793297,782743,86286746643143956,86286746643.1439560000,254310,56674,310984
2025-08-01,1037180,1018690,126305529414992651,126305529414.9926510000,365794,58861,424655
2025-09-01,1127644,1103581,113445108024653647,113445108024.6536470000,416017,62454,478471
2025-10-01,1258918,1231049,117591213183377699,117591213183.3776990000,423352,69233,492585
2025-11-01,1243549,1215120,104968178512632782,104968178512.6327820000,399085,68881,467966
2025-12-01,1192698,1086675,74063649778997649,74063649778.9976490000,379289,72757,452046
2026-01-01,1401753,1289378,82686318203702681,82686318203.7026810000,432165,86672,518837
2026-02-01,1279768,1190535,70751759806781931,70751759806.7819310000,367827,101983,469810
2026-03-01,1480164,1323347,76929010732987108,76929010732.9871080000,367399,158814,526213
2026-04-01,1283904,1137455,84763208856982149,84763208856.9821490000,321591,151814,473405
2026-05-01,1264579,1197705,83975880858566951,83975880858.5669510000,351461,137857,489318
2026-06-01,1260049,1189561,80037686387940584,80037686387.9405840000,350242,122472,472714
