month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2022-06-01,19,15,1030772116,1030.7721160000000000,11,11,14
2022-07-01,281,216,554707197157,554707.197157000000,23,32,33
2022-08-01,909,645,14195406815219,14195406.815219000000,51,63,65
2022-09-01,1948,1296,42370011095648,42370011.095648000000,70,79,84
2022-10-01,1850,1335,67502945586087,67502945.586087000000,73,87,90
2022-11-01,1562,1017,50160508937366,50160508.937366000000,66,74,80
2022-12-01,540,380,14957177237632,14957177.237632000000,54,61,70
2023-01-01,639,416,16799280158432,16799280.158432000000,51,56,64
2023-02-01,723,444,17224070274929,17224070.274929000000,60,66,76
2023-03-01,3336,2275,71537008580023,71537008.580023000000,404,228,429
2023-04-01,889,634,21522222753982,21522222.753982000000,169,129,190
2023-05-01,594,424,20810416550418,20810416.550418000000,110,95,131
2023-06-01,712,480,22010191259746,22010191.259746000000,117,96,133
2023-07-01,654,438,16987228267490,16987228.267490000000,91,74,107
2023-08-01,813,568,37185557468841,37185557.468841000000,107,89,124
2023-09-01,616,459,7997500322660,7997500.322660000000,100,92,126
2023-10-01,1082,680,26126663351045,26126663.351045000000,87,90,110
2023-11-01,931,559,24245583815705,24245583.815705000000,99,99,122
2023-12-01,1727,857,28725007196747,28725007.196747000000,90,78,105
2024-01-01,1344,739,22585094021994,22585094.021994000000,85,78,104
2024-02-01,857,537,11737305057626,11737305.057626000000,73,63,92
2024-03-01,1060,602,19163648313183,19163648.313183000000,73,79,96
2024-04-01,725,482,21147813647812,21147813.647812000000,82,87,106
2024-05-01,1197,881,12421153502413,12421153.502413000000,92,93,120
2024-06-01,1003,711,14144427627803,14144427.627803000000,108,103,129
2024-07-01,1585,1071,24760531481203,24760531.481203000000,93,97,119
2024-08-01,1788,1155,22495725613892,22495725.613892000000,94,98,121
2024-09-01,1565,959,46214300414665,46214300.414665000000,103,101,129
2024-10-01,1403,895,58351566951729,58351566.951729000000,125,85,147
2024-11-01,1767,1122,75844229812465,75844229.812465000000,120,118,156
2024-12-01,1763,1137,91714525167186,91714525.167186000000,107,138,160
2025-01-01,2565,1664,85856676303643,85856676.303643000000,152,164,199
2025-02-01,3223,2033,75256073830534,75256073.830534000000,166,161,201
2025-03-01,7536,4253,124357097528146,124357097.5281460000,242,266,309
2025-04-01,12931,7417,221384921285197,221384921.2851970000,301,357,392
2025-05-01,8347,5080,147208905491249,147208905.4912490000,329,339,418
2025-06-01,7747,4583,113975760179942,113975760.1799420000,296,331,386
2025-07-01,13808,7612,231635894614499,231635894.6144990000,439,455,561
2025-08-01,20457,10892,276335989344117,276335989.3441170000,633,667,819
2025-09-01,19128,10020,290153153526713,290153153.5267130000,709,762,920
2025-10-01,24574,12577,425612275315892,425612275.3158920000,708,775,906
2025-11-01,20252,10330,375514808672390,375514808.6723900000,731,780,932
2025-12-01,28036,13248,1140724988046296,1140724988.0462960000,926,987,1171
2026-01-01,37717,18565,701095189347074,701095189.3470740000,1220,1650,1880
2026-02-01,44348,21375,731543318376179,731543318.3761790000,1434,1591,1820
2026-03-01,46929,23314,631339581505089,631339581.5050890000,1416,1466,1742
2026-04-01,31944,15827,547964392493517,547964392.4935170000,1458,2090,2315
2026-05-01,26881,15905,260449214266997,260449214.2669970000,2071,1924,2918
2026-06-01,40205,21851,304746952652810,304746952.6528100000,2429,2483,3394
