month,size_bucket,transfer_count,bucket_volume
2025-03-01,0.01-0.1,1,0.01000000000000000000
2025-03-01,0.1-1,3,0.42000000000000000000
2025-03-01,1-10,24,34.79000000000000000000
2025-03-01,10-100,14,254.0000000000000000
2025-03-01,100-1000,4,1389.7501000000000000
2025-03-01,1000-10000,5,5090.0000000000000000
2025-03-01,100000-1000000,5,4998185.202400000000
2025-03-01,1000000-10000000,7,12998990.399850000000
2025-04-01,<0.01,71,0.292252640871994742000000000000000000
2025-04-01,0.01-0.1,109,4.49786847745233977300
2025-04-01,0.1-1,176,86.76731209306561881900
2025-04-01,1-10,558,2055.85327778608264970100
2025-04-01,10-100,413,14963.6168559742920844
2025-04-01,100-1000,786,532007.1421405289383138
2025-04-01,1000-10000,2030,4646701.8721163639869867
2025-04-01,10000-100000,53,818684.4020327533886873
2025-04-01,100000-1000000,8,3340184.073910576288
2025-04-01,1000000-10000000,11,42969709.999998623397
2025-05-01,<0.01,158,0.365187362916826942000000000000000000
2025-05-01,0.01-0.1,423,22.29024442766085072000
2025-05-01,0.1-1,1440,690.74018368752795072500
2025-05-01,1-10,3153,13777.29606816301140142600
2025-05-01,10-100,9222,430541.0849707596829346
2025-05-01,100-1000,19259,7677313.7108527200442825
2025-05-01,1000-10000,10452,29883369.8842022741167372
2025-05-01,10000-100000,1576,49280002.9065123231605446
2025-05-01,100000-1000000,253,66137091.618506797805
2025-05-01,1000000-10000000,17,32325254.714301239310
2025-05-01,>=10000000,3,30027303.000000000000
2025-06-01,<0.01,395,0.795399806550223419000000000000000000
2025-06-01,0.01-0.1,1134,55.86868828146008214100
2025-06-01,0.1-1,4184,1397.06352963386398229400
2025-06-01,1-10,5008,24511.39529054042152013200
2025-06-01,10-100,142511,6559233.2499047000837974
2025-06-01,100-1000,9520,3277922.4145821301633605
2025-06-01,1000-10000,13086,37356657.8560737204264160
2025-06-01,10000-100000,1382,40695131.1742705160282905
2025-06-01,100000-1000000,228,46100382.128413884492
2025-06-01,1000000-10000000,26,130241532.166447570000
2025-06-01,>=10000000,2,20000000.000000000000
2025-07-01,<0.01,310,0.538432633718719098000000000000000000
2025-07-01,0.01-0.1,856,40.81719689015382711000
2025-07-01,0.1-1,4079,1540.06887163980404672200
2025-07-01,1-10,5275,20622.38624168835000473100
2025-07-01,10-100,23495,1072398.6684642211382845
2025-07-01,100-1000,34351,15256951.7388467893848247
2025-07-01,1000-10000,28029,74789821.2118630422528307
2025-07-01,10000-100000,3692,101632860.2440753135287566
2025-07-01,100000-1000000,841,176486002.210883216808
2025-07-01,1000000-10000000,61,188953247.281446604579
2025-07-01,>=10000000,5,51926846.159000000000
2025-08-01,<0.01,707,1.039223875372053858000000000000000000
2025-08-01,0.01-0.1,906,36.97747773545588061100
2025-08-01,0.1-1,2316,982.70595237182986711700
2025-08-01,1-10,5726,26264.75691209639485190500
2025-08-01,10-100,24221,1106130.3057411539863622
2025-08-01,100-1000,56034,27043246.0150495084008398
2025-08-01,1000-10000,64477,170703373.8680710159685983
2025-08-01,10000-100000,5214,149912823.2902222899016918
2025-08-01,100000-1000000,1517,424865601.212298020705
2025-08-01,1000000-10000000,193,601230123.180817002401
2025-08-01,>=10000000,31,1303498608.000000000000
2025-09-01,<0.01,1205,1.281308182272036791000000000000000000
2025-09-01,0.01-0.1,953,43.33653542956515681600
2025-09-01,0.1-1,3516,1508.49972440981608833100
2025-09-01,1-10,7710,37069.36383733136370793100
2025-09-01,10-100,36564,1639040.5361108670028332
2025-09-01,100-1000,48175,21714327.7365921257166224
2025-09-01,1000-10000,72872,237838869.8814045087940389
2025-09-01,10000-100000,13641,406857117.2012953213992132
2025-09-01,100000-1000000,3430,840096605.085288752419
2025-09-01,1000000-10000000,476,1124242902.709037070665
2025-09-01,>=10000000,52,824915412.393290197461
2025-10-01,<0.01,967,5.434913760724972097000000000000000000
2025-10-01,0.01-0.1,613,17.90226457784112329800
2025-10-01,0.1-1,1141,516.68253483443882296000
2025-10-01,1-10,6371,31468.05806994010584821500
2025-10-01,10-100,12088,540643.7215032119336513
2025-10-01,100-1000,31215,13779060.9714380129842467
2025-10-01,1000-10000,21992,63804809.0899825878077947
2025-10-01,10000-100000,8199,284572925.8280161516820963
2025-10-01,100000-1000000,3016,794037900.203211541132
2025-10-01,1000000-10000000,181,436137281.560381220642
2025-10-01,>=10000000,16,1123650201.444000000000
2025-11-01,<0.01,213,0.529360244819043660000000000000000000
2025-11-01,0.01-0.1,302,14.44082306646138556000
2025-11-01,0.1-1,1140,484.44219831638943372300
2025-11-01,1-10,4026,22449.27094498111886395400
2025-11-01,10-100,12337,493910.6034876185077721
2025-11-01,100-1000,18759,7845381.1910995701614539
2025-11-01,1000-10000,11114,32997125.7792974642910464
2025-11-01,10000-100000,4478,187998338.2689929447774309
2025-11-01,100000-1000000,3845,897913073.564500957112
2025-11-01,1000000-10000000,239,780330491.139813424138
2025-11-01,>=10000000,54,1246121765.161328550000
2025-12-01,<0.01,675,1.438076250749286689000000000000000000
2025-12-01,0.01-0.1,533,23.36464223315519717600
2025-12-01,0.1-1,1306,562.26118823698925902100
2025-12-01,1-10,3094,13365.93121708501667996700
2025-12-01,10-100,10289,418209.9487246910521990
2025-12-01,100-1000,27340,12232434.4095759755196682
2025-12-01,1000-10000,14350,36426322.2370874758754458
2025-12-01,10000-100000,4849,199340931.0640246148696898
2025-12-01,100000-1000000,2659,694210554.894779823937
2025-12-01,1000000-10000000,509,1841417812.262562343970
2025-12-01,>=10000000,100,3072353704.034000000000
2026-01-01,<0.01,1141,3.280268175475955249000000000000000000
2026-01-01,0.01-0.1,478,20.94837436290981835100
2026-01-01,0.1-1,1431,628.69479764240656583200
2026-01-01,1-10,4029,20269.30483451616880275200
2026-01-01,10-100,11221,454705.7537470681992323
2026-01-01,100-1000,19932,9194248.7886956140674919
2026-01-01,1000-10000,12179,39098835.7458283286185148
2026-01-01,10000-100000,8712,395333100.7538761377814189
2026-01-01,100000-1000000,4490,1094490780.418896999061
2026-01-01,1000000-10000000,809,2620701975.563096277997
2026-01-01,>=10000000,330,7168896096.580121890000
2026-02-01,<0.01,714,1.096367468596920098000000000000000000
2026-02-01,0.01-0.1,563,24.89266608609342497200
2026-02-01,0.1-1,1509,644.24089344524758073200
