month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2020-12-01,3036529.943371299053,144,144,109,109
2021-01-01,30250397.632228414843,820,772,1079,1079
2021-02-01,4367016.346495611181,115,76,108,108
2021-03-01,5462086.714106266782,114,62,117,117
2021-04-01,11584286.794721832495,134,111,219,219
2021-05-01,30125206.091935006011,274,188,692,692
2021-06-01,7719987.721230159238,119,61,226,226
2021-07-01,6770791.138127428075,130,88,142,142
2021-08-01,13649438.683647751778,193,122,244,244
2021-09-01,11927642.898900364394,183,115,300,300
2021-10-01,27558262.711843362180,472,380,855,855
2021-11-01,131354263.89298936,3088,2856,3623,3623
2021-12-01,61048204.767792952384,913,555,1289,1289
2022-01-01,513443901.53588438,1248,823,1670,1670
2022-02-01,308461381.28823737,812,499,1013,1013
2022-03-01,262588975.71822340,621,329,643,643
2022-04-01,54401608.448432815923,525,320,470,470
2022-05-01,88819246.333300336077,523,306,602,602
2022-06-01,145582567.46737517,377,206,465,465
2022-07-01,29760477.320292057954,380,218,352,352
2022-08-01,55344839.292545095420,412,272,380,380
2022-09-01,30764842.052288351563,324,173,250,251
2022-10-01,10843364.080084249733,278,148,216,216
2022-11-01,20010075.582270987661,354,202,314,314
2022-12-01,5102084.920064187630,225,136,189,189
2023-01-01,8837500.404107350976,334,223,357,361
2023-02-01,4039371.771196174286,247,144,198,200
2023-03-01,12940309.976091880839,267,151,204,204
2023-04-01,5160346.982580999338,183,104,139,139
2023-05-01,2857505.272494498924,115,70,86,86
2023-06-01,4593771.663732132149,186,102,166,166
2023-07-01,4328907.934922816021,204,114,175,175
2023-08-01,5659664.396395244099,206,113,170,170
2023-09-01,2045172.377024614007,189,97,143,143
2023-10-01,5151107.855546027953,208,106,172,172
2023-11-01,4189321.739461821626,232,119,207,208
2023-12-01,13800391.851218708041,221,122,182,183
2024-01-01,15229688.550119791201,195,91,162,163
2024-02-01,5530445.671940841790,187,99,157,157
2024-03-01,8381854.798069373871,191,88,153,153
2024-04-01,8148322.684475525440,189,90,159,159
2024-05-01,2784672.074038773706,167,95,133,133
2024-06-01,3472956.244205709973,155,85,146,147
2024-07-01,2621648.766248349178,146,61,120,123
2024-08-01,10747060.214427911572,173,81,162,162
2024-09-01,1649721.681399764964,97,42,73,73
2024-10-01,1642028.982620850137,105,52,82,82
2024-11-01,4663175.936004572113,123,61,99,100
2024-12-01,2980205.665424961789,119,55,104,104
2025-01-01,1400884.790950289670,112,58,87,88
2025-02-01,1923978.726343919371,105,58,101,104
2025-03-01,1961146.323263369625,107,50,92,92
2025-04-01,1171566.366415973906,73,38,79,79
2025-05-01,1118504.418822701253,224,53,220,220
2025-06-01,799823.126768212149,53,25,43,43
2025-07-01,1256808.124355846336,84,39,77,77
2025-08-01,1783667.509055543803,87,37,105,106
2025-09-01,1141067.930128926831,83,41,82,86
2025-10-01,781264.250493369953,51,20,93,93
2025-11-01,155523.335010535796,45,23,36,36
2025-12-01,234176.649375229272,54,31,72,73
2026-01-01,18822.589336345958,68,46,56,56
2026-02-01,210204.142493118008,44,29,38,38
2026-03-01,9406.9204998585104339,30,18,80,82
2026-04-01,9756.7582511044485240,38,18,25,26
2026-05-01,336447.154018958588,82,63,101,101
2026-06-01,24069.337512761928,34,17,27,27
