month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2019-11-01,24300,23668,514609413927473106285961053,514609413.92747311,2618,1526,4144
2019-12-01,50571,41431,315298132347048107389052006,315298132.34704811,6518,3694,10212
2020-01-01,72916,66084,498598111029567561971828787,498598111.02956756,10439,7932,18371
2020-02-01,106634,99708,923191949967656632222249444,923191949.96765663,16145,8824,24969
2020-03-01,98613,95025,627192708902299434482514035,627192708.90229943,16918,8078,24996
2020-04-01,71220,69782,490960202212719361752411526,490960202.21271936,12443,6921,19364
2020-05-01,57733,55089,500787069356367561090306415,500787069.35636756,11289,7688,18977
2020-06-01,74767,69788,631746858572911389291391083,631746858.57291139,14456,11855,26311
2020-07-01,129184,121568,5980751348409873497625633488,5980751348.40987350,23130,18479,41609
2020-08-01,118859,112970,4432133771274664244326200093,4432133771.27466424,26143,15205,41348
2020-09-01,153728,151215,5218177888557472250576743357,5218177888.55747225,41896,13602,55498
2020-10-01,119372,115853,2307858808687856360204611499,2307858808.68785636,39699,12056,51755
2020-11-01,129092,124021,3110131762268955918061518350,3110131762.26895592,35457,13028,48485
2020-12-01,184182,179475,4875544566223972284655358506,4875544566.22397228,44927,14377,59304
2021-01-01,199740,197858,10943818116841049788745708723,10943818116.84104979,49201,19616,68817
2021-02-01,114431,113072,6432364808084626749107332239,6432364808.08462675,40998,13164,54162
2021-03-01,112346,108761,6699357524125299164715189398,6699357524.12529916,39672,11609,51281
2021-04-01,98590,97486,11209311804718232310213179973,11209311804.71823231,34236,12269,46505
2021-05-01,129299,127861,15275427048388305328585426164,15275427048.38830533,35717,12659,48376
2021-06-01,133541,125698,8445616060996771652871038925,8445616060.99677165,39905,11031,50936
2021-07-01,100948,97369,5894803319196292348669064407,5894803319.19629235,29795,10853,40648
2021-08-01,76734,74713,6085466333408872194254502026,6085466333.40887219,25196,9187,34383
2021-09-01,73736,70278,6146718507244293641729624788,6146718507.24429364,26612,8372,34984
2021-10-01,74824,72837,8854243209633356778041922782,8854243209.63335678,28045,8570,36615
2021-11-01,65668,64029,7463281878844606065902062057,7463281878.84460607,27059,7897,34956
2021-12-01,64450,63082,7187529258164289928070606155,7187529258.16428993,26117,7485,33602
2022-01-01,50486,49603,7247005822624985016866493926,7247005822.62498502,18267,6928,25195
2022-02-01,44346,43563,3787488651194849504805477507,3787488651.19484950,18745,5643,24388
2022-03-01,50028,47918,4211216558689750049719927237,4211216558.68975005,19176,5971,25147
2022-04-01,40644,39854,3637392777685366831986841280,3637392777.68536683,16360,5235,21595
2022-05-01,53579,52460,6826992091501474309786612833,6826992091.50147431,21186,6404,27590
