month,size_bucket,transfer_count,bucket_volume
2025-03-01,0.1-1,2,0.32000000000000000000
2025-03-01,1-10,3,3.37000000000000000000
2025-03-01,10-100,5,74.0000000000000000
2025-03-01,100-1000,1,989.7501000000000000
2025-03-01,100000-1000000,2,1999535.202400000000
2025-03-01,1000000-10000000,1,2498990.399850000000
2025-04-01,<0.01,1,4.4000000000000000000E-17
2025-04-01,0.01-0.1,1,0.01550000000000000000
2025-04-01,0.1-1,9,5.87876058966971763200
2025-04-01,1-10,34,73.28616106083935660000
2025-04-01,10-100,17,388.5654093176547986
2025-04-01,100-1000,6,1970.1696338454755307
2025-04-01,1000-10000,3,7099.6476500000000000
2025-04-01,100000-1000000,2,989930.000000000000
2025-04-01,1000000-10000000,3,8999960.000000000000
2025-05-01,<0.01,1,0.00060000000000000000
2025-05-01,0.01-0.1,5,0.19083008322001071700
2025-05-01,0.1-1,24,8.91988800608360935600
2025-05-01,1-10,108,499.04973547430873740000
2025-05-01,10-100,255,10327.0744651941738531
2025-05-01,100-1000,666,402528.1370109181722997
2025-05-01,1000-10000,301,987196.0321609983723772
2025-05-01,10000-100000,182,7194527.3864648387273784
2025-05-01,100000-1000000,71,15333142.509162947627
2025-05-01,1000000-10000000,7,15002453.722286590923
2025-06-01,<0.01,22,0.0264843800682007670000000000
2025-06-01,0.01-0.1,17,0.67527268089041279000
2025-06-01,0.1-1,107,43.96369835276359481200
2025-06-01,1-10,1042,4500.51669074655111960000
2025-06-01,10-100,29607,1328264.2025515526777134
2025-06-01,100-1000,2015,718355.4047663205576105
2025-06-01,1000-10000,8513,24481638.5048615330896666
2025-06-01,10000-100000,324,14803412.7742278692915252
2025-06-01,100000-1000000,135,27080968.751184487695
2025-06-01,1000000-10000000,9,34250281.166447570000
2025-07-01,<0.01,13,0.03776520132002360300000000000000
2025-07-01,0.01-0.1,42,1.89372154162778807400
2025-07-01,0.1-1,137,69.32212170469888408500
2025-07-01,1-10,917,3002.37421970344390120000
2025-07-01,10-100,7681,342948.1580539535244098
2025-07-01,100-1000,777,259700.6719934978381278
2025-07-01,1000-10000,901,3062610.2890443114761944
2025-07-01,10000-100000,661,24059565.7369005180002668
2025-07-01,100000-1000000,370,80339366.134416786572
2025-07-01,1000000-10000000,23,60916201.205835848450
2025-07-01,>=10000000,2,21926096.159000000000
2025-08-01,<0.01,33,0.13027476041098921000000000000000
2025-08-01,0.01-0.1,34,1.23803034001460836300
2025-08-01,0.1-1,72,31.61160614385273849600
2025-08-01,1-10,582,2381.24339610639993391600
2025-08-01,10-100,4467,197683.7613631204680540
2025-08-01,100-1000,880,352521.5847938702292721
2025-08-01,1000-10000,1614,6427879.9653001514101912
2025-08-01,10000-100000,1258,47340046.9376250417588149
2025-08-01,100000-1000000,631,167974841.637780003348
2025-08-01,1000000-10000000,87,251360700.407380493670
2025-08-01,>=10000000,2,22000000.000000000000
2025-09-01,<0.01,150,0.159901134213093965000000000000000000
2025-09-01,0.01-0.1,53,2.03790864880248151100
2025-09-01,0.1-1,202,93.48391302291391681000
2025-09-01,1-10,1587,8206.42899851092860084800
2025-09-01,10-100,10812,490212.9278654634463882
2025-09-01,100-1000,3552,1482271.0928099665635719
2025-09-01,1000-10000,15293,62423559.0754068355848403
2025-09-01,10000-100000,2665,98474076.0088307858604648
2025-09-01,100000-1000000,1636,454591079.596576970633
2025-09-01,1000000-10000000,252,597828629.897242625877
2025-09-01,>=10000000,19,326905770.625708576888
2025-10-01,<0.01,7,0.00705387647779110800000000000000
2025-10-01,0.01-0.1,13,0.49664864803804161500
2025-10-01,0.1-1,88,42.45995071262232188100
2025-10-01,1-10,999,3466.50017752770719900000
2025-10-01,10-100,2286,103443.4423992458071411
2025-10-01,100-1000,1570,693641.0804807126965268
2025-10-01,1000-10000,5183,20455401.4980809573188159
2025-10-01,10000-100000,5844,208351401.1253988557984002
2025-10-01,100000-1000000,1629,435567911.009773592841
2025-10-01,1000000-10000000,105,244168276.224827150848
2025-10-01,>=10000000,3,444250701.444000000000
2025-11-01,<0.01,3,0.00545595550250864500000000000000
2025-11-01,0.01-0.1,10,0.33955935186311452200
2025-11-01,0.1-1,67,35.67996531308389826800
2025-11-01,1-10,346,1955.85833889148937950000
2025-11-01,10-100,1269,58082.5973270084479576
2025-11-01,100-1000,614,267897.3074607027001758
2025-11-01,1000-10000,2956,9010371.4089076485878742
2025-11-01,10000-100000,2268,92452023.4495913788767073
2025-11-01,100000-1000000,1609,461057847.851073545277
2025-11-01,1000000-10000000,139,393191237.964493669460
2025-11-01,>=10000000,17,749340839.161328550000
2025-12-01,<0.01,107,0.190355391268649670000000000000000000
2025-12-01,0.01-0.1,21,1.00260081699306821600
2025-12-01,0.1-1,49,22.25539230490093192700
2025-12-01,1-10,624,2074.02288871425333174000
2025-12-01,10-100,1435,59923.2203390798461151
2025-12-01,100-1000,4669,2488385.5811446466562225
2025-12-01,1000-10000,4183,11539120.5863542140628399
2025-12-01,10000-100000,2675,107536352.2709701687770538
2025-12-01,100000-1000000,1615,477865993.788531775540
2025-12-01,1000000-10000000,282,848964251.221050752923
2025-12-01,>=10000000,44,1895678663.464000000000
2026-01-01,<0.01,414,0.923506063880801233000000
2026-01-01,0.01-0.1,19,0.70295593931388001000
2026-01-01,0.1-1,55,24.05774206937036043700
2026-01-01,1-10,445,2505.80366871608671932500
2026-01-01,10-100,1469,64203.0604395632535041
2026-01-01,100-1000,1389,743848.9545166032851691
2026-01-01,1000-10000,2182,9753319.3207291850601550
2026-01-01,10000-100000,3694,171775420.2788352497122600
2026-01-01,100000-1000000,1711,491582063.471150411499
2026-01-01,1000000-10000000,421,1386553158.165494734329
2026-01-01,>=10000000,136,3310650246.565001890000
2026-02-01,<0.01,308,0.137876047529910577000000
2026-02-01,0.01-0.1,18,0.31591060927450011600
2026-02-01,0.1-1,30,14.11189987206248339200
2026-02-01,1-10,441,2885.16427549247354900100
2026-02-01,10-100,1187,42687.2529642576113028
2026-02-01,100-1000,911,469364.9110607348291595
2026-02-01,1000-10000,1094,4867146.3173028730002071
2026-02-01,10000-100000,2096,88769566.3234590407008008
2026-02-01,100000-1000000,1363,375009284.731123099041
2026-02-01,1000000-10000000,248,792085050.782933200914
2026-02-01,>=10000000,46,2044846621.890960784617
2026-03-01,<0.01,190,0.059871365295786730000000
2026-03-01,0.01-0.1,155,4.55163991573234708100
2026-03-01,0.1-1,74,30.18461248709603789600
2026-03-01,1-10,355,1662.21967831459693044700
2026-03-01,10-100,866,32363.5258913866323868
