month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2020-12-01,4577,3465,45693149787201664262358633,45693149.787201664262,128,121,134
2021-01-01,8954,6604,236845536624619974829563008,236845536.62461997,175,168,184
2021-02-01,4483,3263,137566890106148380887000738,137566890.10614838,84,81,89
2021-03-01,2632,1896,97837230754087528886600799,97837230.754087528887,102,101,110
2021-04-01,2174,1764,83134012836988396771139679,83134012.836988396771,110,108,121
2021-05-01,4338,3649,253494154388350167294594979,253494154.38835017,119,116,130
2021-06-01,6154,4966,231192242097024672116172469,231192242.09702467,137,131,148
2021-07-01,8310,6562,314335901566665850696960389,314335901.56666585,178,178,193
2021-08-01,6436,5490,362583704742918431382318274,362583704.74291843,173,171,193
2021-09-01,4990,3963,274678187386026399220013514,274678187.38602640,148,154,167
2021-10-01,6779,5270,641420146058267860183684713,641420146.05826786,171,203,225
2021-11-01,11293,9020,1375418690567800028968094344,1375418690.56780003,581,620,667
2021-12-01,10419,7714,1977824338115364234866624563,1977824338.11536423,324,349,378
2022-01-01,12570,9433,3529965346227722211564860071,3529965346.22772221,395,394,441
2022-02-01,8755,6683,1173039694622739880205719415,1173039694.62273988,302,304,352
2022-03-01,10811,8222,1377366688490739530901549501,1377366688.49073953,299,298,345
2022-04-01,23585,15877,1960918619376476136391520362,1960918619.37647614,377,384,434
2022-05-01,21811,15447,3715934229147888538420319630,3715934229.14788854,383,372,429
2022-06-01,13190,9283,1605303550952444218270771460,1605303550.95244422,366,364,416
2022-07-01,14451,10314,1158815886711247396059466361,1158815886.71124740,385,365,421
2022-08-01,15843,11110,935651323703665754568136274,935651323.70366575,402,385,445
2022-09-01,19987,12689,942291462893867420910984389,942291462.89386742,445,444,503
2022-10-01,14662,10128,922130014661840222294425675,922130014.66184022,405,423,468
2022-11-01,22008,14626,1821488744790341452199684993,1821488744.79034145,490,505,568
2022-12-01,12284,7918,408702099125293758164212092,408702099.12529376,399,394,453
2023-01-01,26847,16231,777013977938971591330085941,777013977.93897159,426,429,494
2023-02-01,29494,18997,861688283704065799635560112,861688283.70406580,413,401,461
2023-03-01,23643,15321,1619212795026580154631362276,1619212795.02658015,431,450,507
2023-04-01,12010,8144,517080046493754996219210199,517080046.49375500,306,296,345
2023-05-01,6025,4013,287805784128162473213851481,287805784.12816247,281,283,325
2023-06-01,10660,6757,949382038627863600473718708,949382038.62786360,342,349,399
2023-07-01,9432,6184,1166839767924250703368977048,1166839767.92425070,314,333,375
2023-08-01,10763,6837,926674501665491030212202115,926674501.66549103,360,347,409
2023-09-01,8188,5068,278393330011864501686810318,278393330.01186450,327,331,376
2023-10-01,10010,5880,677498377168569057865468729,677498377.16856906,396,403,460
2023-11-01,9495,6183,370623186722562248311748646,370623186.72256225,352,352,409
2023-12-01,7796,4801,434466574898834235595897064,434466574.89883424,336,351,395
2024-01-01,9535,5800,666782056807010981886285515,666782056.80701098,378,382,430
2024-02-01,9286,5629,362826492896941915646038701,362826492.89694192,358,365,405
2024-03-01,11474,7104,620859002495066841833135052,620859002.49506684,345,351,389
2024-04-01,16664,9143,1325415695701538780959152499,1325415695.70153878,516,518,565
2024-05-01,12358,6901,651961475857112128173434180,651961475.85711213,389,370,423
2024-06-01,11822,6555,1846978635816042459817294620,1846978635.81604246,337,335,378
2024-07-01,18018,9520,657932214758956134252646424,657932214.75895613,388,375,442
2024-08-01,27022,13744,635059908047840214196181293,635059908.04784021,415,439,489
2024-09-01,12117,6413,347138303985093095090091605,347138303.98509310,347,343,393
2024-10-01,7443,4242,381507749471461090848466452,381507749.47146109,266,280,309
2024-11-01,10745,5655,813819829879178581068530894,813819829.87917858,300,299,338
2024-12-01,15220,8382,714144150286179773198192203,714144150.28617977,311,310,353
2025-01-01,12330,7030,711756516099986962338017386,711756516.09998696,343,359,409
2025-02-01,24141,12485,681042237712256306079497459,681042237.71225631,389,393,441
2025-03-01,32730,16185,603283251794006738759619958,603283251.79400674,464,449,523
2025-04-01,25772,14013,329348411574390884512028128,329348411.57439088,443,426,490
2025-05-01,18616,9651,352394383833787845018153624,352394383.83378785,361,373,412
2025-06-01,12135,6361,195048781570119947568899819,195048781.57011995,310,311,356
2025-07-01,17422,9384,377816922875752632612791566,377816922.87575263,354,367,411
2025-08-01,19483,9765,297026247515549101262021671,297026247.51554910,360,355,406
2025-09-01,18000,9325,151580867590776311432091336,151580867.59077631,330,331,376
2025-10-01,29034,14004,347365164591478995384066666,347365164.59147900,352,364,401
2025-11-01,33240,15653,230190857796017104063440027,230190857.79601710,380,380,431
2025-12-01,30556,13848,113598215952511831674247454,113598215.95251183,426,423,477
2026-01-01,59709,26932,275658318541454618601781996,275658318.54145462,452,474,501
2026-02-01,53302,23466,440650199507538228183166912,440650199.50753823,464,463,508
2026-03-01,35938,16309,183840647783552160135686252,183840647.78355216,414,437,470
2026-04-01,22837,10622,73988903550343961917521101,73988903.550343961918,350,356,395
2026-05-01,14172,6566,53055791937340193298648322,53055791.937340193299,351,363,390
2026-06-01,28178,13314,115980137672392686816690467,115980137.67239269,412,407,448
