month,newly_adopted_addresses
2022-05-01,2
2022-06-01,4
2022-07-01,2
2022-09-01,1
2023-01-01,1
2023-11-01,2
2024-12-01,1
2025-04-01,1
2025-12-01,24
2026-01-01,2
2026-04-01,1
2026-05-01,1
