month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2025-05-01,32173,29462,2139602074524233492482190908,2139602074.52423349,1558,12524,14082
2025-06-01,31521,27845,1599672234727430619806861096,1599672234.72743062,1679,13015,14694
2025-07-01,38316,33658,1832309160314151811566838547,1832309160.31415181,1859,13436,15295
2025-08-01,58210,46317,2882412878227061082443345627,2882412878.22706108,2408,17772,20180
2025-09-01,63389,46916,2921848304340399963915209442,2921848304.34039996,3615,16544,20159
2025-10-01,61604,48949,1804986471317274384416356752,1804986471.31727438,3138,18236,21374
2025-11-01,51120,39758,1225591938764761834273421429,1225591938.76476183,2382,21100,23482
2025-12-01,128164,85833,753497151048754032037752796,753497151.04875403,2371,46310,48681
2026-01-01,124511,95923,841101466616040758239980872,841101466.61604076,3143,67991,71134
2026-02-01,98494,77336,595608794650915069198216022,595608794.65091507,4042,50791,54833
2026-03-01,101141,79602,708936400473829891578398677,708936400.47382989,18276,41692,59968
2026-04-01,69648,57354,828275974376085965422325911,828275974.37608597,17389,20456,37845
2026-05-01,60956,40828,734541455681562342880965664,734541455.68156234,11308,10546,21854
2026-06-01,65108,42804,675528979967342051370153748,675528979.96734205,11742,10798,22540
