month,size_bucket,transfer_count,bucket_volume
2022-11-01,1-10,11,60.25800000000000000000
2022-11-01,10-100,7,165.0500000000000000
2022-11-01,100000-1000000,2,1000009.512000000000
2023-01-01,1-10,12,29.00000000000000000000
2023-01-01,10-100,23,370.8800000000000000
2023-02-01,1-10,9,23.00000000000000000000
2023-02-01,10-100,4,177.2180000000000000
2023-02-01,100000-1000000,2,1000000.000000000000
2023-02-01,>=10000000,3,73000155.790000000000
2023-03-01,1-10,19,85.33400000000000000000
2023-03-01,10-100,30,729.9400000000000000
2023-06-01,0.1-1,1,0.59081100000000000000
2023-06-01,1-10,1,1.1851830000000000
2023-06-01,10-100,8,95.5298830000000000
2023-06-01,100-1000,2,710.3976500000000000
2023-06-01,1000-10000,2,14207.9530000000000000
2023-06-01,10000-100000,2,105000.0000000000000000
2023-06-01,100000-1000000,1,100000.000000000000
2023-07-01,1-10,2,14.3434730000000000
2023-08-01,<0.01,235,0.701510000000000000000000
2023-08-01,0.01-0.1,140,3.70841700000000000000
2023-08-01,0.1-1,47,24.30353900000000000000
2023-08-01,1-10,139,657.48998900000000000000
2023-08-01,10-100,490,18813.7696750000000000
2023-08-01,100-1000,256,95016.7698160000000000
2023-08-01,1000-10000,113,375417.7196590000000000
2023-08-01,10000-100000,13,458066.7485030000000000
2023-08-01,100000-1000000,12,6688363.042322000000
2023-08-01,1000000-10000000,11,14011836.990025000000
2023-08-01,>=10000000,2,34905435.406527000000
2023-09-01,<0.01,6,0.013930000000000000000000
2023-09-01,0.01-0.1,10,0.38835500000000000000
2023-09-01,0.1-1,19,12.13816100000000000000
2023-09-01,1-10,187,1021.61863200000000000000
2023-09-01,10-100,1071,47272.8012250000000000
2023-09-01,100-1000,809,263251.8506020000000000
2023-09-01,1000-10000,487,1974787.3702200000000000
2023-09-01,10000-100000,250,11177551.8517040000000000
2023-09-01,100000-1000000,143,30799077.064071000000
2023-09-01,1000000-10000000,5,5011974.430446000000
2023-09-01,>=10000000,2,49999997.100000000000
2023-10-01,<0.01,9,0.050279000000000000000000
2023-10-01,0.01-0.1,7,0.19135800000000000000
2023-10-01,0.1-1,43,17.67817800000000000000
2023-10-01,1-10,236,1160.01786700000000000000
2023-10-01,10-100,2008,95572.8089620000000000
2023-10-01,100-1000,1491,471842.8000640000000000
2023-10-01,1000-10000,512,1924535.9972810000000000
2023-10-01,10000-100000,326,12541851.3232160000000000
2023-10-01,100000-1000000,154,36485456.181032000000
2023-10-01,1000000-10000000,2,14856855.480000000000
2023-10-01,>=10000000,8,93352377.991791000000
2023-11-01,<0.01,5,0.01254100000000000000
2023-11-01,0.01-0.1,6,0.36130300000000000000
2023-11-01,0.1-1,15,7.28235100000000000000
2023-11-01,1-10,164,824.56745500000000000000
2023-11-01,10-100,2126,107592.9636310000000000
2023-11-01,100-1000,2659,864507.7271860000000000
2023-11-01,1000-10000,950,2989627.2854810000000000
2023-11-01,10000-100000,241,10886011.6346070000000000
2023-11-01,100000-1000000,203,66019594.161496000000
2023-11-01,1000000-10000000,5,8482072.550000000000
2023-12-01,<0.01,3,0.01279400000000000000
2023-12-01,0.01-0.1,8,0.52393800000000000000
2023-12-01,0.1-1,162,51.75038800000000000000
2023-12-01,1-10,256,1555.60407700000000000000
2023-12-01,10-100,4715,213693.9137100000000000
