month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2018-09-01,3111968.514490000000,18,18,28,28
2018-10-01,24991403.941898000000,134,128,220,220
2018-11-01,66717700.543493000000,492,449,1903,1903
2018-12-01,64960718.547798000000,608,464,1794,1808
2019-01-01,289562570.5304940000,586,403,1185,1201
2019-02-01,94107804.775432000000,804,614,1543,1543
2019-03-01,45390359.758685000000,998,772,2091,2266
2019-04-01,83777492.333232000000,1515,1164,3601,3609
2019-05-01,127545750.2528830000,3621,3025,7869,7999
2019-06-01,111053495.4462520000,4156,3259,9348,9538
2019-07-01,172071416.7112590000,4523,3331,12081,12711
2019-08-01,179223244.7950710000,4652,3117,11879,12417
2019-09-01,205629115.8526560000,4284,2650,9656,10183
2019-10-01,250388061.3534560000,5115,3360,12065,12497
2019-11-01,250835096.9170870000,5357,3500,13556,13846
2019-12-01,167354339.9789120000,5735,3648,12520,12817
2020-01-01,330684326.5754640000,7082,4658,17597,18313
2020-02-01,280615359.8113700000,10908,7542,28780,29803
2020-03-01,537756562.6555240000,13662,9269,48745,63133
2020-04-01,406738685.7227290000,13784,8926,41591,71860
2020-05-01,428883738.3096910000,15421,9947,38389,64576
2020-06-01,836981621.1179920000,20707,14131,50987,71941
2020-07-01,3130396022.0104970000,28112,18848,73371,97198
2020-08-01,3738171957.5394990000,34666,22860,96507,107107
2020-09-01,8858822310.1595600000,48316,33264,189312,197524
2020-10-01,6273423954.0323920000,51583,31324,172560,179116
2020-11-01,6857743214.4174220000,59679,37025,176296,185395
2020-12-01,7284945837.7562710000,77982,49730,224036,235356
2021-01-01,17800414208.8806250000,93521,58556,283388,296146
2021-02-01,16527495626.6172450000,96359,61121,245326,250198
2021-03-01,20566337628.8534590000,110891,72680,262797,268799
2021-04-01,25024239209.1992450000,129939,86680,282080,287214
2021-05-01,50615940130.9960500000,147951,95664,371310,382233
2021-06-01,34958440457.0339830000,151554,100042,392842,406979
2021-07-01,36129801415.4112300000,140917,89275,361603,381580
2021-08-01,35008414878.9099480000,153728,90578,321363,349878
2021-09-01,35868255791.6473940000,148966,90933,299181,320262
2021-10-01,36395712596.9393850000,143420,85326,276868,303853
2021-11-01,36241090381.5396940000,152284,95401,278602,309020
2021-12-01,39025584830.5642220000,158595,97757,300111,324839
2022-01-01,36364867207.1422840000,136721,75762,269866,293922
2022-02-01,27726970946.5931910000,122013,66957,227779,250404
2022-03-01,42883500068.9384890000,136638,74423,277558,306110
2022-04-01,38102444224.1527720000,123316,62062,253017,282823
2022-05-01,66926593763.0991960000,168051,89948,349165,386043
2022-06-01,48905566107.6673630000,173326,93618,346928,391451
2022-07-01,43818898692.3850710000,156260,82206,367521,426063
2022-08-01,45641259080.7325830000,179401,96275,413114,487268
2022-09-01,49116164105.9119780000,177743,89103,361113,442693
2022-10-01,57642254766.2926070000,164505,78744,325219,414062
2022-11-01,111266538770.0679320000,227246,115326,463662,576397
2022-12-01,125694531963.8139870000,182656,87649,342884,429511
2023-01-01,118628888549.0295090000,186400,87249,371467,451489
2023-02-01,62652010753.8360600000,196397,94119,375477,474265
2023-03-01,65959387690.4805230000,227602,117396,382190,498924
2023-04-01,18002447212.5092290000,153865,70873,234183,327787
2023-05-01,17756155520.5089970000,128550,58931,192531,268737
2023-06-01,18726940207.9844350000,137700,66192,203883,268656
2023-07-01,17421230381.5271780000,130952,63388,194026,259959
2023-08-01,18542120243.6238130000,133094,64592,203407,272807
2023-09-01,12253055244.8399750000,130419,65059,187270,256371
2023-10-01,15827605010.7589460000,157309,83082,243373,341507
2023-11-01,20023379389.6690920000,153075,76452,242063,344874
2023-12-01,19502653195.5152860000,183022,96058,285825,407724
2024-01-01,23761223239.2502090000,181112,93859,305971,423509
2024-02-01,23880101159.5816260000,167456,84135,262202,371329
2024-03-01,40203137014.3487880000,211624,118288,326724,455951
2024-04-01,38751970866.6710000000,200417,110958,334072,491580
2024-05-01,26666224960.9008130000,203352,116283,345068,538335
2024-06-01,24173340020.0412860000,184447,99932,302287,483783
2024-07-01,27267709236.9128490000,181599,94445,334713,520462
2024-08-01,27339891356.3879210000,185210,96976,345293,545814
2024-09-01,24987661568.4984650000,193909,109535,318878,533730
2024-10-01,34050533646.9251330000,183298,91348,336292,539731
2024-11-01,56997368040.6959790000,235223,129052,420346,679851
2024-12-01,57632917859.2986800000,266919,151641,463190,742435
2025-01-01,63312742543.3433140000,311843,192721,547227,893929
2025-02-01,63688712496.0391830000,342718,217874,635198,1047564
2025-03-01,64396433748.5745970000,366636,236058,663831,1105675
2025-04-01,59578646676.6083860000,344849,210311,647819,1055909
2025-05-01,65265835561.8627000000,379363,227822,728614,1216086
2025-06-01,54083442693.9796640000,497146,333385,746544,1370435
2025-07-01,84739311832.9281430000,485052,286856,865876,1465368
2025-08-01,118526583271.3582150000,631411,410772,1088766,1951189
2025-09-01,111906838649.0324790000,700991,440146,1183155,2142334
2025-10-01,112441497104.6706750000,821793,501936,1326091,2174454
2025-11-01,103120080392.5977330000,1119974,705318,1437182,2574516
2025-12-01,75079419439.6465850000,1392218,1053519,1583349,3483845
2026-01-01,80179824864.2943290000,1958700,1580673,1775401,3743719
2026-02-01,67661165164.1132510000,1388012,1105952,1580364,2969671
2026-03-01,74826097384.2222610000,1725669,1316604,1737962,4240730
2026-04-01,81385295216.6568390000,1130163,794701,1445580,4421133
2026-05-01,82993759938.8253330000,1332244,1005326,1578758,5721628
2026-06-01,77988942833.6398570000,1481246,1038985,1482155,6665214
