month,size_bucket,transfer_count,bucket_volume
2020-12-01,<0.01,3,0.000011697312596334000000000000000000
2020-12-01,0.01-0.1,4,0.12751628220133711200
2020-12-01,0.1-1,8,4.73564224384278564000
2020-12-01,1-10,6,33.31040004032950640000
2020-12-01,10-100,459,24304.9709273971548452
2020-12-01,100-1000,896,433858.0322872944838412
2020-12-01,1000-10000,2126,9192787.5144554297147280
2020-12-01,10000-100000,1024,28133957.3112118639331772
2020-12-01,100000-1000000,51,7908203.784749415308
2021-01-01,<0.01,14,0.027040753027694503000000000000000000
2021-01-01,0.01-0.1,10,0.44282411394846252500
2021-01-01,0.1-1,6,2.86079546711099160000
2021-01-01,1-10,21,82.7810023266648085
2021-01-01,10-100,76,4415.3907166280059042
2021-01-01,100-1000,554,277912.7507943201873624
2021-01-01,1000-10000,3389,17974793.8583412362469785
2021-01-01,10000-100000,4560,150825264.1973194642690156
2021-01-01,100000-1000000,297,52439784.787015499866
2021-01-01,1000000-10000000,10,15323279.528770165527
2021-02-01,<0.01,2,2.000000000000000000E-10
2021-02-01,0.01-0.1,4,0.21232921973057200600
2021-02-01,0.1-1,2,0.60842634451530036200
2021-02-01,1-10,4,18.5165166749781926
2021-02-01,10-100,15,934.8150420167718683
2021-02-01,100-1000,94,48555.9398015836794560
2021-02-01,1000-10000,1407,9248540.6798320823663899
2021-02-01,10000-100000,2645,78606088.0010854306132475
2021-02-01,100000-1000000,244,42409873.845116028984
2021-02-01,1000000-10000000,4,7252877.487998999055
2021-03-01,<0.01,3,0.002555053200848870000000000000000000
2021-03-01,0.01-0.1,3,0.15841264884273562900
2021-03-01,0.1-1,6,4.65567824791014633900
2021-03-01,1-10,7,26.77937250740824380000
2021-03-01,10-100,16,1057.6451250923349224
2021-03-01,100-1000,102,54025.0456198629233298
2021-03-01,1000-10000,891,5578535.8949167003493415
2021-03-01,10000-100000,1371,39188840.0824645127365313
2021-03-01,100000-1000000,214,42341503.090552601164
2021-03-01,1000000-10000000,5,10673237.399390302019
2021-04-01,<0.01,1,1.000000000000000000E-18
2021-04-01,0.01-0.1,5,0.21567216744120616000
2021-04-01,0.1-1,1,0.50172867087647318000
2021-04-01,1-10,3,27.2976885693694920
2021-04-01,10-100,22,1011.0703959046688521
2021-04-01,100-1000,91,43063.4640338230751083
2021-04-01,1000-10000,764,4159829.8359831861424012
2021-04-01,10000-100000,1146,47182552.0745472609749434
2021-04-01,100000-1000000,138,27654665.546780429666
2021-04-01,1000000-10000000,3,4092862.830158384539
2021-05-01,<0.01,1,0.00865443352823860400
2021-05-01,0.01-0.1,1,0.01211304432928906400
2021-05-01,0.1-1,3,2.07942853527473613800
2021-05-01,1-10,10,38.9241582672323772
2021-05-01,10-100,22,813.9259130579714282
2021-05-01,100-1000,161,94265.4983972452818262
2021-05-01,1000-10000,940,4367198.5543406182522421
2021-05-01,10000-100000,2976,111631367.1901804980858836
2021-05-01,100000-1000000,201,42239099.775100073027
2021-05-01,1000000-10000000,19,65092283.209483170892
2021-05-01,>=10000000,2,30069085.210581223440
2021-06-01,<0.01,4,0.00210975598682814200
2021-06-01,0.01-0.1,6,0.12631277399378782600
2021-06-01,0.1-1,8,4.01566149908944818500
2021-06-01,1-10,132,407.79327229443633120000
2021-06-01,10-100,79,4115.1045390296948796
2021-06-01,100-1000,602,312238.6521804325667838
2021-06-01,1000-10000,1981,8428593.4573251878000604
2021-06-01,10000-100000,3114,81129127.7533450944299850
2021-06-01,100000-1000000,190,43751414.032368427171
2021-06-01,1000000-10000000,15,65383976.984540353283
2021-06-01,>=10000000,3,32182364.175369823632
2021-07-01,<0.01,5,0.01324907954815253600000000000000
2021-07-01,0.01-0.1,1,0.07385942197089232400
2021-07-01,0.1-1,15,5.98887340411411973500
2021-07-01,1-10,30,119.63555963200575340400
2021-07-01,10-100,124,6649.6615913670748803
2021-07-01,100-1000,703,368657.3166420183794173
2021-07-01,1000-10000,2568,11846795.9740351605532879
2021-07-01,10000-100000,4434,121569203.9980445224257372
2021-07-01,100000-1000000,372,82462923.714677398089
2021-07-01,1000000-10000000,26,74081545.190133846557
2021-07-01,>=10000000,2,24000000.000000000000
2021-08-01,<0.01,1,1.000000000000000000E-18
2021-08-01,0.01-0.1,1,0.01422186000621189500
2021-08-01,0.1-1,8,6.25080415945371757500
2021-08-01,1-10,19,76.58377877866647890000
2021-08-01,10-100,52,2270.8750379496211799
2021-08-01,100-1000,331,167737.2848678110501966
2021-08-01,1000-10000,2616,11444629.1338327723656461
2021-08-01,10000-100000,2992,87945079.9799593363222840
2021-08-01,100000-1000000,345,88762301.977683575833
2021-08-01,1000000-10000000,31,68644759.538488985817
2021-08-01,>=10000000,7,105616843.104243202224
2021-09-01,<0.01,1,0.00742053554665041900
2021-09-01,0.1-1,2,1.45899960772767814400
2021-09-01,1-10,25,102.97406739067959580000
2021-09-01,10-100,42,1725.4376550130990591
2021-09-01,100-1000,149,79777.2402158721045526
2021-09-01,1000-10000,1571,8555290.9249651377097114
2021-09-01,10000-100000,2671,78612746.6559394734565041
2021-09-01,100000-1000000,477,129641842.562763559847
2021-09-01,1000000-10000000,27,47786700.123999809011
2021-09-01,>=10000000,1,10000000.000000000000
2021-10-01,<0.01,3,0.00651969161343865800
2021-10-01,0.01-0.1,2,0.08849823422325640700
2021-10-01,0.1-1,11,4.68991402246520392400
2021-10-01,1-10,19,88.7140385924015154
2021-10-01,10-100,41,1746.2517571206986796
2021-10-01,100-1000,185,92406.3221102625482542
2021-10-01,1000-10000,1885,9767259.5243305784063831
2021-10-01,10000-100000,3684,145571841.8838742527450173
2021-10-01,100000-1000000,875,207538990.808048035503
2021-10-01,1000000-10000000,53,118447807.769177069594
2021-10-01,>=10000000,12,160000000.000000000000
2021-11-01,<0.01,14,0.02248263408748617200000000000000
2021-11-01,0.01-0.1,16,0.89782101077064758400
2021-11-01,0.1-1,67,31.87932480798159560100
2021-11-01,1-10,99,402.29897460389701694100
2021-11-01,10-100,97,4415.3486855037659704
2021-11-01,100-1000,599,333259.4778338128855395
2021-11-01,1000-10000,3268,16407454.1796858864667975
2021-11-01,10000-100000,5521,192869304.2149472771522238
2021-11-01,100000-1000000,1474,414299944.718239408111
2021-11-01,1000000-10000000,106,211503877.529805083855
2021-11-01,>=10000000,24,540000000.000000000000
2021-12-01,<0.01,11,0.01926770890825375800000000000000
2021-12-01,0.01-0.1,12,0.60497099023985806400
2021-12-01,0.1-1,61,28.76468559692992302400
2021-12-01,1-10,91,324.62715956178803850000
2021-12-01,10-100,130,6064.2352372023177531
2021-12-01,100-1000,557,287052.8427603298279337
2021-12-01,1000-10000,2442,12148283.2567014042480264
2021-12-01,10000-100000,5128,183945937.1884271001973200
2021-12-01,100000-1000000,1791,468467943.851020664440
2021-12-01,1000000-10000000,174,351862814.197193387013
2021-12-01,>=10000000,21,961105888.527940294690
2022-01-01,<0.01,46,0.085916946920932549000000
2022-01-01,0.01-0.1,26,1.11825462983960201800
2022-01-01,0.1-1,38,15.43197639290561457600
2022-01-01,1-10,68,233.08551087147009524400
2022-01-01,10-100,103,4269.5667930739787279
2022-01-01,100-1000,422,217791.4464886831943567
2022-01-01,1000-10000,2548,12574434.3006447390080229
2022-01-01,10000-100000,6874,244707857.9147514077890517
2022-01-01,100000-1000000,2089,565436561.520943465760
2022-01-01,1000000-10000000,299,767038628.368269341973
2022-01-01,>=10000000,57,1939985553.388172658760
2022-02-01,<0.01,30,0.0590622760859855420000000000
2022-02-01,0.01-0.1,20,0.97088552686525262600
2022-02-01,0.1-1,28,14.26595445200692818100
2022-02-01,1-10,68,274.5825079301511929
2022-02-01,10-100,149,6828.5991745102036395
2022-02-01,100-1000,432,222950.9504844262236986
2022-02-01,1000-10000,1870,8964209.7666929640943331
2022-02-01,10000-100000,4843,139348919.4050934074832505
2022-02-01,100000-1000000,1109,300952987.963497989597
2022-02-01,1000000-10000000,197,552099990.146721482711
2022-02-01,>=10000000,8,171443517.912664914739
2022-03-01,<0.01,39,0.066151283682491192000000
2022-03-01,0.01-0.1,24,0.96540786537431609700
2022-03-01,0.1-1,30,11.73033967188817288100
2022-03-01,1-10,66,230.61589456977932105700
2022-03-01,10-100,178,8689.4414461906094523
2022-03-01,100-1000,606,316491.5592609663341599
2022-03-01,1000-10000,2980,15229313.6670289003301502
2022-03-01,10000-100000,5930,170334793.2279887003883945
2022-03-01,100000-1000000,811,223291662.851657480852
2022-03-01,1000000-10000000,128,332423957.826452012860
2022-03-01,>=10000000,19,635761536.539111888747
2022-04-01,<0.01,88,0.100702631064876416000000000000000000
2022-04-01,0.01-0.1,32,1.44198512424790053700
2022-04-01,0.1-1,43,17.60473967184440950100
2022-04-01,1-10,58,219.04247835214921555200
2022-04-01,10-100,182,9743.9012970657928110
2022-04-01,100-1000,952,525952.6872915535891642
2022-04-01,1000-10000,6383,34223245.0087506558361656
2022-04-01,10000-100000,13276,423379578.8022339442245834
2022-04-01,100000-1000000,2390,594391324.083160536400
2022-04-01,1000000-10000000,162,419422190.858596025164
2022-04-01,>=10000000,13,488966345.845240575989
2022-05-01,<0.01,40,0.03394185858558188300000000000000
2022-05-01,0.01-0.1,19,0.69952587976387477000
2022-05-01,0.1-1,58,26.51351287519693554900
2022-05-01,1-10,62,308.69766297585093358000
2022-05-01,10-100,224,11245.3635824306637205
2022-05-01,100-1000,1267,685649.9771265491596587
2022-05-01,1000-10000,7445,34834619.3862962791721462
2022-05-01,10000-100000,9822,327987307.0254986936771642
2022-05-01,100000-1000000,2508,657795572.219284015229
2022-05-01,1000000-10000000,311,886674183.300937516132
2022-05-01,>=10000000,51,1807945315.930519464421
2022-06-01,<0.01,17,0.02186690004584287400000000000000
2022-06-01,0.01-0.1,18,0.87238788193095628200
2022-06-01,0.1-1,36,14.11804027239242090600
2022-06-01,1-10,66,274.40530126920336071000
2022-06-01,10-100,249,12224.9487635025022187
2022-06-01,100-1000,1215,649963.7512970001190534
2022-06-01,1000-10000,5716,25850418.5664201436723125
2022-06-01,10000-100000,4343,147281795.0721982295178037
2022-06-01,100000-1000000,1282,311269301.788545224614
2022-06-01,1000000-10000000,215,615357286.711310622838
2022-06-01,>=10000000,25,504882270.696313171417
