month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2023-07-01,23,20,1410827838952447775307718,1410827.838952447775,7,7,8
2023-08-01,33,30,1577323039643442027558498,1577323.039643442028,7,4,7
2023-09-01,28,28,1239050000886827143747689,1239050.000886827144,7,4,8
2023-10-01,20,20,270980461557568685048547,270980.461557568685,5,5,8
2023-11-01,7,7,8000000000000000000,8.0000000000000000,1,1,2
2024-07-01,1,1,12000000000000000000,12.0000000000000000,1,1,2
2025-01-01,1,1,37000000000000000000,37.0000000000000000,1,1,2
2025-04-01,1,1,20000000000000000000,20.0000000000000000,1,1,2
2025-08-01,2,2,20000000000000000000,20.0000000000000000,1,2,3
2025-12-01,4,4,2605000000000000000000,2605.0000000000000000,1,2,3
2026-01-01,3,3,2900000000000000000000,2900.0000000000000000,1,2,3
2026-02-01,4,4,9790820000000000000000,9790.8200000000000000,1,4,5
2026-03-01,1,1,20000000000000000000,20.0000000000000000,1,1,2
2026-04-01,9,5,1922522749598689422505,1922.5227495986894225,6,4,6
2026-05-01,12,5,1434462573611243495222,1434.4625736112434952,4,3,4
2026-06-01,17,9,1616287749052965989799,1616.2877490529659898,9,10,12
