month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2022-11-01,13,13,147260000,147.2600000000000000,7,8,10
2023-01-01,33,33,397880000,397.8800000000000000,13,24,26
2023-02-01,10,10,25000150810000,25000150.810000000000,7,6,9
2023-03-01,35,35,538516000,538.5160000000000000,33,18,35
2023-06-01,6,6,95050010000,95050.010000000000,4,6,8
2023-07-01,2,2,14343473,14.3434730000000000,2,1,3
2023-08-01,412,412,7437921710413,7437921.710413000000,117,274,303
2023-09-01,1669,1669,22573712597429,22573712.597429000000,489,784,904
2023-10-01,3038,3037,72319874351777,72319874.351777000000,735,1102,1283
2023-11-01,4881,4881,46961856215792,46961856.215792000000,1017,1548,1752
2023-12-01,5484,5211,141817386461456,141817386.4614560000,1505,1862,2377
2024-01-01,5941,5939,164455365857847,164455365.8578470000,1459,1931,2287
2024-02-01,7750,7748,192277041605168,192277041.6051680000,1924,2447,2781
2024-03-01,10026,10026,225236875361794,225236875.3617940000,2713,3401,3884
2024-04-01,13527,13526,170628473479007,170628473.4790070000,3258,3680,4387
2024-05-01,18952,18949,211903103589982,211903103.5899820000,4205,4628,5485
2024-06-01,26624,26624,467506731846072,467506731.8460720000,5869,6363,7370
2024-07-01,29097,29097,657418683421661,657418683.4216610000,6020,6466,7741
2024-08-01,35460,35445,1144314417451791,1144314417.4517910000,6871,7735,8867
2024-09-01,31913,31905,463137910333885,463137910.3338850000,6736,7455,8789
2024-10-01,34511,34510,651160205296079,651160205.2960790000,6740,7522,8694
2024-11-01,26637,26637,942135212604067,942135212.6040670000,5889,6438,7865
2024-12-01,28330,28330,1455584941682805,1455584941.6828050000,6023,7049,8487
2025-01-01,38596,38590,894817731889475,894817731.8894750000,7360,8205,9914
2025-02-01,42764,42731,1665585867989534,1665585867.9895340000,7665,8331,10479
2025-03-01,70369,70318,1652269902994572,1652269902.9945720000,9006,10299,12432
2025-04-01,103401,103303,1971920576835453,1971920576.8354530000,12268,13760,15983
2025-05-01,127139,127083,1799277341224599,1799277341.2245990000,13677,15181,17164
2025-06-01,101756,101360,1724990448232042,1724990448.2320420000,12222,14016,15847
2025-07-01,83989,83813,2030893360865758,2030893360.8657580000,13417,14906,17333
2025-08-01,94133,93784,1712408748922359,1712408748.9223590000,13859,15426,17874
2025-09-01,95614,95224,4640029368028020,4640029368.0280200000,15981,18178,20592
2025-10-01,110494,110078,1967769785808148,1967769785.8081480000,18379,20544,23424
2025-11-01,105161,104837,4547823873001792,4547823873.0017920000,17415,19903,22275
2025-12-01,130056,129589,8194664249303774,8194664249.3037740000,21847,25294,27663
2026-01-01,141313,140172,4053444616243161,4053444616.2431610000,25934,31334,37750
2026-02-01,97109,96661,3000064861068164,3000064861.0681640000,19335,19343,24737
2026-03-01,112866,111985,4956412612909354,4956412612.9093540000,20484,22016,27274
2026-04-01,90768,90139,7354591426880665,7354591426.8806650000,18151,19778,23676
2026-05-01,86481,85420,3022595382782472,3022595382.7824720000,15772,18037,20592
2026-06-01,70175,69858,5807481408092119,5807481408.0921190000,14880,15936,18619
