month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2019-11-01,79030721.973528061185,892,892,13121,17323
2019-12-01,144473294.52316244,2444,2043,34308,48215
2020-01-01,407068730.45437779,9215,8069,61974,105165
2020-02-01,1632605268.70125023,8012,5122,96893,184620
2020-03-01,1126737716.70344532,7659,3948,110947,213475
2020-04-01,576559033.82281206,7113,3946,74517,132637
2020-05-01,530305993.00759043,6249,3184,54296,95160
2020-06-01,781055360.82623540,9835,6054,61458,115330
2020-07-01,5449234556.72175200,14292,9421,113509,219899
2020-08-01,5609492295.14110187,12822,6610,124719,219064
2020-09-01,14517053893.61244719,12194,6507,152332,245530
2020-10-01,4688739449.30925405,11486,5469,95299,150539
2020-11-01,6399620474.12405273,10462,4632,128115,188767
2020-12-01,6192749492.47520738,13793,7063,203500,278864
2021-01-01,12718992392.70272477,12232,5758,215339,308251
2021-02-01,55157756409.62364713,8456,3647,112041,167682
2021-03-01,14775251046.72827403,8494,3988,90824,131226
2021-04-01,24257947301.68708963,8758,3969,96307,143824
2021-05-01,54734035122.16407624,9770,4519,146672,243375
2021-06-01,38100653295.58235824,10895,5468,149599,241791
2021-07-01,33195242699.78803061,10272,5575,134997,203131
2021-08-01,19638688281.39073915,8145,3565,111441,164358
2021-09-01,22352737368.66014460,7932,3482,87634,126646
2021-10-01,33069437606.07791764,7908,3627,108865,146800
2021-11-01,33110555340.11067761,7197,3206,71863,103448
2021-12-01,209381457383.16733617,7031,2947,78450,115942
2022-01-01,29669607507.78283269,5867,2012,64914,104823
2022-02-01,26123183784.00329654,5203,1782,55926,84899
2022-03-01,25670130337.61777571,5633,1985,63068,94487
2022-04-01,23850754013.82455975,4658,1514,52026,80500
2022-05-01,56635941235.30190164,5640,1868,81054,136815
2022-06-01,87371852426.94372925,5429,1760,93089,145682
2022-07-01,138659027624.77046031,4970,1602,86684,126448
2022-08-01,234554521201.82226465,4939,1776,100022,150204
2022-09-01,186138034080.06346571,5405,2006,98147,151992
2022-10-01,77214162788.55384893,4820,1720,65380,97958
2022-11-01,101936569431.28824383,5885,2352,113219,173544
2022-12-01,16840200666.77369731,5035,1812,62987,97568
2023-01-01,13942532145.05447044,4923,1589,58779,94337
2023-02-01,13402076690.34503501,3840,1050,57427,87406
2023-03-01,36184797386.93136718,5171,1773,100464,165712
2023-04-01,14711307977.53319031,3664,1020,45573,72497
2023-05-01,11942381315.95534496,3362,1046,33072,50965
2023-06-01,15466097690.08875829,3432,893,39682,63662
2023-07-01,29906247030.57584975,3483,1056,37267,57730
2023-08-01,20331136867.48837618,3760,1134,41851,63854
2023-09-01,24048254806.40267823,3443,887,40332,59656
2023-10-01,64091114831.26999338,3429,873,57824,84312
2023-11-01,85108178551.01510246,3114,742,49399,71798
2023-12-01,74716867108.12098572,3154,793,59119,95563
2024-01-01,157647000638.38375422,3554,985,79663,128946
2024-02-01,111540781468.13966498,3209,804,52916,85223
2024-03-01,102358339949.46375195,3467,823,75574,108542
2024-04-01,374993363355.08873236,3593,1004,75882,112673
2024-05-01,224291447944.62858301,3577,966,71009,109681
2024-06-01,224199409337.77297803,3368,869,56461,88091
2024-07-01,310881808087.34922968,3421,776,80161,120210
2024-08-01,458180510937.43478215,3932,877,104398,161091
2024-09-01,200814268175.83852281,3304,747,62178,95258
2024-10-01,101202840483.32327548,2928,653,48174,76473
2024-11-01,111464711178.07176541,3319,715,65872,104628
2024-12-01,72880205603.28987578,3237,688,65981,107151
2025-01-01,77592985538.05253668,3021,612,63970,103430
2025-02-01,119911810198.35096234,3700,845,122832,194793
2025-03-01,170521449234.09800847,3826,844,151536,243645
2025-04-01,213393419826.09639936,3723,931,128036,216589
2025-05-01,255250909432.39112953,3426,827,123802,203379
2025-06-01,223816973828.73618939,3538,1017,113462,189219
2025-07-01,146377428218.71884739,3661,955,119915,205830
2025-08-01,63922773879.45427807,4038,1292,143264,256400
2025-09-01,60804439752.39128105,4396,1562,117767,214242
2025-10-01,58176040517.21015121,4195,1426,171231,321183
2025-11-01,53345613261.31498875,4359,1478,195711,360276
2025-12-01,51797545615.90236790,4009,1233,183733,367285
2026-01-01,50591941007.68943847,4928,2312,176294,361197
2026-02-01,35954619549.45615422,6038,2854,224480,469018
2026-03-01,51332864764.14565992,15770,12279,229733,437883
2026-04-01,39852383843.07596497,17482,14567,185130,347567
2026-05-01,38347396172.01739315,14016,11203,147729,257300
2026-06-01,33461698576.82167683,15230,12065,199871,355608
