month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2023-06-01,1376000.000000000000,3,3,3,3
2023-07-01,8705856.014314434497,45,43,61,61
2023-08-01,29596688.073531916096,39,19,95,95
2023-09-01,16573914.162796782868,24,7,36,36
2023-10-01,25669201.446602153549,48,29,86,86
2023-11-01,35869218.335118620000,25,12,68,68
2023-12-01,41942086.682693850000,20,8,95,95
2024-01-01,54820567.374564820000,32,19,135,135
2024-02-01,48675222.941847120000,36,19,150,150
2024-03-01,10516257.390427340000,32,14,71,71
2024-04-01,3528420.106683460000,27,13,123,123
2024-05-01,2277628.003240950000,35,14,112,112
2024-06-01,2263522.772071560000,38,20,115,115
2024-07-01,2574213.744855620000,28,8,119,119
2024-08-01,7166174.129617550000,41,19,149,149
2024-09-01,1839845.749317100000,31,15,90,90
2024-10-01,4641655.433861323990,57,38,148,148
2024-11-01,603713.729368380000,47,28,80,80
2024-12-01,1342904.628765430000,41,26,86,86
2025-01-01,4172184.774770858495,76,49,198,198
2025-02-01,2873256.229884771282,75,47,339,339
2025-03-01,1351444.882636572849,39,13,87,87
2025-04-01,2573956.498073410000,32,14,80,80
2025-05-01,889573.322217952190,20,3,86,86
2025-06-01,140218.443202840000,21,4,31,31
2025-07-01,4223383.228511780000,17,6,41,41
2025-08-01,4187068.836953315483,14,4,49,49
2025-09-01,69333.684600000000,16,7,31,31
2025-10-01,365256.771555970000,18,5,19,19
2025-11-01,108301.446199500000,19,8,17,17
2025-12-01,10254.289600000000,3,0,2,2
2026-01-01,80.0000000000000000,2,1,1,1
2026-02-01,1440.0000000000000000,2,1,1,1
2026-03-01,1263397.389535540000,13,2,10,10
2026-04-01,336504.059900000000,16,10,12,12
2026-05-01,0.02500000000000100000,4,3,2,2
2026-06-01,29124.165048406334,24,18,27,27
