month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2023-07-01,1410827.838952447775,8,8,20,23
2023-08-01,1577323.039643442028,7,2,30,33
2023-09-01,1239050.000886827144,8,1,28,28
2023-10-01,270980.461557568685,8,4,20,20
2023-11-01,8.0000000000000000,2,0,7,7
2024-07-01,12.0000000000000000,2,1,1,1
2025-01-01,37.0000000000000000,2,1,1,1
2025-04-01,20.0000000000000000,2,1,1,1
2025-08-01,20.0000000000000000,3,2,2,2
2025-12-01,2605.0000000000000000,3,2,4,4
2026-01-01,2900.0000000000000000,3,2,3,3
2026-02-01,9790.8200000000000000,5,4,4,4
2026-03-01,20.0000000000000000,2,2,1,1
2026-04-01,1922.5227495986894225,6,4,5,9
2026-05-01,1434.4625736112434952,4,1,5,12
2026-06-01,1616.2877490529659898,12,5,9,17
