month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2017-11-01,15.0103818989476212,20,20,11,11
2017-12-01,366073563.93590542,6296296,6296279,18325647,18325647
2018-01-01,373326941.56570113,8808768,7201791,24620587,24620587
2018-02-01,138056590.26580674,4630787,3049401,13476832,13476832
2018-03-01,55042395.400594819458,3973209,2354298,11198428,11198428
2018-04-01,50926972.843985949998,3643065,2195262,10699408,10699408
2018-05-01,62097010.845459736982,4584223,2709450,12977177,12977177
2018-06-01,62706347.432669280036,4023280,2245562,11080224,11080224
2018-07-01,45207513.114182238502,3226553,1798308,9605136,9605136
2018-08-01,47399409.239960934679,3235065,1789673,9897936,9897936
2018-09-01,59721313.014723483021,2620389,1262965,8568261,8568261
2018-10-01,52219623.357585243231,2640156,1324774,8496235,8496235
2018-11-01,89988328.929271471372,2509444,1343781,8325027,8325027
2018-12-01,101443351.58890017,2669252,1409557,8336240,8336240
2019-01-01,73702157.127108391131,2466777,1259500,7798949,7798949
2019-02-01,53184157.678346792673,1898799,962243,6112618,6112618
2019-03-01,68697269.007284969008,2640334,1451287,8166014,8166014
2019-04-01,81674340.834160970971,3274372,1798627,9473840,9473840
2019-05-01,96914027.715287394036,3841749,2556488,10704589,10704589
2019-06-01,76022968.264365228163,4145383,2494324,10734685,10734685
2019-07-01,61467918.851374866955,3293390,1835173,8851288,8851288
2019-08-01,56881416.901696909712,3194419,1913180,8576306,8576306
2019-09-01,57218694.395171803300,2733258,1564751,7429220,7429220
2019-10-01,48176054.636559128144,2808349,1695451,7055385,7055385
2019-11-01,44413556.253942097571,2584807,1509038,6712459,6712459
2019-12-01,42575178.506056618051,2322470,1371552,5944001,5944001
2020-01-01,41295502.560624141729,2354347,1279545,6422996,6422996
2020-02-01,52636343.012861501352,2942804,1545343,7225603,7225603
2020-03-01,89925019.488856793326,3255291,1963470,8045181,8045181
2020-04-01,58579515.431339191524,3682672,2302523,9030603,9030603
2020-05-01,59616862.546125572027,4303402,2857955,10794445,10794445
2020-06-01,60073550.358387233627,4552888,2880700,11272303,11272303
2020-07-01,76433043.494266252670,5064615,3131135,13859022,13859022
2020-08-01,90847007.707867664929,5296255,3149425,14170273,14170273
2020-09-01,136017070.76937252,4367564,2311195,11930143,11930143
2020-10-01,80702388.164227670664,5269616,2819504,12068468,12068468
