month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2024-08-01,400.0000000000000000,3,3,3,3
2024-09-01,2249213.000000000000,7,4,38,38
2024-10-01,52093122.990000000000,17,11,115,115
2024-11-01,49836589.450000000000,13,2,57,57
2024-12-01,85348882.438703180000,40,28,81,81
2025-01-01,206023906.80837444,79,63,559,672
2025-02-01,185971467.50748449,131,87,1083,1434
2025-03-01,157943732.94138782,123,68,1063,1507
2025-04-01,273272324.06338553,202,124,1959,2991
2025-05-01,325107106.23492596,241,123,2067,3270
2025-06-01,867105413.14317733,312,147,2627,5045
2025-07-01,1066060980.14692354,416,195,3700,6977
2025-08-01,1098045675.90646274,466,204,4585,9539
2025-09-01,1647466437.93399237,625,290,5075,10099
2025-10-01,1837760901.78756739,642,265,6799,13079
2025-11-01,1672653486.91617310,648,230,5542,11224
2025-12-01,1342953128.21121085,709,317,4582,9941
2026-01-01,949072324.77014415,702,305,3942,9136
2026-02-01,1046477691.47741744,626,215,3980,9073
2026-03-01,3737796013.63047713,591,223,5298,12254
2026-04-01,6037276264.24445512,767,333,6437,14962
2026-05-01,2699272817.71526461,677,292,4918,12124
2026-06-01,3948650456.08001478,760,366,5548,14068
