month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2025-03-01,14,14,4499593042350000000000000,4499593.042350000000,4,9,10
2025-04-01,76,76,9999427563114813639403648,9999427.563114813639,44,56,81
2025-05-01,1647,1444,38930683022605051610837054,38930683.022605051611,814,853,1101
2025-06-01,42097,41387,102667465986185493588962584,102667465.98618549,32947,19661,36974
2025-07-01,11720,10994,190909561983073066955587701,190909561.98307307,8266,5256,10236
2025-08-01,10110,9989,495656088517550031564775401,495656088.51755003,5921,4361,7228
2025-09-01,37798,37209,1542203901335162541706433368,1542203901.33516254,20694,16484,23862
2025-10-01,18768,18592,1353594285288791280162027194,1353594285.28879128,7138,5062,8198
2025-11-01,10118,10045,1705380291623502015282042874,1705380291.62350202,3190,2995,3910
2025-12-01,16589,16526,3344134787603627865220462177,3344134787.60362787,7622,6743,8515
2026-01-01,12861,12678,5371124791304040425780752993,5371124791.30404043,3580,3320,4548
2026-02-01,8233,8206,3306092621939766012042683319,3306092621.93976601,2017,1908,2645
2026-03-01,6483,6415,2579269867732151542456678043,2579269867.73215154,1353,1387,1884
2026-04-01,8085,7789,2589942076706774325047398638,2589942076.70677433,1831,2067,2598
2026-05-01,6833,6593,1645225026494384342777228461,1645225026.49438434,1593,1296,2088
2026-06-01,8299,8240,4213279885861974059466335058,4213279885.86197406,1550,1436,2005
