month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2023-02-01,25000009.000000000000,5,5,6,6
2023-03-01,276.7580000000000000,3,1,15,15
2023-06-01,14965.646527000000,4,3,9,9
2023-08-01,4699780.837821000000,153,150,228,231
2023-09-01,10010719.882616000000,234,204,400,402
2023-10-01,10559614.432466000000,259,196,511,511
2023-11-01,16222144.184090000000,283,230,456,456
2023-12-01,70201839.732043000000,594,505,1412,1457
2024-01-01,106316925.6625830000,655,525,1881,1882
2024-02-01,115386842.6812260000,504,354,1929,1931
2024-03-01,220116313.3890680000,777,570,2961,2962
2024-04-01,170689538.6223330000,772,565,3725,3728
2024-05-01,37431758.842484000000,913,674,2758,2764
2024-06-01,100158517.666621000000,930,685,3502,3507
2024-07-01,264620786.3473120000,1194,884,4460,4466
2024-08-01,388376142.4711060000,1489,1175,4454,4457
2024-09-01,215697381.0791080000,1217,859,3602,3611
2024-10-01,343225901.4639500000,1230,846,3982,3984
2024-11-01,209594768.2338220000,1234,833,2818,2820
2024-12-01,148962937.5585600000,1294,911,2497,2515
2025-01-01,64006388.780109000000,1537,1126,3040,3078
2025-02-01,614897476.0364030000,2214,1685,5581,5613
2025-03-01,368565074.2327080000,2489,1787,6857,6881
2025-04-01,348955828.2909890000,3007,2221,7080,7097
2025-05-01,240660169.5048100000,2879,2137,6446,6474
2025-06-01,137474582.4654420000,2407,1721,5467,5483
2025-07-01,235816429.7732340000,2754,2000,6174,6198
2025-08-01,249185340.5552300000,2895,2089,6822,6844
2025-09-01,1148815178.4338780000,3370,2525,9758,9778
2025-10-01,1131566222.1281610000,4615,3473,12200,12222
2025-11-01,1878066601.4516050000,4365,2994,13738,13869
2025-12-01,2577757109.9120670000,4395,3028,14340,14532
2026-01-01,2527408826.1086930000,5118,3552,18381,18481
2026-02-01,3028819240.8798490000,5818,3941,18927,19113
2026-03-01,2502368010.1392660000,9245,6915,20350,20619
2026-04-01,3369694217.3580300000,5667,3738,13894,14149
2026-05-01,1859830139.9255660000,5407,3372,13992,14210
2026-06-01,1158464800.4088910000,4829,2880,14714,14880
