size_bucket,transfer_count,bucket_volume
<0.01,469,0.340796356703826167000000000000000000
0.01-0.1,225,9.52538569443848380800
0.1-1,995,479.24314885104208839800
1-10,8003,42788.55199625909357051400
10-100,45093,1856577.3073534307994710
100-1000,48256,18291084.4129095476712506
1000-10000,25025,62758704.7133677873452288
10000-100000,7434,330555343.1418783739280580
100000-1000000,5994,1347305850.403568057358
1000000-10000000,581,1924345250.680434609018
>=10000000,138,1764493952.509883114518
