month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2020-12-01,2948,2925,73208189718472788087763036,73208189.718472788088,20,1176,1196
2021-01-01,7034,6747,304270041890054700577627164,304270041.89005470,63,1917,1980
2021-02-01,2463,2451,112753578792562311795792197,112753578.79256231,35,669,704
2021-03-01,2615,2604,123058853232642478547105550,123058853.23264248,40,565,605
2021-04-01,2004,1853,84370000921607053373692733,84370000.921607053374,44,642,686
2021-05-01,2532,2528,149425265860239999406146241,149425265.86024000,52,500,552
2021-06-01,2489,2484,92039440716899538986102659,92039440.716899538986,49,530,579
2021-07-01,3328,3246,120338016471427990895930539,120338016.47142799,64,856,920
2021-08-01,3603,3327,212073919614978671712266441,212073919.61497867,59,936,995
2021-09-01,3068,2807,140520083041150520604474229,140520083.04115052,55,836,891
2021-10-01,4895,4636,299241226465091415314994645,299241226.46509142,75,1725,1800
2021-11-01,15492,14923,580237717416168374912173031,580237717.41616837,168,8420,8588
2021-12-01,8514,8009,561021694568494065086071960,561021694.56849407,108,3499,3607
2022-01-01,8953,8644,1064652484598627546594924194,1064652484.59862755,124,4004,4128
2022-02-01,5326,5000,711149563810802599730427846,711149563.81080260,103,2258,2361
2022-03-01,5123,4795,385823096429684622668841265,385823096.42968462,109,2124,2233
2022-04-01,8720,8234,686632967134362924794887404,686632967.13436292,129,2445,2574
2022-05-01,7982,7717,1052801839027025428034117413,1052801839.02702543,135,2144,2279
2022-06-01,5055,4899,499723524332516818835855530,499723524.33251682,122,1672,1794
2022-07-01,3954,3831,240025402186395478608588472,240025402.18639548,129,1541,1670
2022-08-01,4410,4281,368694131220917546124508126,368694131.22091755,154,1776,1930
2022-09-01,4904,4782,337186795006150294089494769,337186795.00615029,146,1782,1928
2022-10-01,4253,4104,227717789581891854751250833,227717789.58189185,141,1912,2053
2022-11-01,4449,4355,305306807597170369615262165,305306807.59717037,170,1631,1801
2022-12-01,3357,3252,159229288520033300096758279,159229288.52003330,154,1111,1265
2023-01-01,5096,4941,190875325157988788810760963,190875325.15798879,167,1385,1552
2023-02-01,5274,5182,182884854696981250658801652,182884854.69698125,162,1132,1294
2023-03-01,4528,4434,385499892044400618953879088,385499892.04440062,197,1270,1467
2023-04-01,3555,3435,148383490120121410700667177,148383490.12012141,149,876,1025
2023-05-01,2111,2054,113320018572528776215812435,113320018.57252878,127,573,700
2023-06-01,3029,2980,153674248478150287141963519,153674248.47815029,150,821,971
2023-07-01,2738,2643,146760048140546717221873990,146760048.14054672,139,892,1031
2023-08-01,3335,3282,163434400567485114829473457,163434400.56748511,144,931,1075
2023-09-01,2215,2176,87518792358644004111349367,87518792.358644004111,127,727,854
2023-10-01,3270,3231,191375636086275606090362397,191375636.08627561,154,1029,1183
2023-11-01,3049,3028,123666796860521451326000736,123666796.86052145,129,831,960
2023-12-01,2774,2733,108208462108853066139839280,108208462.10885307,127,828,955
2024-01-01,3720,3651,149273143172080714815136254,149273143.17208071,147,931,1078
2024-02-01,2869,2840,119333824364574593849455009,119333824.36457459,127,1088,1215
2024-03-01,3072,3020,178793397834063405063538754,178793397.83406341,131,789,920
2024-04-01,3007,2904,221577692729442492526618967,221577692.72944249,151,832,983
2024-05-01,2358,2337,116120195092159026712003293,116120195.09215903,143,731,874
2024-06-01,2320,2282,106911627963765078614690996,106911627.96376508,142,596,738
2024-07-01,2392,2331,70754051961236897816928026,70754051.961236897817,156,627,783
2024-08-01,3085,3016,84578390228825558481715489,84578390.228825558482,167,840,1007
2024-09-01,1699,1664,55846996778286838947774357,55846996.778286838948,141,550,691
2024-10-01,1552,1518,45367503700508793700628628,45367503.700508793701,130,486,616
2024-11-01,2305,2278,93195171430330580509601005,93195171.430330580510,130,546,676
2024-12-01,3288,3243,95724140068377492755059993,95724140.068377492755,141,564,705
2025-01-01,2231,2202,63483694084892573605846245,63483694.084892573606,129,556,685
2025-02-01,2103,2076,46444799692288065689469854,46444799.692288065689,139,470,609
2025-03-01,2200,2174,44985234245671773495578335,44985234.245671773496,137,659,796
2025-04-01,2015,1983,35250433406515998589035003,35250433.406515998589,169,442,611
2025-05-01,1973,1953,30926011761468741576460034,30926011.761468741576,125,363,488
2025-06-01,1192,1166,15342367358420492191375231,15342367.358420492191,108,274,382
2025-07-01,2971,2541,30887018161445068117981160,30887018.161445068118,107,292,399
2025-08-01,2227,1950,21462389548124052500579490,21462389.548124052501,123,269,392
2025-09-01,2409,2053,16510747866904056548259443,16510747.866904056548,103,231,334
2025-10-01,3168,2797,25797668221697559399421843,25797668.221697559399,112,245,357
2025-11-01,2310,2088,12196321487320688875615276,12196321.487320688876,95,179,274
2025-12-01,1265,962,4764741705682352521423001,4764741.705682352521,105,218,323
2026-01-01,2259,1871,5827048269166241874301183,5827048.269166241874,113,277,390
2026-02-01,638,618,5981928710451029742738103,5981928.710451029743,112,204,316
2026-03-01,630,601,7549335495775448069275371,7549335.495775448069,100,220,320
2026-04-01,429,421,5778153945251055762668761,5778153.945251055763,81,168,249
2026-05-01,671,653,4663695812994554525958736,4663695.812994554526,82,208,290
2026-06-01,1319,1263,8237189570909221857576631,8237189.570909221858,85,189,274
