month,size_bucket,transfer_count,bucket_volume
2024-08-01,100-1000,3,400.0000000000000000
2024-09-01,10-100,9,653.0000000000000000
2024-09-01,100-1000,13,3605.0000000000000000
2024-09-01,1000-10000,9,27515.0000000000000000
2024-09-01,10000-100000,7,350000.000000000000
2024-09-01,100000-1000000,17,2760000.000000000000
2024-10-01,10-100,13,649.5300000000000000
2024-10-01,100-1000,55,9981.0000000000000000
2024-10-01,1000-10000,28,131962.0000000000000000
2024-10-01,10000-100000,67,2473150.000000000000
2024-10-01,100000-1000000,16,4240000.000000000000
2024-10-01,1000000-10000000,8,22000000.000000000000
2024-10-01,>=10000000,2,28000000.000000000000
2024-11-01,10-100,5,200.0000000000000000
2024-11-01,100-1000,14,2368.0000000000000000
2024-11-01,10000-100000,85,2449201.010000000000
2024-11-01,100000-1000000,3,715001.880000000000
2024-11-01,>=10000000,2,48035243.000000000000
2024-12-01,0.01-0.1,11,0.16845530000000000000
2024-12-01,0.1-1,6,1.88289710000000000000
2024-12-01,1-10,148,710.33805982626168300000
2024-12-01,10-100,575,26438.8925545600000000
2024-12-01,100-1000,319,85128.0051437881831000
2024-12-01,1000-10000,34,106561.1870575000000000
2024-12-01,10000-100000,23,405907.8800000000000000
2024-12-01,100000-1000000,18,5731270.000000000000
2024-12-01,1000000-10000000,35,74290859.000000000000
2024-12-01,>=10000000,2,50398523.000000000000
2025-01-01,<0.01,21,0.051391392634667409000000
2025-01-01,0.01-0.1,66,2.66904350318665884600
2025-01-01,0.1-1,138,60.17153892210436567100
2025-01-01,1-10,220,1012.34150570542970401100
2025-01-01,10-100,657,31020.6296203116071772
2025-01-01,100-1000,462,156858.7524154901026049
2025-01-01,1000-10000,108,376051.4614382416375699
2025-01-01,10000-100000,53,2093437.0147027107504122
2025-01-01,100000-1000000,164,62588839.129340983788
2025-01-01,1000000-10000000,156,365256210.834106250000
2025-02-01,<0.01,17,0.0689063801129455680000000000
2025-02-01,0.01-0.1,187,8.91586527662784166500
2025-02-01,0.1-1,232,99.49873253803346744100
2025-02-01,1-10,490,2268.10080649732680890000
2025-02-01,10-100,1151,47218.5819582563333814
2025-02-01,100-1000,640,214461.9168328944321459
2025-02-01,1000-10000,189,601633.0864795224830958
2025-02-01,10000-100000,106,2544966.867946584343
2025-02-01,100000-1000000,182,72951296.381226122018
2025-02-01,1000000-10000000,160,379374662.496432600000
2025-02-01,>=10000000,1,10064330.000000000000
2025-03-01,<0.01,48,0.243879854533279101000000
2025-03-01,0.01-0.1,136,5.45279773340975965200
2025-03-01,0.1-1,225,110.25611248780556847000
2025-03-01,1-10,438,2021.73656532111554750000
2025-03-01,10-100,999,39329.9851738210822601
2025-03-01,100-1000,833,284396.0563709462744522
