month,newly_adopted_addresses
2025-03-01,8
2025-04-01,382
2025-05-01,2813
2025-06-01,80574
2025-07-01,2095
2025-08-01,2926
2025-09-01,4736
2025-10-01,1855
2025-11-01,947
2025-12-01,4017
2026-01-01,1626
2026-02-01,807
2026-03-01,640
2026-04-01,957
2026-05-01,490
2026-06-01,591
