month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2022-05-01,8,8,77300000,77.3000000000000000,3,5,5
2022-06-01,118,110,5936822930,5936.8229300000000000,42,70,71
2022-07-01,1073,845,4664741512390,4664741.512390000000,271,322,323
2022-08-01,4107,3474,101568648004419,101568648.0044190000,1338,1444,1453
2022-09-01,3917,2731,147886206025963,147886206.0259630000,380,533,559
2022-10-01,4885,3674,196651805824360,196651805.8243600000,520,621,656
2022-11-01,3296,2414,234841624163114,234841624.1631140000,448,601,656
2022-12-01,1317,1008,36074156835573,36074156.835573000000,276,367,420
2023-01-01,1440,1036,36139539577901,36139539.577901000000,256,327,391
2023-02-01,1454,954,50239434685380,50239434.685380000000,301,339,411
2023-03-01,5984,4309,198668540242033,198668540.2420330000,1041,1091,1244
2023-04-01,2317,1863,119664556496874,119664556.4968740000,496,618,688
2023-05-01,1733,1405,117389130988756,117389130.9887560000,387,475,558
2023-06-01,1861,1453,69547772717977,69547772.717977000000,420,484,587
2023-07-01,1862,1425,91420733857743,91420733.857743000000,494,484,648
2023-08-01,1892,1416,98176130429645,98176130.429645000000,415,491,589
2023-09-01,1618,1285,39359554456503,39359554.456503000000,444,535,633
2023-10-01,2495,1743,81616576682002,81616576.682002000000,462,589,682
2023-11-01,2320,1730,114171276502864,114171276.5028640000,540,572,750
2023-12-01,3168,2089,102103849320898,102103849.3208980000,453,565,674
2024-01-01,2771,1907,58621104692020,58621104.692020000000,474,600,719
2024-02-01,2023,1524,38122512430993,38122512.430993000000,383,499,591
2024-03-01,2531,1900,71365724973965,71365724.973965000000,466,592,706
2024-04-01,2080,1646,79645779166712,79645779.166712000000,531,604,784
2024-05-01,2794,2101,43601603594530,43601603.594530000000,492,646,766
2024-06-01,2776,2116,38411360062987,38411360.062987000000,693,635,906
2024-07-01,3626,2491,93038140548380,93038140.548380000000,517,674,775
2024-08-01,4126,2886,159300597364499,159300597.3644990000,563,706,832
2024-09-01,3811,2666,209511713212133,209511713.2121330000,608,769,865
2024-10-01,3793,2836,262237853166621,262237853.1666210000,640,864,975
2024-11-01,4903,3542,390887992193879,390887992.1938790000,857,1068,1238
2024-12-01,4948,3636,385421176879691,385421176.8796910000,962,1188,1374
2025-01-01,6247,4524,326324927780547,326324927.7805470000,1069,1436,1632
2025-02-01,7053,4784,489909948906657,489909948.9066570000,1114,1324,1545
2025-03-01,12579,7672,391273776271964,391273776.2719640000,1372,1661,1953
2025-04-01,22307,13394,914522366367980,914522366.3679800000,1722,2320,2592
2025-05-01,17608,11613,886803830364277,886803830.3642770000,1989,2241,2661
2025-06-01,16426,10397,563553562024784,563553562.0247840000,1833,2212,2616
2025-07-01,26953,16457,872172577531350,872172577.5313500000,2896,3090,3786
2025-08-01,34744,20437,943125095061409,943125095.0614090000,3277,3718,4194
2025-09-01,32772,19136,1020004147459041,1020004147.4590410000,3304,3793,4270
2025-10-01,42445,24819,1380743728851488,1380743728.8514880000,3993,4924,5401
2025-11-01,34940,20898,1111151189413093,1111151189.4130930000,3843,4638,5205
2025-12-01,46545,26924,1806697997893299,1806697997.8932990000,4467,5489,6048
2026-01-01,65636,38306,1640337630450527,1640337630.4505270000,7105,8132,8807
2026-02-01,82892,50131,1815213247422766,1815213247.4227660000,9434,10290,11261
2026-03-01,81725,49449,2110084279426284,2110084279.4262840000,7467,8474,9115
2026-04-01,57129,34084,1908111547284435,1908111547.2844350000,6797,7572,8230
2026-05-01,52269,35524,1599968589239122,1599968589.2391220000,6802,7306,7974
2026-06-01,69695,44633,1474125419929257,1474125419.9292570000,8056,8623,9391
