month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2022-05-01,26.6000000000000000,3,3,3,3
2022-06-01,717.8100000000000000,37,35,52,52
2022-07-01,1783226.121449000000,220,214,324,324
2022-08-01,75370711.311117000000,1252,1217,2224,2224
2022-09-01,82719672.948520000000,288,235,918,918
2022-10-01,70900934.920307000000,272,211,1123,1123
2022-11-01,145448730.7880790000,327,248,594,594
2022-12-01,6191871.581465000000,172,124,176,176
2023-01-01,4128571.189973000000,168,114,187,187
2023-02-01,5258400.665219000000,155,91,171,171
2023-03-01,35159620.525310000000,419,333,372,372
2023-04-01,25303551.827061000000,248,179,265,265
2023-05-01,45943873.156992000000,225,156,331,331
2023-06-01,17848198.749663000000,245,148,384,384
2023-07-01,28587329.919274000000,273,176,329,329
2023-08-01,19358105.613753000000,250,165,249,250
2023-09-01,12012265.100569000000,310,199,292,292
2023-10-01,22297836.964019000000,336,209,455,455
2023-11-01,36252594.766671000000,339,198,471,471
2023-12-01,23263364.505688000000,337,219,432,434
2024-01-01,6822617.176028000000,363,242,436,440
2024-02-01,7023162.102742000000,287,198,347,347
2024-03-01,12762886.901093000000,337,236,400,401
2024-04-01,25250305.225979000000,323,217,361,364
2024-05-01,12619214.310039000000,382,262,573,575
2024-06-01,10689200.883835000000,356,227,647,647
2024-07-01,33740439.196582000000,390,263,766,766
2024-08-01,63486784.921868000000,408,252,920,920
2024-09-01,58378643.126610000000,454,297,844,844
2024-10-01,87482757.019269000000,503,330,977,977
2024-11-01,103022654.1443340000,653,445,1197,1197
2024-12-01,138107245.0443380000,757,495,1209,1209
2025-01-01,70006887.434477000000,925,689,1363,1363
2025-02-01,171413178.1596600000,867,586,1394,1395
2025-03-01,127844639.2750710000,968,683,1584,1586
2025-04-01,376447993.3557470000,1222,879,2360,2390
2025-05-01,283485887.7458870000,1307,884,2907,2926
2025-06-01,181789202.2180840000,1326,842,2870,2914
2025-07-01,278567332.9176620000,1721,1134,3900,3939
2025-08-01,295679097.1552960000,1803,1132,3600,3631
2025-09-01,341589410.7847410000,1870,1217,3716,3757
2025-10-01,451881939.3713660000,2689,1758,5747,5858
2025-11-01,417991414.8490210000,2594,1652,5768,5839
2025-12-01,345140620.0823010000,3094,1956,7434,7476
2026-01-01,442497849.2630500000,4266,2927,9227,9261
2026-02-01,524141741.4800160000,6284,4832,15196,15275
2026-03-01,789172272.2512280000,4787,3105,11248,11325
2026-04-01,804976381.0059650000,3527,1869,7629,7667
2026-05-01,775726873.9807590000,3104,1709,7800,7829
2026-06-01,720436496.0358790000,3847,2239,9902,9953
