month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2018-10-01,13,5,2814560000,2814.5600000000000000,5,13,17
2018-11-01,205,205,1424151105893,1424151.105893000000,49,39,68
2018-12-01,75,75,502994828203,502994.828203000000,33,26,48
2019-01-01,227,208,130341235093,130341.235093000000,37,30,54
2019-02-01,1115,1099,5015276201996,5015276.201996000000,228,47,247
2019-03-01,1954,1740,6689165766575,6689165.766575000000,297,70,321
2019-04-01,2189,2004,7278980754488,7278980.754488000000,369,142,444
2019-05-01,5349,4654,18363669861835,18363669.861835000000,744,352,912
2019-06-01,9080,6536,37336796911973,37336796.911973000000,1032,458,1209
2019-07-01,15459,10901,63385180180945,63385180.180945000000,1380,704,1628
2019-08-01,17410,12012,45741390842469,45741390.842469000000,1664,882,1969
2019-09-01,13192,10217,66204404569919,66204404.569919000000,1888,1093,2127
2019-10-01,21216,12990,188614576431072,188614576.4310720000,2095,861,2377
2019-11-01,23363,13549,127662675311264,127662675.3112640000,1751,891,2106
2019-12-01,21503,12123,126844106693897,126844106.6938970000,1966,963,2306
2020-01-01,27792,17160,207679280913978,207679280.9139780000,2948,1118,3340
2020-02-01,46825,26862,333424708853844,333424708.8538440000,3602,1321,4067
2020-03-01,104784,52710,679518104219869,679518104.2198690000,4404,1895,5110
2020-04-01,73466,38363,330818934745110,330818934.7451100000,5575,2079,6256
2020-05-01,61811,34690,298436881635563,298436881.6355630000,6998,2429,7770
2020-06-01,109883,57164,1275029375377946,1275029375.3779460000,8164,4192,9319
2020-07-01,193783,105697,5259017154927224,5259017154.9272240000,9685,4881,11194
2020-08-01,219235,139234,7637465896836396,7637465896.8363960000,11839,4626,13327
2020-09-01,312023,220349,17478583454946407,17478583454.9464070000,15424,4721,16800
2020-10-01,277224,205314,22416398864876104,22416398864.8761040000,14971,5100,16460
2020-11-01,271326,199977,8412577620226111,8412577620.2261110000,14723,6068,16379
2020-12-01,367776,284087,9321500797132106,9321500797.1321060000,15085,7079,17718
2021-01-01,370159,279607,15641377311037743,15641377311.0377430000,18188,8107,21284
2021-02-01,275129,217812,22522845979974218,22522845979.9742180000,18603,6876,21399
2021-03-01,312524,255683,18797731993468003,18797731993.4680030000,36611,8286,39736
2021-04-01,321833,261827,22807689042449304,22807689042.4493040000,45371,11897,50636
2021-05-01,498620,361031,66977801593503917,66977801593.5039170000,44914,10495,48842
2021-06-01,597419,430294,59491328514444287,59491328514.4442870000,72283,12402,76337
2021-07-01,598733,422033,50370663894829839,50370663894.8298390000,31926,10500,35760
2021-08-01,433760,321309,52452539131889966,52452539131.8899660000,21373,10270,25159
2021-09-01,409694,310090,51894909764428036,51894909764.4280360000,36960,10124,40931
2021-10-01,363031,283552,50706266484997305,50706266484.9973050000,41797,9716,45545
2021-11-01,374619,286535,55687275700870615,55687275700.8706150000,39860,9598,43715
2021-12-01,438721,317779,60648688754733600,60648688754.7336000000,50943,12800,55522
2022-01-01,399347,288904,72803828311734132,72803828311.7341320000,33347,10231,37082
2022-02-01,337298,246439,59587968796609688,59587968796.6096880000,32690,10488,37220
2022-03-01,425365,291400,60913985293671258,60913985293.6712580000,26526,10616,30539
2022-04-01,396397,283417,50866619332622174,50866619332.6221740000,17615,9245,21148
2022-05-01,577837,380993,100714383660211350,100714383660.2113500000,23311,12379,28354
2022-06-01,555373,388011,127527860920783033,127527860920.7830330000,19464,12206,24562
2022-07-01,669190,488974,167024970704822238,167024970704.8222380000,17420,12705,22725
2022-08-01,772700,547145,266112728017600865,266112728017.6008650000,17287,18615,27654
2022-09-01,809133,568125,209904683835142707,209904683835.1427070000,17645,19240,28107
2022-10-01,650900,457460,118344669987750943,118344669987.7509430000,16458,17710,25763
2022-11-01,958842,662523,192376751088943947,192376751088.9439470000,20899,22050,32210
2022-12-01,602660,411788,98749625817954131,98749625817.9541310000,16409,17051,24720
2023-01-01,715000,489561,112561640091882227,112561640091.8822270000,16628,17261,24742
2023-02-01,777243,539121,79207480520513765,79207480520.5137650000,16476,16491,23778
2023-03-01,950846,627309,181712423592927639,181712423592.9276390000,21028,19818,29501
2023-04-01,510668,341259,79830032937302101,79830032937.3021010000,15317,16759,23128
