month,mint_event_count,mint_transaction_count,unique_mint_recipients,raw_minted_amount,minted_volume,burn_event_count,burn_transaction_count,unique_burn_senders,raw_burned_amount,burned_volume,net_issuance,cumulative_net_issuance
2018-11-01,1,1,1,9000000,0.09000000000000000000,1,1,1,1000000,0.01000000000000000000,0.08000000000000000000,0.08000000000000000000
2019-01-01,7,7,4,7234148386,72.3414838600000000,0,0,0,0,0E-28,72.3414838600000000000000000000,72.4214838600000000000000000000
2019-02-01,1,1,1,700000000,7.0000000000000000,0,0,0,0,0E-28,7.0000000000000000000000000000,79.4214838600000000000000000000
2019-03-01,1,1,1,800000000,8.0000000000000000,1,1,1,600000000,6.0000000000000000,2.0000000000000000,81.4214838600000000000000000000
2019-04-01,6,6,3,8023590850,80.2359085000000000,2,2,1,1100000000,11.0000000000000000,69.2359085000000000,150.6573923600000000000000000000
2019-05-01,8,8,3,11415000000,114.1500000000000000,1,1,1,600000000,6.0000000000000000,108.1500000000000000,258.8073923600000000000000000000
2019-06-01,4,4,3,6500080000,65.0008000000000000,1,1,1,80000,0.00080000000000000000,65.00000000000000000000,323.8073923600000000000000000000
2019-07-01,9,9,4,23492448821,234.9244882100000000,1,1,1,80000,0.00080000000000000000,234.92368821000000000000,558.7310805700000000000000000000
2019-08-01,3,3,3,1047999032,10.4799903200000000,0,0,0,0,0E-28,10.4799903200000000000000000000,569.2110708900000000000000000000
2019-09-01,1,1,1,698600000,6.9860000000000000,0,0,0,0,0E-28,6.9860000000000000000000000000,576.1970708900000000000000000000
2019-10-01,2,2,2,998000,0.00998000000000000000,1,1,1,500000000,5.0000000000000000,-4.99002000000000000000,571.2070508900000000000000000000
2019-11-01,4,4,2,1807430894,18.0743089400000000,0,0,0,0,0E-28,18.0743089400000000000000000000,589.2813598300000000000000000000
2020-01-01,8,8,4,3833812284,38.3381228400000000,2,2,1,579200000,5.7920000000000000,32.5461228400000000,621.8274826700000000000000000000
2020-02-01,9,9,4,26618955948,266.1895594800000000,0,0,0,0,0E-28,266.1895594800000000000000000000,888.0170421500000000000000000000
2020-03-01,5,5,3,9103780000,91.0378000000000000,2,2,1,344101000,3.4410100000000000,87.5967900000000000,975.6138321500000000000000000000
2020-04-01,5,5,2,14984300000,149.8430000000000000,0,0,0,0,0E-28,149.8430000000000000000000000000,1125.4568321500000000000000000000
2020-05-01,6,6,2,272587050000,2725.8705000000000000,0,0,0,0,0E-28,2725.8705000000000000000000000000,3851.3273321500000000000000000000
2020-06-01,38,38,4,583799660600,5837.9966060000000000,1,1,1,99950000000,999.5000000000000000,4838.4966060000000000,8689.8239381500000000000000000000
2020-07-01,34,34,5,710115996640,7101.1599664000000000,4,4,1,26971243969,269.7124396900000000,6831.4475267100000000,15521.2714648600000000000000000000
2020-08-01,42,42,5,1973438530000,19734.3853000000000000,1,1,1,79840,0.00079840000000000000,19734.38450160000000000000,35255.6559664600000000000000000000
2020-09-01,85,85,6,5718633811196,57186.338111960000,1,1,1,42536328039,425.3632803900000000,56760.9748315700000000,92016.6307980300000000000000000000
2020-10-01,33,33,7,2641637628319,26416.376283190000,3,3,1,70000848300,700.0084830000000000,25716.3678001900000000,117732.9985982200000000000000000000
2020-11-01,12,12,6,839652948100,8396.5294810000000000,7,7,1,429818791583,4298.1879158300000000,4098.3415651700000000,121831.3401633900000000000000000000
2020-12-01,8,8,5,273088088397,2730.8808839700000000,17,17,1,1161453025672,11614.5302567200000000,-8883.6493727500000000,112947.6907906400000000000000000000
2021-01-01,18,18,6,921975545265,9219.7554526500000000,7,7,1,629648753117,6296.4875311700000000,2923.2679214800000000,115870.9587121200000000000000000000
2021-02-01,17,17,6,1132931013561,11329.3101356100000000,5,5,1,387990026129,3879.9002612900000000,7449.4098743200000000,123320.3685864400000000000000000000
2021-03-01,27,27,7,1670386719811,16703.8671981100000000,1,1,1,2102712743,21.0271274300000000,16682.8400706800000000,140003.2086571200000000000000000000
2021-04-01,22,22,6,2266565851536,22665.658515360000,1,1,1,19883854626,198.8385462600000000,22466.8199691000000000,162470.0286262200000000000000000000
2021-05-01,33,33,6,2679025985325,26790.259853250000,8,8,1,354949985000,3549.4998500000000000,23240.7600032500000000,185710.7886294700000000000000000000
2021-06-01,10,10,5,1101534590488,11015.3459048800000000,4,4,1,195000000000,1950.0000000000000000,9065.3459048800000000,194776.1345343500000000000000000000
2021-07-01,5,5,3,299790030000,2997.9003000000000000,12,12,1,529970000000,5299.7000000000000000,-2301.7997000000000000,192474.3348343500000000000000000000
2021-08-01,10,10,4,624912459984,6249.1245998400000000,1,1,1,50000000000,500.0000000000000000,5749.1245998400000000,198223.4594341900000000000000000000
2021-09-01,10,10,4,884712599880,8847.1259988000000000,3,3,1,80000050000,800.0005000000000000,8047.1254988000000000,206270.5849329900000000000000000000
2021-10-01,25,25,6,2359169180808,23591.691808080000,3,3,1,120000000000,1200.0000000000000000,22391.6918080800000000,228662.2767410700000000000000000000
2021-11-01,16,16,4,2471497480000,24714.974800000000,1,1,1,100000000,1.00000000000000000000,24713.97480000000000000000,253376.2515410700000000000000000000
2021-12-01,7,7,4,641230247659,6412.3024765900000000,4,4,1,174750424958,1747.5042495800000000,4664.7982270100000000,258041.0497680800000000000000000000
2022-01-01,15,15,4,1661305900000,16613.0590000000000000,5,5,1,699411330000,6994.1133000000000000,9618.9457000000000000,267659.9954680800000000000000000000
2022-02-01,4,4,4,159768138422,1597.6813842200000000,5,5,1,709536000000,7095.3600000000000000,-5497.6786157800000000,262162.3168523000000000000000000000
2022-03-01,13,13,4,1256789923564,12567.8992356400000000,0,0,0,0,0E-28,12567.8992356400000000000000000000,274730.2160879400000000000000000000
2022-04-01,16,16,5,707592391228,7075.9239122800000000,0,0,0,0,0E-28,7075.9239122800000000000000000000,281806.1400002200000000000000000000
2022-05-01,10,10,2,449775000000,4497.7500000000000000,17,17,1,1260200010000,12602.0001000000000000,-8104.2501000000000000,273701.8899002200000000000000000000
2022-06-01,5,5,2,209895000000,2098.9500000000000000,25,25,1,1327200988800,13272.0098880000000000,-11173.0598880000000000,262528.8300122200000000000000000000
2022-07-01,6,6,4,139931098680,1399.3109868000000000,32,32,1,2721797248952,27217.972489520000,-25818.6615027200000000,236710.1685095000000000000000000000
2022-08-01,16,16,6,1216002033484,12160.0203348400000000,5,5,1,121000010000,1210.0001000000000000,10950.0202348400000000,247660.1887443400000000000000000000
2022-09-01,6,6,3,234766661707,2347.6666170700000000,6,6,1,525128400000,5251.2840000000000000,-2903.6173829300000000,244756.5713614100000000000000000000
2022-10-01,4,4,3,132328099840,1323.2809984000000000,3,3,1,70000100000,700.0010000000000000,623.2799984000000000,245379.8513598100000000000000000000
2022-11-01,2,2,1,56631920000,566.3192000000000000,68,68,1,3120097821091,31200.978210910000,-30634.6590109100000000,214745.1923489000000000000000000000
2022-12-01,4,4,2,89856099840,898.5609984000000000,10,10,1,3209545200000,32095.452000000000,-31196.8910016000000000,183548.3013473000000000000000000000
2023-01-01,1,1,1,39936000000,399.3600000000000000,10,10,1,739995000000,7399.9500000000000000,-7000.5900000000000000,176547.7113473000000000000000000000
2023-02-01,2,2,1,79872000000,798.7200000000000000,8,8,1,2418229710000,24182.297100000000,-23383.5771000000000000,153164.1342473000000000000000000000
2023-03-01,3,3,2,59904998400,599.0499840000000000,3,3,1,331300000000,3313.0000000000000000,-2713.9500160000000000,150450.1842313000000000000000000000
2023-04-01,14,14,6,481092934457,4810.9293445700000000,6,6,1,125000090000,1250.0009000000000000,3560.9284445700000000,154011.1126758700000000000000000000
2023-05-01,8,8,4,258750092663,2587.5009266300000000,1,1,1,25000000000,250.0000000000000000,2337.5009266300000000,156348.6136025000000000000000000000
2023-06-01,8,8,4,127806222336,1278.0622233600000000,5,5,1,65011000000,650.1100000000000000,627.9522233600000000,156976.5658258600000000000000000000
2023-07-01,13,13,5,484755946480,4847.5594648000000000,8,8,1,6382756171,63.8275617100000000,4783.7319030900000000,161760.2977289500000000000000000000
2023-08-01,12,12,6,112904491250,1129.0449125000000000,3,3,1,11431089840,114.3108984000000000,1014.7340141000000000,162775.0317430500000000000000000000
2023-09-01,2,2,2,19269120000,192.6912000000000000,2,2,1,17279982400,172.7998240000000000,19.8913760000000000,162794.9231190500000000000000000000
2023-10-01,7,7,4,126238758400,1262.3875840000000000,2,2,1,31532982740,315.3298274000000000,947.0577566000000000,163741.9808756500000000000000000000
2023-11-01,4,4,3,43593440000,435.9344000000000000,10,10,1,389154538540,3891.5453854000000000,-3455.6109854000000000,160286.3698902500000000000000000000
2023-12-01,4,4,3,417492090430,4174.9209043000000000,7,7,1,629230200000,6292.3020000000000000,-2117.3810957000000000,158168.9887945500000000000000000000
2024-01-01,2,2,2,19963492272,199.6349227200000000,2,2,1,56457000000,564.5700000000000000,-364.9350772800000000,157804.0537172700000000000000000000
2024-02-01,0,0,0,0,0E-28,4,4,1,194800000000,1948.0000000000000000,-1948.0000000000000000000000000000,155856.0537172700000000000000000000
2024-03-01,3,3,3,14084418095,140.8441809500000000,3,3,1,73000000000,730.0000000000000000,-589.1558190500000000,155266.8978982200000000000000000000
2024-04-01,1,1,1,11570439926,115.7043992600000000,1,1,1,14978403220,149.7840322000000000,-34.0796329400000000,155232.8182652800000000000000000000
2024-05-01,4,4,3,66710217775,667.1021777500000000,3,3,1,5001098000,50.0109800000000000,617.0911977500000000,155849.9094630300000000000000000000
2024-06-01,1,1,1,1797120000,17.9712000000000000,2,2,1,284653315528,2846.5331552800000000,-2828.5619552800000000,153021.3475077500000000000000000000
