month,newly_adopted_addresses
2025-03-01,19
2025-04-01,534
2025-05-01,3871
2025-06-01,106456
2025-07-01,6782
2025-08-01,6414
2025-09-01,19344
2025-10-01,5387
2025-11-01,3219
2025-12-01,8413
2026-01-01,4308
2026-02-01,2212
2026-03-01,1682
2026-04-01,2303
2026-05-01,1449
2026-06-01,1670
