size_bucket,transfer_count,bucket_volume
1-10,2,14.9750000000000000
10-100,12,411.7664797906151526
100-1000,29,9191.6407007457526757
1000-10000,43,177411.7647234124293759
10000-100000,43,1320190.0159423695030000
100000-1000000,44,12255182.009242581123
1000000-10000000,40,99114736.450000000000
