month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2025-03-01,63,63,18003944572350000000000000,18003944.572350000000,15,19,19
2025-04-01,4215,2984,52324398517765817764130750,52324398.517765817764,234,536,538
2025-05-01,45990,26234,215775367611029755237809262,215775367.61102976,3328,3977,4029
2025-06-01,177816,68013,284256824112600783489707142,284256824.11260078,46471,107421,107638
2025-07-01,101229,68195,610140331325322039697444996,610140331.32532204,14741,8307,16851
2025-08-01,161923,109852,2678387191351765070381433187,2678387191.35176507,12458,8363,14907
2025-09-01,190360,131955,3457342898024424196472729606,3457342898.02442420,32543,23808,36239
2025-10-01,87068,64153,2716554830896315839270287306,2716554830.89631584,10862,7700,12005
2025-11-01,57563,41994,3153723034391847137660631344,3153723034.39184714,5650,4465,6467
2025-12-01,66782,50832,5856413921845878731122334115,5856413921.84587873,10868,9663,11604
2026-01-01,65985,45510,11328190665832537012667025607,11328190665.83253701,6638,5850,7762
2026-02-01,53717,38283,7196452095039596808864224337,7196452095.03959681,4138,3486,4958
2026-03-01,32988,22802,4777614848666007847433862117,4777614848.66600785,2902,2695,3686
2026-04-01,64306,36906,5367535992805904131682959057,5367535992.80590413,3613,3510,4461
2026-05-01,43444,28303,3323830882294559564413593696,3323830882.29455956,3386,2507,4005
2026-06-01,40073,27210,8512397561811292107001893941,8512397561.81129211,2981,2662,3594
