month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2022-05-01,4,4,25500000,25.5000000000000000,2,2,4
2022-06-01,26,26,2700626178,2700.6261780000000000,10,16,26
2022-07-01,197,197,1451287992600,1451287.992600000000,57,17,74
2022-08-01,423,423,7676672588096,7676672.588096000000,117,28,145
2022-09-01,511,506,12141905169900,12141905.169900000000,132,38,170
2022-10-01,849,841,29566969256413,29566969.256413000000,272,42,314
2022-11-01,548,536,19720099464963,19720099.464963000000,218,45,263
2022-12-01,253,251,6576624336098,6576624.336098000000,118,32,150
2023-01-01,263,263,7967141709079,7967141.709079000000,111,32,143
2023-02-01,279,278,14093415707930,14093415.707930000000,145,39,184
2023-03-01,1191,1183,47197795276305,47197795.276305000000,426,243,669
2023-04-01,543,541,31846338864019,31846338.864019000000,182,91,273
2023-05-01,398,398,26464124066463,26464124.066463000000,156,61,217
2023-06-01,387,384,15154400920041,15154400.920041000000,165,66,231
2023-07-01,435,426,21074171405077,21074171.405077000000,234,57,291
2023-08-01,362,360,23475344945844,23475344.945844000000,183,66,249
2023-09-01,284,283,10287877724733,10287877.724733000000,158,51,209
2023-10-01,407,406,16786475344545,16786475.344545000000,177,46,223
2023-11-01,414,414,25708871379657,25708871.379657000000,238,48,286
2023-12-01,413,411,24476987809400,24476987.809400000000,174,48,222
2024-01-01,425,423,17381385531515,17381385.531515000000,179,45,224
2024-02-01,324,322,8889541279122,8889541.279122000000,134,41,175
2024-03-01,441,441,18890476762223,18890476.762223000000,196,41,237
2024-04-01,420,419,10976487768020,10976487.768020000000,252,37,289
2024-05-01,384,381,8498783056599,8498783.056599000000,176,55,231
2024-06-01,552,550,7531152400512,7531152.400512000000,381,44,425
2024-07-01,540,539,15948402774256,15948402.774256000000,201,50,251
2024-08-01,577,575,36214206729581,36214206.729581000000,232,48,280
2024-09-01,595,592,52815809601944,52815809.601944000000,259,49,308
2024-10-01,583,583,58800178205637,58800178.205637000000,256,86,342
2024-11-01,787,781,108566666582693,108566666.5826930000,365,74,439
2024-12-01,773,770,75601282360602,75601282.360602000000,397,66,463
2025-01-01,894,887,82837935390095,82837935.390095000000,440,83,523
2025-02-01,1076,1062,123533297790963,123533297.7909630000,449,84,533
2025-03-01,1447,1437,71176500305477,71176500.305477000000,590,114,704
2025-04-01,2679,2666,157783535803921,157783535.8039210000,783,126,909
2025-05-01,2743,2730,229009326872164,229009326.8721640000,876,161,1037
2025-06-01,2261,2252,133307719454124,133307719.4541240000,778,131,909
2025-07-01,4032,4013,184335531727097,184335531.7270970000,1465,192,1657
2025-08-01,4318,4299,185522066001600,185522066.0016000000,1490,276,1766
2025-09-01,4007,3985,195032498265547,195032498.2655470000,1438,260,1698
2025-10-01,4878,4861,254316656677443,254316656.6774430000,1762,260,2022
2025-11-01,3541,3516,169523499200703,169523499.2007030000,1445,296,1741
2025-12-01,4170,4105,158180763420984,158180763.4209840000,1533,324,1857
2026-01-01,7114,6935,253356207617807,253356207.6178070000,2455,410,2865
2026-02-01,9126,8833,292598792846856,292598792.8468560000,3103,568,3671
2026-03-01,9983,9608,343332400674488,343332400.6744880000,2485,582,3067
2026-04-01,7193,6949,278993849614350,278993849.6143500000,2073,691,2764
2026-05-01,7806,7625,283096705188828,283096705.1888280000,1788,1189,2977
2026-06-01,8245,8002,224723812371447,224723812.3714470000,1960,1152,3112
