month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2023-07-01,1755864.397694395459,19,19,17,17
2023-08-01,3695107.455116278293,15,11,15,15
2023-09-01,4088004.726630462919,13,5,17,17
2023-10-01,9370918.460000000000,7,3,11,11
2023-11-01,15300000.000000000000,2,0,6,6
2023-12-01,15858748.341345430000,3,0,7,7
2024-01-01,29245754.150000000000,4,1,10,10
2024-02-01,19489876.541673340000,5,0,26,26
2024-03-01,6980000.000000000000,2,0,3,3
2024-05-01,3113399.920676167742,4,0,3,3
2024-07-01,10816.343148800000,6,5,4,4
2024-08-01,445361.899668160000,5,0,4,4
2024-09-01,364798.888545187742,4,0,3,3
2024-10-01,1555241.109876790000,5,1,9,9
2024-11-01,8396.1578860500000000,2,0,1,1
2025-01-01,150135.325446660000,4,1,3,3
2025-02-01,853524.664000000000,7,3,11,11
2025-03-01,229.9831808200000000,2,2,1,1
2025-08-01,350000.000000000000,2,0,2,2
2025-11-01,29061.586350000000,2,2,5,5
2025-12-01,35000.000000000000,3,1,5,5
2026-01-01,30500.000000000000,5,2,9,9
2026-02-01,33100.000000000000,4,0,8,8
2026-03-01,30039.999930990615,8,4,4,4
2026-04-01,12162.360019366652,22,18,13,13
2026-05-01,22443.439700000000,11,6,8,8
2026-06-01,48652.871200000000,12,6,8,8
