month,user_rank,address_id,address,outgoing_transfer_count,outgoing_transaction_count,raw_outgoing_volume,outgoing_volume
2020-12-01,1,77523079,b564e7149d37ba3f17371ef4e1b86c86fde46e38,1,1,877189151748000000000000,877189.151748000000
2020-12-01,2,414723705,7263198c709a456cfdb9d968c9ec56dfb111e5b2,4,4,372361417899746088612264,372361.417899746089
2020-12-01,3,438125690,d986005d25bfdb3fd216e58f5b9a09677832e6cd,2,2,268193379328341381655323,268193.379328341382
2020-12-01,4,536275359,22a15a889d5b8647af2f55c0b2cc4087f6c5e9db,1,1,147312710949873044306132,147312.710949873044
2020-12-01,5,528772931,9adb8fa0aaf5f5c563059ed0282bfc973fe252d4,1,1,100591611195178767106517,100591.611195178767
2020-12-01,6,579087154,7aa1fed31ff356dba66f551c232b5770442b41aa,3,3,83326471469879834759223,83326.471469879835
2020-12-01,7,569536768,a55c5e51ed5af6e024286613721a18eb02f0c55d,1,1,81840042137577822224042,81840.042137577822
2020-12-01,8,560716499,ba019fb04156e64b309aa66aa1b3b53620b72a1b,1,1,74612796427746206026581,74612.796427746206
2020-12-01,9,579417928,0aa546a6a0bf33f839c520189b4811f4318e2152,2,2,67994191559983878784973,67994.191559983879
2020-12-01,10,4248,55a3df57b7aaec16a162fd5316f35bec082821cf,1,1,67103390622922422976324,67103.390622922423
2020-12-01,11,406448749,61580ab72e647f32bbb1939abdc7c0de49371a08,2,2,54442683005918153122647,54442.683005918153
2020-12-01,12,650964064,83500f5571f81ff703d014cf05198fe10016b7db,1,1,53837462956115396263687,53837.462956115396
2020-12-01,13,671038969,36fd7eebf81992646dbf4774b76bcb375584d879,1,1,51762970000000000000000,51762.970000000000
2020-12-01,14,588294330,90c095a196ca114a1aafd5dab9fe564051773b28,1,1,50000000000000000000000,50000.000000000000
2020-12-01,15,603106825,99854ba0a00012336fb508c082e5bd974333dbd3,1,1,50000000000000000000000,50000.000000000000
2020-12-01,16,562156951,8d376c5ffbeb3fd49eea7b6447df493ced1c18af,1,1,48827903150863630995130,48827.903150863631
2020-12-01,17,1345997,421e28ca2d174abf03d17c2cb05ea3ac01e55fea,1,1,48656437228542383577118,48656.437228542384
