month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2024-09-01,1155,1143,465504496032783249858858717,465504496.03278325,26,539,565
2024-10-01,1798,1777,1592404564789253951262764304,1592404564.78925395,54,644,698
2024-11-01,2917,2894,3332952576172857064251195698,3332952576.17285706,95,996,1091
2024-12-01,3023,2973,2735878410146986080212724109,2735878410.14698608,112,1125,1237
2025-01-01,2652,2599,2000924745028243482984291519,2000924745.02824348,100,1054,1154
2025-02-01,4291,4199,2902945590922255713931053379,2902945590.92225571,137,1575,1712
2025-03-01,4585,4496,4421061482032781994235211048,4421061482.03278199,138,1727,1865
2025-04-01,3532,3463,4454148591857340146022447154,4454148591.85734015,133,1303,1436
2025-05-01,5725,5571,3427945945531121319762703074,3427945945.53112132,162,2351,2513
2025-06-01,9916,9600,1730238043515814525278624199,1730238043.51581453,490,4235,4725
2025-07-01,12408,11970,3456363199987369971786153771,3456363199.98736997,750,3807,4557
2025-08-01,11100,10698,3634703731187668662739949587,3634703731.18766866,715,4024,4739
2025-09-01,7690,7421,2440118773678549457667811690,2440118773.67854946,743,2358,3101
2025-10-01,6637,6376,2521959023761291958122604804,2521959023.76129196,786,2419,3205
2025-11-01,6771,6547,2080682930399242700867821270,2080682930.39924270,1112,2469,3581
2025-12-01,4012,3839,809765443424838093689672778,809765443.42483809,379,1624,2003
2026-01-01,7197,6701,1375868933263341456545972939,1375868933.26334146,739,2688,3427
2026-02-01,6024,5624,1084081413217727939627494337,1084081413.21772794,430,2103,2533
2026-03-01,7302,6917,1498119038031594854961823628,1498119038.03159485,949,2143,3092
2026-04-01,7920,7416,2485397389304622606414781195,2485397389.30462261,852,2502,3354
2026-05-01,6907,6411,2378144516547875989161393115,2378144516.54787599,810,3046,3856
2026-06-01,9644,8807,3202876568218607268233375569,3202876568.21860727,921,3162,4083
