month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2023-11-01,11,11,49684299154227660365913,49684.299154227660,3,4,7
2023-12-01,99,95,6448645397562683635712226,6448645.397562683636,14,38,52
2024-01-01,246,246,24526747091781113062242177,24526747.091781113062,14,190,204
2024-02-01,33280,32963,317570668752578489403935946,317570668.75257849,61,23570,23631
2024-03-01,25656,22726,921625766134287110034343796,921625766.13428711,96,19233,19329
2024-04-01,38251,37855,2416749684738477155183680834,2416749684.73847716,370,23261,23631
2024-05-01,14915,14482,1004022907223913393285171757,1004022907.22391339,193,9275,9468
2024-06-01,12010,11686,1097873995177899610689401199,1097873995.17789961,209,7300,7509
2024-07-01,12674,12253,1418674385471405888088121124,1418674385.47140589,283,7318,7601
2024-08-01,12438,11997,1515444549881065506772174870,1515444549.88106551,280,6644,6924
2024-09-01,8372,8175,664861935032744880621401479,664861935.03274488,228,4963,5191
2024-10-01,9431,9301,1025512668410834617862585988,1025512668.41083462,371,6720,7091
2024-11-01,7581,7476,1251994932261875217602154897,1251994932.26187522,266,4479,4745
2024-12-01,10411,10119,1317717371582242826896571066,1317717371.58224283,332,6365,6697
2025-01-01,8883,8708,1407862513684553046954902377,1407862513.68455305,261,5598,5859
2025-02-01,23636,22684,2467503678882214588091713472,2467503678.88221459,458,14190,14648
2025-03-01,22091,21334,2328159321612376431309204856,2328159321.61237643,495,11097,11592
2025-04-01,18230,17818,2364975768398108476701316716,2364975768.39810848,506,8559,9065
2025-05-01,17987,17434,2428267731749011440293357731,2428267731.74901144,459,8372,8831
2025-06-01,10718,10378,1374959459530780667868355683,1374959459.53078067,383,5151,5534
2025-07-01,21359,20603,3810877300604250009792695919,3810877300.60425001,593,7629,8222
2025-08-01,37846,36010,8103172303874406721766842794,8103172303.87440672,788,10724,11512
2025-09-01,41390,39032,13083131754205626620216363489,13083131754.20562662,991,12445,13436
2025-10-01,34002,31805,7445460375664650533352974602,7445460375.66465053,963,12609,13572
2025-11-01,22639,20697,4217551189636546017794605473,4217551189.63654602,691,9446,10137
2025-12-01,17541,15780,2730706906716932318235678406,2730706906.71693232,732,6716,7448
2026-01-01,25556,22859,2562398308000487546782800998,2562398308.00048755,1239,9553,10792
2026-02-01,17607,15445,2240011491964294203590955017,2240011491.96429420,728,6443,7171
2026-03-01,15157,13555,1527821452475235210401256915,1527821452.47523521,835,6667,7502
2026-04-01,21088,18519,5620974929011074640413132577,5620974929.01107464,1571,5682,7253
2026-05-01,15273,14041,2288775998771454378728300576,2288775998.77145438,1075,4439,5514
2026-06-01,14281,13135,1519036003330179060299631475,1519036003.33017906,970,3432,4402
