month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2023-11-01,4515.9306168461405306,5,5,8,8
2023-12-01,13695396.376790675753,27,22,91,112
2024-01-01,34777839.138446991387,52,33,291,378
2024-02-01,867327777.97743706,2792,2746,14536,16743
2024-03-01,2407434175.86166367,2151,1303,15821,23404
2024-04-01,7235790056.60185772,3233,1270,37258,63245
2024-05-01,4411810792.34513763,1518,521,18775,36188
2024-06-01,7644116670.20807971,1369,594,15338,31687
2024-07-01,3067312702.69885136,1418,394,14692,26369
2024-08-01,3001826167.55345737,1682,712,15329,27226
2024-09-01,1306583649.02395936,1640,475,9697,16523
2024-10-01,2367102735.77123042,2346,834,10698,20722
2024-11-01,4722998162.74301985,2664,1100,14363,30439
2024-12-01,4374686785.80569119,2730,875,14879,29455
2025-01-01,4070555594.88881822,2706,797,14015,30997
2025-02-01,5199754858.56121016,4799,2347,32338,60511
2025-03-01,6094741571.46297344,3950,1185,38078,85714
2025-04-01,3627057802.20997688,2177,732,32472,71345
2025-05-01,6624439259.71562369,2492,758,32699,70852
2025-06-01,35240516264.42126098,1994,694,21487,49670
2025-07-01,44124873233.38663525,2491,976,40763,88054
2025-08-01,29704265018.39766663,3655,1765,77464,174291
2025-09-01,24730978230.31167903,4208,2029,80248,177206
2025-10-01,13898018314.68750666,4185,1193,87200,190786
2025-11-01,6497103119.14186473,2877,587,57505,119534
2025-12-01,5433354431.94553068,2399,801,48574,103326
2026-01-01,5672406146.36070297,3270,1655,57853,125395
2026-02-01,4321858303.87709799,2624,1123,59132,130513
2026-03-01,3571227809.97697366,2520,953,67619,145158
2026-04-01,9914183038.35813021,2860,1552,79018,168440
2026-05-01,4893923201.00378252,2182,957,70423,140361
2026-06-01,3396806531.39360250,2119,937,64128,141575
