month,newly_adopted_addresses
2025-03-01,7
2025-04-01,135
2025-05-01,593
2025-06-01,8189
2025-07-01,542
2025-08-01,639
2025-09-01,845
2025-10-01,308
2025-11-01,167
2025-12-01,565
2026-01-01,319
2026-02-01,192
2026-03-01,184
2026-04-01,229
2026-05-01,213
2026-06-01,264
