size_bucket,transfer_count,bucket_volume
<0.01,1,1.00000000000000000E-15
0.01-0.1,3,0.05150378631663847000
0.1-1,4,1.80000000000000000000
1-10,80,266.37090348294103830000
10-100,262,10945.4942421010509887
100-1000,838,415779.8151215557910606
1000-10000,1600,5936441.9592208848527906
10000-100000,910,29357826.3888644852960000
100000-1000000,490,161590829.773216146667
1000000-10000000,174,356490323.075933134751
