month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2024-09-01,796747472.90803021,739,739,1592,1592
2024-10-01,2111029156.15882413,857,534,2024,2024
2024-11-01,4982029410.93774584,1162,734,3264,3264
2024-12-01,3529530473.80435329,1324,791,3251,3252
2025-01-01,3028075622.41405691,1240,705,2912,2928
2025-02-01,4471212813.62278645,2851,2192,5713,5743
2025-03-01,7519192008.90525370,2060,1209,5066,5087
2025-04-01,7555797020.67505606,1561,704,4002,4019
2025-05-01,5022318254.73917531,3364,2423,7300,7643
2025-06-01,2233704319.88169517,5065,3283,10856,11317
2025-07-01,5228698600.29976865,4144,2248,13202,13533
2025-08-01,5789014767.47651083,4116,1498,10666,10813
2025-09-01,3793493910.97095572,2547,930,8669,8792
2025-10-01,4153688638.57486755,2708,1164,6933,6978
2025-11-01,3398121768.26828390,2349,858,6612,6651
2025-12-01,1056351859.74995422,1835,666,3917,3952
2026-01-01,2546485770.51592039,2135,968,5581,5665
2026-02-01,1808870005.76281983,2032,816,5403,5470
2026-03-01,3217626502.30055786,2701,1463,6362,6450
2026-04-01,3098941663.30111107,2896,1498,7236,7305
2026-05-01,4070122863.28296425,3294,1161,6347,6388
2026-06-01,4141395212.44436248,3263,1619,8430,8536
