size_bucket,transfer_count,bucket_volume
0.1-1,2,1.20000000000000000000
1-10,40,149.53602499036102470000
10-100,80,3005.1980072677678585
100-1000,260,152524.6917305952230114
1000-10000,491,1455964.9894804700154907
10000-100000,169,5639683.2132215469050000
100000-1000000,69,21893603.690165353226
1000000-10000000,40,84683907.386804578582
