month,newly_adopted_addresses
2025-03-01,2
2025-04-01,9586
2025-05-01,25
2025-06-01,45
2025-07-01,69
2025-08-01,245
2025-09-01,385
2025-10-01,619
2025-11-01,866
2025-12-01,344
2026-01-01,184
2026-02-01,336
2026-03-01,292
2026-04-01,285
2026-05-01,320
2026-06-01,210
